Date,DO,depth,Temp,light,VentDO,VentTemp_F,velocity_m/s,Q_m/s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,DO_deficit,velocity_m/h,Q_m/h,U/H,deltaDO,deltaDO_rate,K600_1d,Q_m.s,K_reaeration,not,hour,day,Month,year,time.x,time.y,ER,GPP,GPPavg
2022-12-19T11:00:00Z,7.31,0.6830583789249829,68,1331.6418088508087,5.2,68,0.30027321756387215,10.255206861188361,20,9.092426042885567,1.7824260428855672,20,9.092426042885567,3.8924260428855666,2.837426042885567,1080.9835832299398,36918.7447002781,0.4396011041346874,2.1099999999999994,13.354037368729161,13.326252953205023,NA,25.827979095259213,-12.473941726530052,11,19,12,2022,AM,ER,-25.13600621445531,12.662064487925258,6.543689088404471
2022-12-19T12:00:00Z,7.66,0.6830583789249829,68.58,1389.3042485778826,5.2,67.82,0.30027321756387215,10.255206861188361,20.32,9.03496575482568,1.3749657548256806,19.9,9.110517488063264,3.910517488063264,2.6427416214444723,1080.9835832299398,36918.7447002781,0.4396011041346874,2.46,15.569162050745849,13.326252953205023,NA,24.055842979232164,-8.486680928486315,12,19,12,2022,AM,ER,-25.13600621445531,16.649325285968995,6.543689088404471
2022-12-20T00:00:00Z,5.57,0.687253777706097,69.26,0,5.8,70.7,0.2997813346532471,10.301292736310987,20.7,8.96757519537183,3.3975751953718305,21.5,8.82861492785695,3.0286149278569505,3.2130950616143905,1079.2128047516896,37084.65385071956,0.4362017996523085,-0.22999999999999954,-1.4621949232569398,13.278274350144248,NA,29.3212410310506,-30.783435954307542,0,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T01:00:00Z,5.53,0.687253777706097,69.12,0,5.3,70.16,0.2997813346532471,10.301292736310987,20.62,8.981687413467942,3.4516874134679414,21.2,8.880269148004762,3.5802691480047626,3.515978280736352,1079.2128047516896,37084.65385071956,0.4362017996523085,0.23000000000000043,1.4621949232569453,13.278274350144248,NA,32.085215237177394,-30.62302031392045,1,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T02:00:00Z,5.55,0.687253777706097,69.01,0,5,69.98,0.2997813346532471,10.301292736310987,20.56,8.9922978079273,3.442297807927301,21.1,8.897607920709788,3.8976079207097882,3.6699528643185446,1079.2128047516896,37084.65385071956,0.4362017996523085,0.5499999999999998,3.496553077353557,13.278274350144248,NA,33.49031710665048,-29.993764029296923,2,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T03:00:00Z,5.55,0.687253777706097,68.94,0,4.8,69.8,0.2997813346532471,10.301292736310987,20.52,8.999383935359926,3.4493839353599265,21,8.915007583802467,4.115007583802467,3.782195759581197,1079.2128047516896,37084.65385071956,0.4362017996523085,0.75,4.7680269236639425,13.278274350144248,NA,34.51459460946597,-29.74656768580203,3,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T04:00:00Z,5.57,0.687253777706097,68.9,0,4.7,69.62,0.2997813346532471,10.301292736310987,20.5,9.002930766482084,3.432930766482084,20.9,8.932468464382957,4.232468464382957,3.8326996154325204,1079.2128047516896,37084.65385071956,0.4362017996523085,0.8700000000000001,5.530911231450175,13.278274350144248,NA,34.975469778739694,-29.444558547289517,4,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T05:00:00Z,5.56,0.687253777706097,68.86,0,4.7,69.44,0.2997813346532471,10.301292736310987,20.48,9.006480112801869,3.4464801128018694,20.8,8.949990891341619,4.249990891341619,3.848235502071744,1079.2128047516896,37084.65385071956,0.4362017996523085,0.8599999999999994,5.467337539134651,13.278274350144248,NA,35.117243199085024,-29.649905659950374,5,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T06:00:00Z,5.58,0.687253777706097,68.86,0,4.7,69.44,0.2997813346532471,10.301292736310987,20.48,9.006480112801869,3.426480112801869,20.8,8.949990891341619,4.249990891341619,3.838235502071744,1079.2128047516896,37084.65385071956,0.4362017996523085,0.8799999999999999,5.594484923765693,13.278274350144248,NA,35.02598775699948,-29.431502833233786,6,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T07:00:00Z,5.57,0.687253777706097,68.86,34.632632315681725,4.8,69.44,0.2997813346532471,10.301292736310987,20.48,9.006480112801869,3.4364801128018687,20.8,8.949990891341619,4.149990891341619,3.793235502071744,1079.2128047516896,37084.65385071956,0.4362017996523085,0.7700000000000005,4.895174308294984,13.278274350144248,NA,34.61533826761452,-29.720163959319535,7,20,12,2022,AM,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T08:00:00Z,5.59,0.687253777706097,68.86,478.8587560889122,4.8,69.44,0.2997813346532471,10.301292736310987,20.48,9.006480112801869,3.416480112801869,20.8,8.949990891341619,4.149990891341619,3.783235502071744,1079.2128047516896,37084.65385071956,0.4362017996523085,0.79,5.022321692926021,13.278274350144248,NA,34.52408282552898,-29.501761132602958,8,20,12,2022,AM,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T09:00:00Z,6.08,0.687253777706097,69.01,859.0667876363457,4.8,69.26,0.2997813346532471,10.301292736310987,20.56,8.9922978079273,2.9122978079273008,20.7,8.96757519537183,4.167575195371831,3.539936501649566,1079.2128047516896,37084.65385071956,0.4362017996523085,1.2800000000000002,8.137432616386464,13.278274350144248,NA,32.30384704127924,-24.16641442489278,9,20,12,2022,AM,ER,-28.790394124520745,4.6239796996279665,6.018433712495971
2022-12-20T10:00:00Z,6.42,0.687253777706097,69.22,1149.3629416040694,4.8,69.26,0.2997813346532471,10.301292736310987,20.68,8.971099510653541,2.5510995106535415,20.7,8.96757519537183,4.167575195371831,3.359337353012686,1079.2128047516896,37084.65385071956,0.4362017996523085,1.62,10.298938155114119,13.278274350144248,NA,30.655781526366074,-20.356843371251955,10,20,12,2022,AM,ER,-28.790394124520745,8.43355075326879,6.018433712495971
2022-12-20T11:00:00Z,6.84,0.687253777706097,69.44,1329.9768190590125,4.8,69.26,0.2997813346532471,10.301292736310987,20.8,8.949990891341619,2.109990891341619,20.7,8.96757519537183,4.167575195371831,3.138783043356725,1079.2128047516896,37084.65385071956,0.4362017996523085,2.04,12.969033232365927,13.278274350144248,NA,28.643103423213358,-15.67407019084743,11,20,12,2022,AM,ER,-28.790394124520745,13.116323933673314,6.018433712495971
2022-12-20T12:00:00Z,7.32,0.687253777706097,69.66,1388.6078544846434,4.8,69.44,0.2997813346532471,10.301292736310987,20.92,8.928971375106656,1.6089713751066554,20.8,8.949990891341619,4.149990891341619,2.8794811332241372,1079.2128047516896,37084.65385071956,0.4362017996523085,2.5200000000000005,16.020570463510854,13.278274350144248,NA,26.276832378935776,-10.256261915424922,12,20,12,2022,AM,ER,-28.790394124520745,18.534132209095823,6.018433712495971
2022-12-20T13:00:00Z,7.32,0.687253777706097,69.87,1321.2630351306877,4.8,69.44,0.2997813346532471,10.301292736310987,21.04,8.908040390823968,1.5880403908239682,20.8,8.949990891341619,4.149990891341619,2.8690156410827936,1079.2128047516896,37084.65385071956,0.4362017996523085,2.5200000000000005,16.020570463510854,13.278274350144248,NA,26.181329067735664,-10.16075860422481,13,20,12,2022,AM,ER,-28.790394124520745,18.629635520295935,6.018433712495971
2022-12-20T14:00:00Z,7.36,0.687253777706097,70.02,1132.5288404817422,5,69.44,0.2997813346532471,10.301292736310987,21.12,8.89413530537238,1.5341353053723799,20.8,8.949990891341619,3.949990891341619,2.7420630983569994,1079.2128047516896,37084.65385071956,0.4362017996523085,2.3600000000000003,15.003391386462544,13.278274350144248,NA,25.02281802670301,-10.019426640240466,14,20,12,2022,AM,ER,-28.790394124520745,18.770967484280277,6.018433712495971
2022-12-20T15:00:00Z,7.47,0.687253777706097,70.2,835.258881819021,5.3,69.62,0.2997813346532471,10.301292736310987,21.22,8.876808671650943,1.4068086716509436,20.9,8.932468464382957,3.6324684643829572,2.5196385680169504,1079.2128047516896,37084.65385071956,0.4362017996523085,2.17,13.795491232467676,13.278274350144248,NA,22.9930731420179,-9.197581909550223,15,20,12,2022,AM,ER,-28.790394124520745,19.59281221497052,6.018433712495971
2022-12-20T16:00:00Z,7.31,0.687253777706097,70.3,449.69851513137064,5.6,69.8,0.2997813346532471,10.301292736310987,21.28,8.866441752243746,1.5564417522437468,21,8.915007583802467,3.3150075838024673,2.435724668023107,1079.2128047516896,37084.65385071956,0.4362017996523085,1.71,10.87110138595379,13.278274350144248,NA,22.22731313791185,-11.35621175195806,16,20,12,2022,AM,ER,-28.790394124520745,17.434182372562685,6.018433712495971
2022-12-20T17:00:00Z,6.93,0.687253777706097,70.27,2.1060450736695233,6.1,70.16,0.2997813346532471,10.301292736310987,21.26,8.869894976359083,1.9398949763590831,21.2,8.880269148004762,2.7802691480047628,2.360082062181923,1079.2128047516896,37084.65385071956,0.4362017996523085,0.8300000000000001,5.276616462188097,13.278274350144248,NA,21.537033194257855,-16.260416732069757,17,20,12,2022,AM,ER,-28.790394124520745,12.529977392450988,6.018433712495971
2022-12-20T18:00:00Z,6.52,0.687253777706097,70.2,0,6.4,70.34,0.2997813346532471,10.301292736310987,21.22,8.876808671650943,2.3568086716509438,21.3,8.862990940365217,2.4629909403652164,2.40989980600808,1079.2128047516896,37084.65385071956,0.4362017996523085,0.11999999999999922,0.7628843077862258,13.278274350144248,NA,21.9916472179139,-21.228762910127674,18,20,12,2022,ER,ER,-28.790394124520745,7.561631214393071,6.018433712495971
2022-12-20T19:00:00Z,6.19,0.687253777706097,70.05,0,6.5,70.52,0.2997813346532471,10.301292736310987,21.14,8.890665123039202,2.700665123039202,21.4,8.845772974246907,2.3457729742469073,2.5232190486430546,1079.2128047516896,37084.65385071956,0.4362017996523085,-0.3099999999999996,-1.9707844617810941,13.278274350144248,NA,23.025746976259285,-24.99653143804038,19,20,12,2022,ER,ER,-28.790394124520745,3.7938626864803666,6.018433712495971
2022-12-20T20:00:00Z,5.98,0.687253777706097,69.87,0,6.5,70.52,0.2997813346532471,10.301292736310987,21.04,8.908040390823968,2.928040390823968,21.4,8.845772974246907,2.3457729742469073,2.6369066825354377,1079.2128047516896,37084.65385071956,0.4362017996523085,-0.5199999999999996,-3.3058320004069977,13.278274350144248,NA,24.063208505310197,-27.369040505717194,20,20,12,2022,ER,ER,-28.790394124520745,1.4213536188035505,6.018433712495971
2022-12-20T21:00:00Z,5.81,0.687253777706097,69.76,0,6.4,70.52,0.2997813346532471,10.301292736310987,20.98,8.918494852020038,3.108494852020038,21.4,8.845772974246907,2.445772974246907,2.7771339131334725,1079.2128047516896,37084.65385071956,0.4362017996523085,-0.5900000000000007,-3.7508478466156396,13.278274350144248,NA,25.342858297375745,-29.093706143991383,21,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T22:00:00Z,5.64,0.687253777706097,69.58,0,6,70.52,0.2997813346532471,10.301292736310987,20.88,8.93596801550801,3.29596801550801,21.4,8.845772974246907,2.8457729742469073,3.070870494877459,1079.2128047516896,37084.65385071956,0.4362017996523085,-0.3600000000000003,-2.2886529233586947,13.278274350144248,NA,28.023364459750205,-30.3120173831089,22,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-20T23:00:00Z,5.49,0.687253777706097,69.33,0,5.7,70.34,0.2997813346532471,10.301292736310987,20.74,8.960534027271025,3.4705340272710252,21.3,8.862990940365217,3.1629909403652166,3.316762483818121,1079.2128047516896,37084.65385071956,0.4362017996523085,-0.20999999999999996,-1.3350475386259038,13.278274350144248,NA,30.26726267535764,-31.602310213983543,23,20,12,2022,ER,ER,-28.790394124520745,0,6.018433712495971
2022-12-21T00:00:00Z,5.38,0.6862969323700536,69.22,0,5.4,70.16,0.2998935184749686,10.290800088351649,20.68,8.971099510653541,3.5910995106535415,21.2,8.880269148004762,3.480269148004762,3.5356843293291518,1079.616666509887,37046.88031806593,0.43697342116817883,-0.020000000000000462,-0.12701787537622897,13.289165202262675,NA,32.246548856064095,-32.37356673144033,0,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T01:00:00Z,5.38,0.6862969323700536,69.15,0,5.1,69.98,0.2998935184749686,10.290800088351649,20.64,8.978155617030005,3.598155617030005,21.1,8.897607920709788,3.7976079207097886,3.697881768869897,1079.616666509887,37046.88031806593,0.43697342116817883,0.28000000000000025,1.7782502552671662,13.289165202262675,NA,33.725840323091504,-31.947590067824336,1,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T02:00:00Z,5.39,0.6862969323700536,69.04,0,4.8,69.8,0.2998935184749686,10.290800088351649,20.58,8.988758506234491,3.598758506234492,21,8.915007583802467,4.115007583802467,3.8568830450184795,1079.616666509887,37046.88031806593,0.43697342116817883,0.5899999999999999,3.7470273235986675,13.289165202262675,NA,35.175981778585815,-31.428954454987146,2,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T03:00:00Z,5.37,0.6862969323700536,68.97,0,4.7,69.8,0.2998935184749686,10.290800088351649,20.54,8.99583961673945,3.6258396167394507,21,8.915007583802467,4.215007583802467,3.9204236002709587,1079.616666509887,37046.88031806593,0.43697342116817883,0.6699999999999999,4.255098825103572,13.289165202262675,NA,35.75549155051143,-31.500392725407856,3,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T04:00:00Z,5.35,0.6862969323700536,68.9,0,4.8,69.62,0.2998935184749686,10.290800088351649,20.5,9.002930766482084,3.6529307664820845,20.9,8.932468464382957,4.132468464382957,3.892699615432521,1079.616666509887,37046.88031806593,0.43697342116817883,0.5499999999999998,3.4929915728462153,13.289165202262675,NA,35.50264012252575,-32.00964854967953,4,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T05:00:00Z,5.34,0.6862969323700536,68.86,0,4.7,69.44,0.2998935184749686,10.290800088351649,20.48,9.006480112801869,3.666480112801869,20.8,8.949990891341619,4.249990891341619,3.958235502071744,1079.616666509887,37046.88031806593,0.43697342116817883,0.6399999999999997,4.064572012039232,13.289165202262675,NA,36.10034794185988,-32.035775929820645,5,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T06:00:00Z,5.35,0.6862969323700536,68.86,0,4.7,69.44,0.2998935184749686,10.290800088351649,20.48,9.006480112801869,3.6564801128018694,20.8,8.949990891341619,4.249990891341619,3.953235502071744,1079.616666509887,37046.88031806593,0.43697342116817883,0.6499999999999995,4.128080949727343,13.289165202262675,NA,36.05474637529952,-31.926665425572182,6,21,12,2022,ER,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T07:00:00Z,5.4,0.6862969323700536,68.9,30.63776757501561,4.6,69.26,0.2998935184749686,10.290800088351649,20.5,9.002930766482084,3.6029307664820838,20.7,8.96757519537183,4.367575195371831,3.9852529809269575,1079.616666509887,37046.88031806593,0.43697342116817883,0.8000000000000007,5.080715015049047,13.289165202262675,NA,36.3467558139217,-31.266040798872655,7,21,12,2022,AM,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T08:00:00Z,5.5,0.6862969323700536,68.86,475.19671233765695,4.6,69.26,0.2998935184749686,10.290800088351649,20.48,9.006480112801869,3.506480112801869,20.7,8.96757519537183,4.367575195371831,3.93702765408685,1079.616666509887,37046.88031806593,0.43697342116817883,0.9000000000000004,5.715804391930174,13.289165202262675,NA,35.90692572356286,-30.191121331632683,8,21,12,2022,AM,ER,-29.223824211777963,0,6.170500309191212
2022-12-21T09:00:00Z,5.72,0.6862969323700536,68.86,855.9672690112584,4.6,69.44,0.2998935184749686,10.290800088351649,20.48,9.006480112801869,3.2864801128018692,20.8,8.949990891341619,4.349990891341619,3.8182355020717442,1079.616666509887,37046.88031806593,0.43697342116817883,1.12,7.1130010210686585,13.289165202262675,NA,34.82350407816984,-27.71050305710118,9,21,12,2022,AM,ER,-29.223824211777963,1.513321154676781,6.170500309191212
2022-12-21T10:00:00Z,6.14,0.6862969323700536,68.9,1147.0173690535705,4.6,69.44,0.2998935184749686,10.290800088351649,20.5,9.002930766482084,2.8629307664820844,20.8,8.949990891341619,4.349990891341619,3.606460828911852,1079.616666509887,37046.88031806593,0.43697342116817883,1.54,9.780376403969406,13.289165202262675,NA,32.892052707390036,-23.11167630342063,10,21,12,2022,AM,ER,-29.223824211777963,6.112147908357333,6.170500309191212
2022-12-21T11:00:00Z,6.58,0.6862969323700536,69.01,1328.5252852692945,4.7,69.44,0.2998935184749686,10.290800088351649,20.56,8.9922978079273,2.4122978079273008,20.8,8.949990891341619,4.249990891341619,3.3311443496344597,1079.616666509887,37046.88031806593,0.43697342116817883,1.88,11.939680285365247,13.289165202262675,NA,30.381080156403712,-18.441399871038463,11,21,12,2022,AM,ER,-29.223824211777963,10.7824243407395,6.170500309191212
2022-12-21T12:00:00Z,7.01,0.6862969323700536,69.15,1388.1295736229642,4.7,69.26,0.2998935184749686,10.290800088351649,20.64,8.978155617030005,1.9681556170300052,20.7,8.96757519537183,4.267575195371831,3.117865406200918,1079.616666509887,37046.88031806593,0.43697342116817883,2.3099999999999996,14.670564605954105,13.289165202262675,NA,28.435909369422184,-13.765344763468079,12,21,12,2022,AM,ER,-29.223824211777963,15.458479448309884,6.170500309191212
2022-12-21T13:00:00Z,7.21,0.6862969323700536,69.26,1321.7709383874417,4.8,69.26,0.2998935184749686,10.290800088351649,20.7,8.96757519537183,1.7575751953718308,20.7,8.96757519537183,4.167575195371831,2.962575195371831,1079.616666509887,37046.88031806593,0.43697342116817883,2.41,15.30565398283524,13.289165202262675,NA,27.019613992363237,-11.713960009527996,13,21,12,2022,AM,ER,-29.223824211777963,17.509864202249965,6.170500309191212
