"TOA5","GilchristBlue","CR1000X","22889","CR1000X.Std.04.02","CPU:GilchristBlue_04272022.CR1X","22393","Test"
"2023-07-27 10:00:00",4507,12.35,29.26,12.5623,10577.63,10788.74,28.8
"2023-07-27 11:00:00",4508,12.4,29.49,12.5815,10577.27,10655.04,28.8
"2023-07-27 12:00:00",4509,12.35,30.83,12.5815,10577.43,10525.1,29.09
"2023-07-27 13:00:00",4510,12.4,31.65,12.5623,10577.22,10439.71,29.24
"2023-07-27 14:00:00",4511,12.36,31.51,12.5623,10576.58,10480.58,28.96
"2023-07-27 15:00:00",4512,12.4,31.65,12.5623,10578.06,10537.84,28.82
"2023-07-27 16:00:00",4513,12.35,30.91,12.5623,10577.79,10760.34,28.56
"2023-07-27 17:00:00",4514,12.4,30.9,12.5623,10577.25,10989.5,28.49
"2023-07-27 18:00:00",4515,12.35,30.34,12.5623,10577.78,11217.44,28.4
"2023-07-27 19:00:00",4516,12.39,29.44,12.5815,10577.39,11629.49,28.26
"2023-07-27 20:00:00",4517,12.34,28.55,12.5815,10578.09,12133.32,28.16
"2023-07-27 21:00:00",4518,12.38,27.78,12.5815,10577.88,12340.6,28.12
"2023-07-27 22:00:00",4519,12.28,27.2,12.5815,10577.85,12003.71,28.13
"2023-07-27 23:00:00",4520,12.37,26.74,12.5815,10577.67,11926.32,28.12
"2023-07-28 00:00:00",4521,12.31,26.27,12.5815,10577.91,11924,28.11
"2023-07-28 01:00:00",4522,12.35,25.88,12.5815,10577.73,11934.64,28.11
"2023-07-28 02:00:00",4523,12.29,25.61,12.5815,10578.11,11978.74,28.11
"2023-07-28 03:00:00",4524,12.34,25.32,12.5815,10577.74,11970.19,28.11
"2023-07-28 04:00:00",4525,12.24,25.12,12.5815,10578,11997.84,28.1
"2023-07-28 05:00:00",4526,12.18,24.97,12.6007,10577.98,11999.18,28.11
"2023-07-28 06:00:00",4527,12.08,24.88,12.5815,10578.1,12070.71,28.1
"2023-07-28 07:00:00",4528,12.19,24.93,12.5815,10577.93,11985.09,28.13
"2023-07-28 08:00:00",4529,11.57,25.5,12.5815,10577.93,11852.17,28.18
"2023-07-28 09:00:00",4530,11.68,27.03,12.5815,10577.56,11627.28,28.33
"2023-07-28 10:00:00",4531,12.08,28.18,12.5815,10578.11,11258.04,28.63
"2023-07-28 11:00:00",4532,12.21,28.93,12.5815,10577.41,11066.43,28.92
"2023-07-28 12:00:00",4533,12.07,30.09,12.6007,10577.77,10940.12,29.09
"2023-07-28 13:00:00",4534,12.21,30.63,12.6007,10578.38,10792.24,29.13
"2023-07-28 14:00:00",4535,12.07,26.99,12.6007,10578,10577.95,28.6
"2023-07-28 15:00:00",4536,12.2,26.5,12.6007,10575.43,10831.81,28.42
"2023-07-28 16:00:00",4537,11.88,26.29,12.6007,10577.95,11326,28.26
"2023-07-28 17:00:00",4538,12.09,25.95,12.6007,10577.71,11758.48,28.21
"2023-07-28 18:00:00",4539,12.34,25.69,12.6007,10577.99,11683.67,28.22
"2023-07-28 19:00:00",4540,12.36,25.64,12.5815,10577.9,11748.18,28.17
"2023-07-28 20:00:00",4541,12.3,25.55,12.5815,10578.1,11945.64,28.15
"2023-07-28 21:00:00",4542,12.34,25.44,12.5815,10578.12,12076.14,28.14
"2023-07-28 22:00:00",4543,12.33,25.27,12.6007,10577.89,12115.65,28.12
"2023-07-28 23:00:00",4544,12.34,25.06,12.6007,10578.07,12076.89,28.11
"2023-07-29 00:00:00",4545,12.29,24.84,12.6007,10578.04,12108.56,28.1
"2023-07-29 01:00:00",4546,12.31,24.66,12.6007,10577.85,12085.96,28.09
"2023-07-29 02:00:00",4547,12.29,24.51,12.6391,10578.14,12088.06,28.09
"2023-07-29 03:00:00",4548,12.3,24.35,12.6391,10577.97,12068.7,28.09
"2023-07-29 04:00:00",4549,12.28,24.13,12.6583,10578.25,12071.23,28.08
"2023-07-29 05:00:00",4550,12.32,23.94,12.6583,10577.73,12065,28.08
"2023-07-29 06:00:00",4551,11.74,23.83,12.6583,10578.19,12080.24,28.07
"2023-07-29 07:00:00",4552,12.12,23.86,12.6583,10577.77,12039.08,28.09
"2023-07-29 08:00:00",4553,12.2,24.41,12.6583,10577.81,11858.9,28.15
"2023-07-29 09:00:00",4554,12.23,26.88,12.6583,10577.72,11709.77,28.36
"2023-07-29 10:00:00",4555,12.18,28.07,12.6391,10576.93,11572.17,28.73
"2023-07-29 11:00:00",4556,12.26,28.99,12.6391,10577.13,11331.65,29.13
"2023-07-29 12:00:00",4557,12.23,30.26,12.7543,10577.18,11301.92,29.24
"2023-07-29 13:00:00",4558,12.27,30.94,12.7735,10578.14,11259.82,29.12
"2023-07-29 14:00:00",4559,12.17,31.02,12.7735,10577.24,11454.45,28.9
"2023-07-29 15:00:00",4560,12.19,31.58,12.7543,10577.29,11709.59,28.84
"2023-07-29 16:00:00",4561,11.94,27.69,12.7543,10578.64,11617.88,28.44
"2023-07-29 17:00:00",4562,12.19,26.49,12.7351,10577.26,11844.21,28.26
"2023-07-29 18:00:00",4563,12.15,26.45,12.7351,10577.87,11906.34,28.25
"2023-07-29 19:00:00",4564,12.26,26.25,12.7543,10575.26,11875.73,28.2
"2023-07-29 20:00:00",4565,12.13,25.89,12.7543,10577.7,12032.82,28.14
"2023-07-29 21:00:00",4566,12.11,25.48,12.7351,10576.89,12132.04,28.1
"2023-07-29 22:00:00",4567,12.02,25.12,12.7543,10577.29,12120.02,28.09
"2023-07-29 23:00:00",4568,12.2,24.87,12.7543,10569.35,12119.34,28.09
"2023-07-30 00:00:00",4569,12.01,24.64,12.7543,10579.34,12133.68,28.07
"2023-07-30 01:00:00",4570,12.21,24.45,12.7543,10578.13,12211.6,28.06
"2023-07-30 02:00:00",4571,11.87,24.26,12.7543,10577.82,12405.42,28.05
"2023-07-30 03:00:00",4572,12.16,24.08,12.7735,10577.85,12223.75,28.02
"2023-07-30 04:00:00",4573,12.21,23.97,12.7735,10577.99,12265.59,28.03
"2023-07-30 05:00:00",4574,12.26,23.9,12.7735,10577.89,12267.77,28.02
"2023-07-30 06:00:00",4575,12.15,23.79,12.7735,10577.58,11941.25,28.07
"2023-07-30 07:00:00",4576,12.23,24.03,12.7735,10577.81,11858.36,28.11
"2023-07-30 08:00:00",4577,11.99,25.05,12.7735,10577.63,11840.51,28.15
"2023-07-30 09:00:00",4578,12.28,27.89,12.7927,10577.9,12006.01,28.32
"2023-07-30 10:00:00",4579,12.22,28.97,12.7927,10578.52,11874.88,28.61
"2023-07-30 11:00:00",4580,12.23,30.15,12.8119,10578.14,10913.55,29.01
"2023-07-30 12:00:00",4581,12.08,31.43,12.8119,10577.24,10744.37,29.35
"2023-07-30 13:00:00",4582,12.18,32.31,12.8311,10577.14,10799.59,29.26
"2023-07-30 14:00:00",4583,12.14,32.26,12.8311,10578.81,10716.91,29.12
"2023-07-30 15:00:00",4584,12.12,32.37,12.8311,10578.01,11012.71,28.88
"2023-07-30 16:00:00",4585,12.09,31.84,12.8311,10577.59,11450.14,28.62
"2023-07-30 17:00:00",4586,12.23,31.32,12.8119,10578.53,11718.74,28.51
"2023-07-30 18:00:00",4587,12.08,29.52,12.8119,10577.72,12018.47,28.37
"2023-07-30 19:00:00",4588,12.13,28.43,12.7927,10577.48,12166.49,28.26
"2023-07-30 20:00:00",4589,11.92,27.89,12.7927,10578.05,12342.15,28.23
"2023-07-30 21:00:00",4590,12.13,25.79,12.7927,10577.68,12296.57,28.19
"2023-07-30 22:00:00",4591,11.89,24.44,12.8119,10578.08,12140.92,28.15
"2023-07-30 23:00:00",4592,12.16,23.88,12.8503,10578.17,11912.28,28.16
"2023-07-31 00:00:00",4593,12.12,23.5,12.8119,10578.18,12557.76,28.08
"2023-07-31 01:00:00",4594,12.18,23.33,12.8119,10577.97,12747.2,28.08
"2023-07-31 02:00:00",4595,12.02,23.26,12.8119,10578.05,12820.3,28.08
"2023-07-31 03:00:00",4596,12.13,23.19,12.8311,10577.14,12549.89,28.06
"2023-07-31 04:00:00",4597,11.91,23.06,12.8311,10577.22,12243.47,28.09
"2023-07-31 05:00:00",4598,12.06,22.97,12.8311,10576.63,12243.35,28.09
"2023-07-31 06:00:00",4599,11.84,22.91,12.8311,10576.12,12241.25,28.09
"2023-07-31 07:00:00",4600,12.07,22.99,12.8311,10579.15,12291.18,28.12
"2023-07-31 08:00:00",4601,11.92,23.46,12.8503,10578.75,12419.32,28.17
"2023-07-31 09:00:00",4602,12.04,24.3,12.8503,10577.96,12050.75,28.24
"2023-07-31 10:00:00",4603,12.06,26.04,12.8503,10579.32,11956.35,28.51
"2023-07-31 11:00:00",4604,12.14,28.18,12.8695,10575.69,11470.3,28.96
"2023-07-31 12:00:00",4605,12.2,30.24,12.9079,10577.48,11139.89,29.28
"2023-07-31 13:00:00",4606,12.13,30.77,13.0423,10572.58,11432.08,29.04
"2023-07-31 14:00:00",4607,12.19,28.52,16.2103,10578.24,11155.25,28.77
"2023-07-31 15:00:00",4608,12.1,27.14,16.2103,10574.5,11317.73,28.58
"2023-07-31 16:00:00",4609,12.17,26.63,16.2103,10578.72,11824.89,28.36
"2023-07-31 17:00:00",4610,12.05,26.51,16.2103,10575.29,11413.61,28.37
"2023-07-31 18:00:00",4611,12.07,27.02,16.2103,10577.24,11456.02,28.36
"2023-07-31 19:00:00",4612,11.94,26.91,16.2103,10574.95,11306.4,28.29
"2023-07-31 20:00:00",4613,11.99,26.38,16.2103,10577.66,11547.71,28.2
"2023-07-31 21:00:00",4614,11.93,25.84,16.2103,10574.91,11748.08,28.18
"2023-07-31 22:00:00",4615,12.15,25.4,16.2103,10571.52,11838.4,28.15
"2023-07-31 23:00:00",4616,11.93,25,16.2103,10573.97,11900.11,28.14
"2023-08-01 00:00:00",4617,12.02,24.7,16.2103,10578.8,11950.41,28.13
"2023-08-01 01:00:00",4618,11.91,24.42,16.2103,10576.64,12012.65,28.12
"2023-08-01 02:00:00",4619,12.12,24.17,16.2103,10578.01,12044.61,28.11
"2023-08-01 03:00:00",4620,11.95,23.96,16.2103,10576.64,12023.21,28.11
"2023-08-01 04:00:00",4621,12.11,23.78,16.2103,10577.97,12035.19,28.1
"2023-08-01 05:00:00",4622,11.94,23.59,16.2103,10578.11,12036.43,28.1
"2023-08-01 06:00:00",4623,12.13,23.4,16.2103,10577.58,11957.58,28.08
"2023-08-01 07:00:00",4624,11.98,23.38,16.2103,10577.79,11927.82,28.1
"2023-08-01 08:00:00",4625,12.06,24.34,16.2103,10577.46,11759.85,28.16
"2023-08-01 09:00:00",4626,11.94,27.36,16.2103,10577.6,11550.43,28.37
"2023-08-01 10:00:00",4627,12.06,28.64,16.2103,10571.09,11306.85,28.74
"2023-08-01 11:00:00",4628,11.89,29.71,16.2103,10574.09,11061.52,29.14
"2023-08-01 12:00:00",4629,12.08,30.7,16.2103,10576.82,10921.08,29.39
"2023-08-01 13:00:00",4630,11.9,31.34,16.2103,10577.29,10948.01,29.16
"2023-08-01 14:00:00",4631,11.99,31.49,16.2103,10578.27,11006.39,29.02
"2023-08-01 15:00:00",4632,11.96,31.98,16.2103,10578.85,11021.85,28.85
"2023-08-01 16:00:00",4633,11.67,32.01,16.2103,10577.16,11177.46,28.7
"2023-08-01 17:00:00",4634,11.89,31.45,16.2103,10577.07,11312.8,28.56
"2023-08-01 18:00:00",4635,11.88,30.39,16.2103,10577.06,11403.56,28.41
"2023-08-01 19:00:00",4636,11.88,29.08,16.2103,10577.29,11564.76,28.31
"2023-08-01 20:00:00",4637,11.92,27.2,16.2103,10577.53,11787.41,28.25
"2023-08-01 21:00:00",4638,11.87,25.57,16.2103,10577.7,11491.12,28.21
"2023-08-01 22:00:00",4639,11.98,24.75,16.2103,10577.4,10851.56,28.22
"2023-08-01 23:00:00",4640,11.83,24.37,16.2103,10577.78,11112.12,28.2
"2023-08-02 00:00:00",4641,12.09,24.22,16.2103,10577.92,11631.9,28.16
"2023-08-02 01:00:00",4642,11.96,24.14,16.2103,10578.08,11922.71,28.15
"2023-08-02 02:00:00",4643,12.05,23.99,16.2103,10577.35,12059.38,28.13
"2023-08-02 03:00:00",4644,11.9,23.73,16.2103,10577.76,12103.87,28.11
"2023-08-02 04:00:00",4645,12.04,23.49,16.2103,10577.81,12096.72,28.09
"2023-08-02 05:00:00",4646,11.87,23.27,16.2103,10577.91,12089.11,28.09
"2023-08-02 06:00:00",4647,11.98,23.09,16.2103,10578.18,12072.93,28.09
"2023-08-02 07:00:00",4648,11.74,23.16,16.2103,10577.94,12037.26,28.12
"2023-08-02 08:00:00",4649,12.02,23.71,16.2103,10578.07,11912.97,28.17
"2023-08-02 09:00:00",4650,11.68,25.77,16.2103,10578.2,11706.46,28.32
"2023-08-02 10:00:00",4651,11.93,27.47,16.2103,10578.4,11426.36,28.72
"2023-08-02 11:00:00",4652,11.88,28.53,16.2103,10577.51,11182.49,28.96
"2023-08-02 12:00:00",4653,11.9,29.44,16.2103,10577.78,10976.26,29.14
"2023-08-02 13:00:00",4654,11.74,30.94,16.2103,10577.12,10878.94,29.26
"2023-08-02 14:00:00",4655,12.05,30.54,16.2103,10577.4,10925.76,29.06
"2023-08-02 15:00:00",4656,11.89,30.99,16.2103,10577.54,11022.16,28.91
"2023-08-02 16:00:00",4657,12.09,30.66,16.2103,10577.3,11219.65,28.7
"2023-08-02 17:00:00",4658,11.98,30.16,16.2103,10577.74,11390.01,28.51
"2023-08-02 18:00:00",4659,12.06,29.65,16.2103,10577.3,11613.49,28.35
"2023-08-02 19:00:00",4660,11.96,28.69,16.2103,10577.84,11854.52,28.27
"2023-08-02 20:00:00",4661,12.05,27.8,16.2103,10577.52,12036.54,28.17
"2023-08-02 21:00:00",4662,11.95,26.97,16.2103,10577.95,12198.98,28.13
"2023-08-02 22:00:00",4663,12.04,26.25,16.2103,10577.86,12207.55,28.1
"2023-08-02 23:00:00",4664,11.92,25.67,16.2103,10578.21,12179.69,28.1
"2023-08-03 00:00:00",4665,12.02,25.23,16.2103,10577.92,12152.04,28.08
"2023-08-03 01:00:00",4666,11.89,24.85,16.2103,10577.92,12163.23,28.08
"2023-08-03 02:00:00",4667,12.01,24.54,16.2103,10577.97,12175.71,28.06
"2023-08-03 03:00:00",4668,11.88,24.24,16.2103,10578.05,12186.26,28.06
"2023-08-03 04:00:00",4669,11.99,24.03,16.2103,10577.42,12178.67,28.05
"2023-08-03 05:00:00",4670,11.87,23.84,16.2103,10578.02,12173.27,28.04
"2023-08-03 06:00:00",4671,11.98,23.66,16.2103,10577.57,12208.46,28.03
"2023-08-03 07:00:00",4672,11.85,23.67,16.2103,10577.77,12212.77,28.04
"2023-08-03 08:00:00",4673,11.96,24.68,16.2103,10578.02,12159.14,28.09
"2023-08-03 09:00:00",4674,11.8,27.77,16.2103,10577.9,12063.85,28.29
"2023-08-03 10:00:00",4675,12.06,28.69,16.2103,10577.29,11526.94,28.66
"2023-08-03 11:00:00",4676,11.95,28.99,16.2103,10577.09,11099.05,28.85
"2023-08-03 12:00:00",4677,12.07,30.1,16.2103,10577.09,10893.93,29.17
"2023-08-03 13:00:00",4678,11.99,31.26,16.2103,10577.49,11005.68,29.09
"2023-08-03 14:00:00",4679,12.01,31.47,16.2103,10577.46,11208.9,28.98
"2023-08-03 15:00:00",4680,12.06,31.46,16.2103,10578,11955.34,28.75
"2023-08-03 16:00:00",4681,12.11,31.15,16.2103,10577.29,12170.21,28.61
"2023-08-03 17:00:00",4682,11.86,30.73,16.2103,10575,12145.33,28.47
"2023-08-03 18:00:00",4683,12.02,30.12,16.2103,10577.29,12391.26,28.38
"2023-08-03 19:00:00",4684,11.9,29.22,16.2103,10577.63,12576.36,28.27
"2023-08-03 20:00:00",4685,12.11,28.33,16.2103,10577.25,12472.73,28.21
"2023-08-03 21:00:00",4686,12.06,27.47,16.2103,10577.69,12525.36,28.16
"2023-08-03 22:00:00",4687,12.1,26.77,16.2103,10577.75,12534.89,28.13
"2023-08-03 23:00:00",4688,12.05,26.3,16.2103,10577.79,12564.2,28.12
"2023-08-04 00:00:00",4689,12.1,25.91,16.2103,10577.57,12674.15,28.09
"2023-08-04 01:00:00",4690,12.04,25.61,16.2103,10577.98,12754.99,28.08
"2023-08-04 02:00:00",4691,12.09,25.34,16.2103,10577.27,13023.06,28.05
"2023-08-04 03:00:00",4692,12.04,25.08,16.2103,10578.21,13539.44,28.03
"2023-08-04 04:00:00",4693,12.09,24.8,16.2103,10578,12185.62,28.1
"2023-08-04 05:00:00",4694,12.03,24.61,16.2103,10577.21,12204.49,28.1
"2023-08-04 06:00:00",4695,12.08,24.48,16.2103,10569.52,12241.86,28.11
"2023-08-04 07:00:00",4696,12.02,24.52,16.2103,10577.35,12217.14,28.13
"2023-08-04 08:00:00",4697,12.08,25.53,16.2103,10570.34,12073.63,28.2
"2023-08-04 09:00:00",4698,12.01,28.1,16.2103,10575.04,11814.9,28.35
"2023-08-04 10:00:00",4699,12.07,28.43,16.2103,10577.74,11669.29,28.45
"2023-08-04 11:00:00",4700,12.01,28.97,16.2103,10577.83,11558.69,28.54
"2023-08-04 12:00:00",4701,12.07,29.17,16.2103,10572.69,11529.83,28.61
"2023-08-04 13:00:00",4702,12,27.66,16.2103,10577.86,11841.73,28.46
"2023-08-04 14:00:00",4703,12.07,27.38,16.2103,10577.79,11914.41,28.42
"2023-08-04 15:00:00",4704,12,26.4,16.2103,10577.95,12137.18,28.33
"2023-08-04 16:00:00",4705,12.06,26.46,16.2103,10577.83,12172.04,28.34
"2023-08-04 17:00:00",4706,11.99,27.37,16.2103,10577.71,12026.47,28.42
"2023-08-04 18:00:00",4707,12.06,27.72,16.2103,10578.01,12250.66,28.38
"2023-08-04 19:00:00",4708,11.98,27.15,16.2103,10578.03,12675.81,28.32
"2023-08-04 20:00:00",4709,12.06,26.6,16.2103,10577.93,13023.1,28.28
"2023-08-04 21:00:00",4710,11.98,25.47,16.2103,10577.99,13257.48,28.24
"2023-08-04 22:00:00",4711,12.05,24.68,16.2103,10577.82,13406,28.19
"2023-08-04 23:00:00",4712,11.97,24.36,16.2103,10578.16,13533.25,28.16
"2023-08-05 00:00:00",4713,12.05,24.15,16.2103,10577.61,13886.17,28.12
"2023-08-05 01:00:00",4714,11.96,23.99,16.2103,10578.23,13398.3,28.16
"2023-08-05 02:00:00",4715,12.03,23.9,16.2103,10578.83,13673.37,28.13
"2023-08-05 03:00:00",4716,11.94,23.8,16.2103,10579.1,13506.85,28.17
"2023-08-05 04:00:00",4717,12.03,23.68,16.2103,10579.24,13537.47,28.14
"2023-08-05 05:00:00",4718,11.93,23.64,16.2103,10579.23,13548.69,28.18
"2023-08-05 06:00:00",4719,12.03,23.5,16.2103,10579.01,13559.43,28.17
"2023-08-05 07:00:00",4720,11.91,23.51,16.2103,10578.17,13615.41,28.19
"2023-08-05 08:00:00",4721,12.02,24.23,16.2103,10577.92,13535.12,28.23
"2023-08-05 09:00:00",4722,11.88,25.7,16.2103,10577.93,13376.08,28.31
"2023-08-05 10:00:00",4723,11.96,26.44,16.2103,10577.27,13367.94,28.43
"2023-08-05 11:00:00",4724,12.02,27.22,16.2103,10577.73,13074.93,28.51
"2023-08-05 12:00:00",4725,11.96,27.04,16.2103,10573.31,13046.68,28.52
"2023-08-05 13:00:00",4726,12.02,27,16.2103,10577.86,13055.22,28.52
"2023-08-05 14:00:00",4727,11.96,27.48,16.2103,10574.87,12985.1,28.56
"2023-08-05 15:00:00",4728,12.02,28.34,16.2103,10577.86,12889.29,28.65
"2023-08-05 16:00:00",4729,11.95,28.31,16.2103,10575.01,12920.32,28.64
"2023-08-05 17:00:00",4730,12.01,27.9,16.2103,10577.68,13108.74,28.57
"2023-08-05 18:00:00",4731,11.95,27.97,16.2103,10575.22,13260.83,28.52
"2023-08-05 19:00:00",4732,12.01,27.58,16.2103,10573.68,13416.11,28.44
"2023-08-05 20:00:00",4733,11.94,27.06,16.2103,10575.5,13621.84,28.37
"2023-08-05 21:00:00",4734,12,26.59,16.2103,10577.9,13805.68,28.32
"2023-08-05 22:00:00",4735,11.93,26.22,16.2103,10574.15,13884.77,28.28
"2023-08-05 23:00:00",4736,11.99,25.88,16.2103,10571.45,13958.63,28.26
"2023-08-06 00:00:00",4737,11.92,25.63,16.2103,10573.8,14062.58,28.24
"2023-08-06 01:00:00",4738,11.99,25.48,16.2103,10570.53,14120.81,28.23
"2023-08-06 02:00:00",4739,11.91,25.37,16.2103,10573.29,14248.67,28.22
"2023-08-06 03:00:00",4740,11.97,25.22,16.2103,10570.1,13937.27,28.23
"2023-08-06 04:00:00",4741,11.89,25.07,16.2103,10575,13916.87,28.23
"2023-08-06 05:00:00",4742,11.95,24.94,16.2103,10578.14,13943.26,28.23
"2023-08-06 06:00:00",4743,11.86,24.89,16.2103,10579.1,13945.93,28.21
"2023-08-06 07:00:00",4744,11.94,24.92,16.2103,10578.72,13936.13,28.22
"2023-08-06 08:00:00",4745,11.85,25.7,16.2103,10578.86,13853.54,28.23
"2023-08-06 09:00:00",4746,11.93,28.52,16.2103,10578.42,13689.19,28.34
"2023-08-06 10:00:00",4747,11.84,29.06,16.2103,10577.82,13588.47,28.53
"2023-08-06 11:00:00",4748,11.95,29.82,16.2103,10577.47,13455.41,28.8
"2023-08-06 12:00:00",4749,11.86,31.17,16.2103,10577.14,13341.61,29.02
"2023-08-06 13:00:00",4750,11.93,32.64,16.2103,10577.05,13218.7,29.1
"2023-08-06 14:00:00",4751,11.88,32.85,16.2103,10577.48,13153.81,29.12
"2023-08-06 15:00:00",4752,11.81,32.57,16.2103,10577.14,13198.23,29.01
"2023-08-06 16:00:00",4753,12.04,31.89,16.2103,10576.97,13276.88,28.88
"2023-08-06 17:00:00",4754,12.06,31.55,16.2103,10577.21,13360.67,28.78
"2023-08-06 18:00:00",4755,12.02,31.2,16.2103,10577.33,13496.17,28.67
"2023-08-06 19:00:00",4756,12.05,30.49,16.2103,10577.61,13659.42,28.57
"2023-08-06 20:00:00",4757,12.01,29.55,16.2103,10578.65,13825.47,28.48
"2023-08-06 21:00:00",4758,12.04,28.8,16.2103,10573.13,13920.49,28.41
"2023-08-06 22:00:00",4759,11.99,28.09,16.2103,10575,13981.48,28.36
"2023-08-06 23:00:00",4760,12.02,27.48,16.2103,10569.61,13940.24,28.32
"2023-08-07 00:00:00",4761,11.97,26.85,16.2103,10575.53,13927.81,28.3
"2023-08-07 01:00:00",4762,12.03,26.3,16.2103,10568.91,13890.57,28.27
"2023-08-07 02:00:00",4763,12,25.83,16.2103,10575.35,13873.86,28.24
"2023-08-07 03:00:00",4764,12.02,25.4,16.2103,10577.68,13846.44,28.23
"2023-08-07 04:00:00",4765,11.99,25.13,16.2103,10577.15,13836.18,28.22
"2023-08-07 05:00:00",4766,12.02,25,16.2103,10570.18,13818.23,28.21
"2023-08-07 06:00:00",4767,11.99,24.92,16.2103,10575.37,13777.3,28.2
"2023-08-07 07:00:00",4768,12.02,25,16.2103,10569.6,13774.1,28.2
"2023-08-07 08:00:00",4769,11.98,25.8,16.2103,10577.42,13679.14,28.22
"2023-08-07 09:00:00",4770,12.01,28.96,16.2103,10576.13,13606.16,28.33
"2023-08-07 10:00:00",4771,12.81,29.83,"NAN",-492.0677,1088.937,-16.46
"2023-08-07 11:00:00",4772,12.78,30.99,16.2103,10577.51,10578.05,28.73
"2023-08-07 12:00:00",4773,12.78,32.06,16.2103,10577.43,11877.28,28.92
"2023-08-07 13:00:00",4774,12.79,32.42,16.2103,10577.49,12236.9,28.9
"2023-08-07 14:00:00",4775,12.78,32.81,16.2103,10577.32,12871.65,28.89
"2023-08-07 15:00:00",4776,12.79,33.36,16.2103,10577.51,12910.07,28.91
"2023-08-07 16:00:00",4777,12.78,32.99,16.2103,10577.56,13003.52,28.87
"2023-08-07 17:00:00",4778,12.79,32.47,16.2103,10577.44,13107.43,28.79
"2023-08-07 18:00:00",4779,12.78,32.13,16.2103,10577.6,13245.43,28.65
"2023-08-07 19:00:00",4780,12.78,31.06,16.2103,10577.07,13355.24,28.54
"2023-08-07 20:00:00",4781,12.77,29.99,16.2103,10574.77,13479.37,28.43
"2023-08-07 21:00:00",4782,12.78,29.08,16.2103,10577.9,13483.71,28.36
"2023-08-07 22:00:00",4783,12.76,28.36,16.2103,10577.92,13480.17,28.32
"2023-08-07 23:00:00",4784,12.77,27.76,16.2103,10578,13493.55,28.29
"2023-08-08 00:00:00",4785,12.75,27.3,16.2103,10577.88,13506.5,28.26
"2023-08-08 01:00:00",4786,12.76,26.96,16.2103,10577.67,13506.7,28.25
"2023-08-08 02:00:00",4787,12.76,26.75,16.2103,10579.27,13460.53,28.24
"2023-08-08 03:00:00",4788,12.74,26.53,16.2103,10577.76,13459.77,28.22
"2023-08-08 04:00:00",4789,12.75,26.22,16.2103,10578.15,13420.78,28.21
"2023-08-08 05:00:00",4790,12.74,25.96,16.2103,10576.33,13425.96,28.2
"2023-08-08 06:00:00",4791,12.74,25.76,16.2103,10577.89,13388.8,28.19
"2023-08-08 07:00:00",4792,12.73,25.64,16.2103,10575.21,13343.06,28.19
"2023-08-08 08:00:00",4793,12.74,26.33,16.2103,10577.83,13258.84,28.22
"2023-08-08 09:00:00",4794,12.73,29.27,16.2103,10576.01,13140.15,28.36
"2023-08-08 10:00:00",4795,12.75,30.31,16.2103,10577.8,12962.85,28.58
"2023-08-08 11:00:00",4796,12.74,31.1,16.2103,10574.86,12829.23,28.77
"2023-08-08 12:00:00",4797,12.75,31.99,16.2103,10578.14,12754.72,28.91
"2023-08-08 13:00:00",4798,12.74,33.48,16.2103,10575.11,12702.25,29.04
"2023-08-08 14:00:00",4799,12.75,33.62,16.2103,10577.32,12634.68,29.02
"2023-08-08 15:00:00",4800,12.74,33.82,16.2103,10574.76,12668.18,29.02
"2023-08-08 16:00:00",4801,12.75,33.18,16.2103,10577.31,12825.84,28.89
"2023-08-08 17:00:00",4802,12.74,32.72,16.2103,10575.14,12946.42,28.77
"2023-08-08 18:00:00",4803,12.75,32.13,16.2103,10577.81,13102.23,28.64
"2023-08-08 19:00:00",4804,12.73,31.25,16.2103,10577.04,13177.38,28.51
"2023-08-08 20:00:00",4805,12.74,30.05,16.2103,10578.17,13266.12,28.42
"2023-08-08 21:00:00",4806,12.73,29.15,16.2103,10577.84,13305.49,28.34
"2023-08-08 22:00:00",4807,12.73,28.54,16.2103,10578.94,13309.96,28.31
"2023-08-08 23:00:00",4808,12.72,28.09,16.2103,10577.93,13297.97,28.28
"2023-08-09 00:00:00",4809,12.72,27.68,16.2103,10578.61,13289.63,28.27
"2023-08-09 01:00:00",4810,12.71,27.25,16.2103,10577.76,13274.77,28.25
"2023-08-09 02:00:00",4811,12.71,26.99,16.2103,10577.68,13277.87,28.24
"2023-08-09 03:00:00",4812,12.7,26.65,16.2103,10578.36,13216.86,28.22
"2023-08-09 04:00:00",4813,12.71,26.32,16.2103,10578.25,13237.31,28.21
"2023-08-09 05:00:00",4814,12.7,26.03,16.2103,10578.3,13181.71,28.2
"2023-08-09 06:00:00",4815,12.7,25.86,16.2103,10578.13,13181.87,28.19
"2023-08-09 07:00:00",4816,12.69,25.86,16.2103,10578.29,13120,28.19
"2023-08-09 08:00:00",4817,12.7,26.57,16.2103,10578.81,13049.21,28.22
"2023-08-09 09:00:00",4818,12.69,29.64,16.2103,10577.86,12947.2,28.37
"2023-08-09 10:00:00",4819,12.7,30.33,16.2103,10577.63,12755.72,28.55
"2023-08-09 11:00:00",4820,12.7,31.17,16.2103,10577.76,12572.94,28.81
"2023-08-09 12:00:00",4821,12.71,31.68,16.2103,10577.54,12489.82,28.86
"2023-08-09 13:00:00",4822,12.7,32.68,16.2103,10577.85,12476.33,28.91
"2023-08-09 14:00:00",4823,12.71,31.61,16.2103,10577.52,12537.3,28.79
