Date,depth,ID,DO,Temp,K600_1.d_daily,velocity,w,km,m,area,VentDO,VentTemp,discharge,change.DO.flux,Vent.DO.sat,stat2.DO.sat,DO.deficit.from.sat,K.flux,not.air.water.xchange,reach.km,reach.test,time,date,GPP,ER
2022-05-13T12:00:00Z,0.8679690921490621,AM,5.54,72.86,13.725815343577487,0.26627249460879066,28,1,1000,28000,1.2566666666666666,22.056666666666665,559116.5418555286,85.53151860528027,8.734182306796402,8.6272773374117,5.2823964887707175,62.932271558064336,22.599247047215933,1.6761076087887439,passes,day,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T13:00:00Z,0.8793043459903798,AM,5.24,72.68,13.725815343577487,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,79.93264970820296,8.734182306796402,8.64374081962798,5.4406282298788575,65.66386202887949,14.268787679323466,1.6626475149927997,passes,day,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T14:00:00Z,0.8793043459903798,AM,5.02,72.18,13.725815343577487,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,75.5179594314319,8.734182306796402,8.690138474029585,5.57382705707966,67.27146119613904,8.246498235292862,1.6626475149927997,passes,day,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T15:00:00Z,0.8679690921490577,AM,4.82,71.78,13.725815343577487,0.26627249460879143,28,1,1000,28000,1.2566666666666666,22.056666666666665,559116.5418555274,71.15423610042367,8.734182306796402,8.72690716286343,5.692211401496582,67.81463573330794,3.339600367115736,1.6761076087887488,passes,day,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T16:00:00Z,0.8679690921490621,AM,4.51,71.71,13.725815343577487,0.26627249460879066,28,1,1000,28000,1.2566666666666666,22.056666666666665,559116.5418555286,64.96401724416617,8.734182306796402,8.73362229499681,5.850568967563273,69.70124181677217,-4.737224572605996,1.6761076087887439,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T17:00:00Z,0.8566338383077401,AM,4.61,71.71,13.725815343577487,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,66.61709689579979,8.734182306796402,8.73362229499681,5.800568967563272,68.20307763310161,-1.5859807373018242,1.6895677025846931,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T18:00:00Z,0.8566338383077401,AM,4.68,71.64,13.725815343577487,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,68.00771223855503,8.734182306796402,8.740346681405066,5.768931160767401,67.83108036781502,0.1766318707400103,1.6895677025846931,passes,day,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T19:00:00Z,0.8566338383077401,AM,4.5,71.53,13.725815343577487,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,64.43184421432723,8.734182306796402,8.750450656183592,5.863983148156663,68.94870143418667,-4.516857219859446,1.6895677025846931,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T20:00:00Z,0.8339633306251004,AM,4.31,71.46,13.725815343577487,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,59.99292956220826,8.734182306796402,8.757198265151638,5.962356952640687,68.25006663804061,-8.257137075832347,1.7164878901765865,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T21:00:00Z,0.8566338383077357,AM,4.28,71.38,13.725815343577487,0.2684108136128474,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021045,60.061338851382,8.734182306796402,8.763955198005053,5.980735419067394,70.32147438823509,-10.260135536853092,1.6895677025846982,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T22:00:00Z,0.8566338383077357,AM,4.28,71.38,13.725815343577487,0.2684108136128474,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021045,60.061338851382,8.734182306796402,8.763955198005053,5.980735419067394,70.32147438823509,-10.260135536853092,1.6895677025846982,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-13T23:00:00Z,0.8566338383077401,AM,4.3,71.31,13.725815343577487,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,60.45865752074075,8.734182306796402,8.770721474731397,5.974118557430566,70.24367334312632,-9.785015822385567,1.6895677025846931,passes,night,2022-05-13,10.495359021919626,-8.123594385548781
2022-05-14T00:00:00Z,0.8566338383077401,AM,4.32,71.2,13.904284561693332,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,60.85597619009941,8.734182306796402,8.780888453410075,5.9692020467699045,71.09845317275793,-10.242476982658516,1.6678811623318552,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T01:00:00Z,0.8566338383077401,AM,4.33,71.17,13.904284561693332,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,61.054635524778725,8.734182306796402,8.784282139966361,5.965898890048049,71.05910966726573,-10.004474142487005,1.6678811623318552,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T02:00:00Z,0.8793043459903798,AM,4.34,71.13,13.904284561693332,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,61.872553121412324,8.734182306796402,8.787678177544361,5.962596908837048,72.89929320571504,-11.026740084302716,1.641306510305617,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T03:00:00Z,0.8793043459903798,AM,4.35,71.06,13.904284561693332,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,62.073220861265554,8.734182306796402,8.794477315848283,5.96099647798901,72.879726181576,-10.80650532031045,1.641306510305617,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T04:00:00Z,0.8906395998316965,AM,4.36,71.02,13.904284561693332,0.2619958566006806,28,1,1000,28000,1.2566666666666666,22.056666666666665,564505.526302646,62.56602916520993,8.734182306796402,8.797880421619155,5.957698030874445,73.77838346043646,-11.212354295226525,1.6280191842925016,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T05:00:00Z,0.8906395998316965,AM,4.38,70.99,13.904284561693332,0.2619958566006806,28,1,1000,28000,1.2566666666666666,22.056666666666665,564505.526302646,62.96924739828325,8.734182306796402,8.801285888503768,5.949400764316752,73.67563254714838,-10.706385148865131,1.6280191842925016,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T06:00:00Z,0.8906395998316965,AM,4.41,70.95,13.904284561693332,0.2619958566006806,28,1,1000,28000,1.2566666666666666,22.056666666666665,564505.526302646,63.57407474789323,8.734182306796402,8.804693719033105,5.936104679581421,73.51097773701163,-9.936902989118401,1.6280191842925016,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T07:00:00Z,0.8793043459903798,AM,4.51,70.99,13.904284561693332,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,65.28390469891721,8.734182306796402,8.801285888503768,5.8844007643167515,71.94325949186579,-6.659354792948577,1.641306510305617,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T08:00:00Z,0.8906395998317,AM,4.62,71.2,13.904284561693332,0.2619958566006799,28,1,1000,28000,1.2566666666666666,22.056666666666665,564505.5263026468,67.80786619516317,8.734182306796402,8.780888453410075,5.819202046769905,72.063289850448,-4.2554236552848295,1.6280191842924976,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T09:00:00Z,0.8793043459903798,AM,4.79,71.64,13.904284561693332,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,70.90260141480763,8.734182306796402,8.740346681405066,5.713931160767401,69.85908143961676,1.0435199751908755,1.641306510305617,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T10:00:00Z,0.8793043459903798,AM,5.08,72.03,13.904284561693332,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,76.72196587055129,8.734182306796402,8.70347679246673,5.550496216298233,67.86090981757407,8.861056052977219,1.641306510305617,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T11:00:00Z,0.8679690921490621,AM,5.13,72.25,13.904284561693332,0.26627249460879066,28,1,1000,28000,1.2566666666666666,22.056666666666665,559116.5418555286,77.34445495668145,8.734182306796402,8.683483014184452,5.515499327157094,66.56374432712005,10.780710629561398,1.6545938363187336,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T12:00:00Z,0.8793043459903798,AM,5.5,73.08,13.904284561693332,0.2641341756047355,28,1,1000,28000,1.2566666666666666,22.056666666666665,561869.6715890417,85.1500109443869,8.734182306796402,8.60759491005138,5.2925552750905585,64.70729863265768,20.442712311729224,1.641306510305617,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T13:00:00Z,0.8679690921490577,AM,5.27,72.79,13.904284561693332,0.26627249460879143,28,1,1000,28000,1.2566666666666666,22.056666666666665,559116.5418555274,80.14003766595891,8.734182306796402,8.633856006493229,5.420685823311482,65.4194885753942,14.720549090564717,1.6545938363187385,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T14:00:00Z,0.8566338383077401,AM,5.04,71.92,13.904284561693332,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,75.15944828701069,8.734182306796402,8.713504582301143,5.575510111215439,66.4092355143176,8.75021277269309,1.6678811623318552,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T15:00:00Z,0.8566338383077401,AM,5.32,72.18,13.904284561693332,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,80.72190965803175,8.734182306796402,8.690138474029585,5.423827057079659,64.60255675942282,16.119352898608923,1.6678811623318552,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T16:00:00Z,0.8566338383077401,AM,5.12,72.18,13.904284561693332,0.2684108136128466,28,1,1000,28000,1.2566666666666666,22.056666666666665,556246.1371021055,76.74872296444528,8.734182306796402,8.690138474029585,5.52382705707966,65.79364482472347,10.955078139721806,1.6678811623318552,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T17:00:00Z,0.845298584466418,AM,4.92,72,13.904284561693332,0.2705491326169025,28,1,1000,28000,1.2566666666666666,22.056666666666665,553258.4573287737,72.38464816718123,8.734182306796402,8.706817094417758,5.632166367273747,66.19638359058527,6.188264576595955,1.6811684883449767,passes,day,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T18:00:00Z,0.8339633306250969,AM,4.65,71.82,13.904284561693332,0.2726874516209583,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355333,66.67336495013963,8.734182306796402,8.72355306096522,5.775534350547478,66.97115264811166,-0.2977876979720264,1.6944558143580974,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T19:00:00Z,0.8339633306251004,AM,4.45,71.64,13.904284561693332,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,62.74369707488594,8.734182306796402,8.740346681405066,5.883931160767401,68.22808557988799,-5.484388505002052,1.6944558143580932,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T20:00:00Z,0.8112928229424581,AM,4.33,71.53,13.904284561693332,0.27696408962906915,28,1,1000,28000,1.2566666666666666,22.056666666666665,543591.7678893273,59.665667856423774,8.734182306796402,8.750450656183592,5.948983148156664,67.10718478206957,-7.441516925645793,1.721030466384334,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T21:00:00Z,0.7772870614185008,AM,4.29,71.46,13.904284561693332,0.28337904664123525,28,1,1000,28000,1.2566666666666666,22.056666666666665,532869.6032707026,57.727540354326116,8.734182306796402,8.757198265151638,5.972356952640687,64.54696736351781,-6.819427009191692,1.7608924444236884,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T22:00:00Z,0.7999575691011405,AM,4.31,71.38,13.904284561693332,0.27910240863312424,28,1,1000,28000,1.2566666666666666,22.056666666666665,540134.9880363615,58.90043440967941,8.734182306796402,8.763955198005053,5.965735419067395,66.35590669655608,-7.455472286876663,1.7343177923974507,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-14T23:00:00Z,0.8339633306251004,AM,4.31,71.35,13.904284561693332,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,59.99292956220826,8.734182306796402,8.767337167133048,5.967426403631392,69.1962683169027,-9.203338754694443,1.6944558143580932,passes,night,2022-05-14,10.873495160849245,-8.103503239372321
2022-05-15T00:00:00Z,0.8339633306251004,AM,4.34,71.31,14.627554550899635,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,60.58237974349633,8.734182306796402,8.770721474731397,5.954118557430567,72.6333641074657,-12.050984363969363,1.6106722239912428,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T01:00:00Z,0.8339633306251004,AM,4.34,71.28,14.627554550899635,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,60.58237974349633,8.734182306796402,8.774108123305163,5.95581188171745,72.65402070647274,-12.071640962976403,1.6106722239912428,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T02:00:00Z,0.8339633306251004,AM,4.33,71.31,14.627554550899635,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,60.38589634973365,8.734182306796402,8.770721474731397,5.959118557430566,72.69435832802652,-12.308461978292875,1.6106722239912428,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T03:00:00Z,0.8339633306251004,AM,4.35,71.31,14.627554550899635,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,60.77886313725902,8.734182306796402,8.770721474731397,5.949118557430566,72.57236988690484,-11.793506749645815,1.6106722239912428,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T04:00:00Z,0.8226280767837784,AM,4.35,71.31,14.627554550899635,0.27482577062501357,28,1,1000,28000,1.2566666666666666,22.056666666666665,546931.2727223849,60.422883462663464,8.734182306796402,8.770721474731397,5.949118557430566,71.58596412501387,-11.16308066235041,1.6233025485822434,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T05:00:00Z,0.8339633306251004,AM,4.36,71.28,14.627554550899635,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,60.97534653102173,8.734182306796402,8.774108123305163,5.945811881717449,72.53203226535103,-11.556685734329307,1.6106722239912428,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T06:00:00Z,0.8226280767837784,AM,4.39,71.28,14.627554550899635,0.27482577062501357,28,1,1000,28000,1.2566666666666666,22.056666666666665,546931.2727223849,61.204213852266875,8.734182306796402,8.774108123305163,5.9308118817174496,71.3656792175614,-10.161465365294518,1.6233025485822434,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T07:00:00Z,0.8339633306250969,AM,4.5,71.31,14.627554550899635,0.2726874516209583,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355333,63.72611404369927,8.734182306796402,8.770721474731397,5.874118557430567,71.6574565784919,-7.931342534792634,1.6106722239912468,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T08:00:00Z,0.8339633306251004,AM,4.78,71.56,14.627554550899635,0.27268745162095764,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355343,69.22764906905473,8.734182306796402,8.747080341923198,5.722297991026466,69.80542115590744,-0.5777720868527041,1.6106722239912428,passes,night,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T09:00:00Z,0.8226280767837784,AM,4.81,71.82,14.627554550899635,0.27482577062501357,28,1,1000,28000,1.2566666666666666,22.056666666666665,546931.2727223849,69.40818294310264,8.734182306796402,8.72355306096522,5.695534350547478,68.53457596366528,0.8736069794373691,1.6233025485822434,passes,day,2022-05-15,10.032950671900567,-8.991004330062303
2022-05-15T10:00:00Z,0.8339633306250969,AM,5.1,72.21,14.627554550899635,0.2726874516209583,28,1,1000,28000,1.2566666666666666,22.056666666666665,550153.5025355333,75.5151176694607,8.734182306796402,8.686809604528337,5.532162622329036,67.4859894329575,8.029128236503198,1.6106722239912468,passes,day,2022-05-15,10.032950671900567,-8.991004330062303
