Date,PT,ID,BP avg (mb),PSI,depth
2023-06-03T10:00:00Z,14.744,LF,1004,14.561788868109588,0.7978210633351223
2023-06-03T11:00:00Z,14.7373,LF,1004,14.561788868109588,0.7942057456675851
2023-06-03T12:00:00Z,14.8014,LF,1003,14.547285094336571,0.8366203146312667
2023-06-03T13:00:00Z,14.8807,LF,1003,14.547285094336571,0.8794105670246523
2023-06-03T14:00:00Z,14.9614,LF,1002,14.532781320563554,0.930782490209396
2023-06-03T15:00:00Z,15.0284,LF,1002,14.532781320563554,0.966935666884766
2023-06-03T16:00:00Z,15.0641,LF,1001,14.518277546790536,0.994025605735307
2023-06-03T17:00:00Z,15.0529,LF,1001,14.518277546790536,0.9879820896343493
2023-06-03T18:00:00Z,15.0356,LF,1001,14.518277546790536,0.9786470156569783
2023-06-03T19:00:00Z,15.01,LF,1002,14.532781320563554,0.9570070332903361
2023-06-03T20:00:00Z,14.9744,LF,1002,14.532781320563554,0.9377972856837213
2023-06-03T21:00:00Z,14.9267,LF,1002,14.532781320563554,0.9120583822894661
2023-06-03T22:00:00Z,14.8642,LF,1003,14.547285094336571,0.8705071727687782
2023-06-03T23:00:00Z,14.7909,LF,1003,14.547285094336571,0.83095451828662
2023-06-04T00:00:00Z,14.7276,LF,1002,14.532781320563554,0.8046240916019118
2023-06-04T01:00:00Z,14.6816,LF,1003,14.547285094336571,0.7719762763370981
2023-06-04T02:00:00Z,14.6891,LF,1003,14.547285094336571,0.7760232737261321
2023-06-04T03:00:00Z,14.7582,LF,1003,14.547285094336571,0.8133096096704319
2023-06-04T04:00:00Z,14.8288,LF,1002,14.532781320563554,0.8592315763712758
2023-06-04T05:00:00Z,14.8701,LF,1003,14.547285094336571,0.8736908107148185
2023-06-04T06:00:00Z,14.8713,LF,1003,14.547285094336571,0.8743383302970633
2023-06-04T07:00:00Z,14.8601,LF,1003,14.547285094336571,0.8682948141961058
2023-06-04T08:00:00Z,14.8429,LF,1003,14.547285094336571,0.8590137001839218
2023-06-04T09:00:00Z,14.8086,LF,1004,14.561788868109588,0.8326792008460016
2023-06-04T10:00:00Z,14.7599,LF,1004,14.561788868109588,0.8064006977998743
2023-06-04T11:00:00Z,14.7184,LF,1004,14.561788868109588,0.7840073122472203
