Date,ID,VentDO,VentTemp
1669586400,ID,6.4,22.6
1669590000,ID,5.9,22.4
1669593600,ID,5.4,22.1
1669597200,ID,4.9,21.8
1669600800,ID,4.6,21.6
1669604400,ID,4.4,21.4
1669608000,ID,4.4,21.3
1669611600,ID,4.4,21.2
1669615200,ID,4.4,21.2
1669618800,ID,4.4,21.1
1669622400,ID,4.4,21
1669626000,ID,4.4,21
1669629600,ID,4.5,21
1669633200,ID,4.5,20.9
1669636800,ID,4.5,20.9
1669640400,ID,4.6,20.8
1669644000,ID,4.8,20.9
1669647600,ID,5,21
1669651200,ID,5.4,21.2
1669654800,ID,5.9,21.5
1669658400,ID,6.3,21.8
1669662000,ID,6.7,22.2
1669665600,ID,6.9,22.4
1669669200,ID,6.8,22.5
1669672800,ID,6.5,22.5
1669676400,ID,6,22.3
1669680000,ID,5.5,22
1669683600,ID,5,21.8
1669687200,ID,4.6,21.6
1669690800,ID,4.4,21.5
1669694400,ID,4.4,21.4
1669698000,ID,4.4,21.3
1669701600,ID,4.4,21.2
1669705200,ID,4.4,21.2
1669708800,ID,4.4,21.1
1669712400,ID,4.4,21.1
1669716000,ID,4.5,21
1669719600,ID,4.5,21
1669723200,ID,4.5,20.9
1669726800,ID,4.6,20.9
1669730400,ID,4.8,21
1669734000,ID,5.2,21.2
1669737600,ID,5.6,21.4
1669741200,ID,6.1,21.7
1669744800,ID,6.6,22
1669748400,ID,6.9,22.3
1669752000,ID,7,22.5
1669755600,ID,6.9,22.6
1669759200,ID,6.6,22.6
1669762800,ID,6.1,22.4
1669766400,ID,5.5,22.2
1669770000,ID,5,21.9
1669773600,ID,4.6,21.7
1669777200,ID,4.4,21.6
1669780800,ID,4.3,21.5
1669784400,ID,4.3,21.5
1669788000,ID,4.3,21.4
1669791600,ID,4.3,21.4
1669795200,ID,4.3,21.4
1669798800,ID,4.3,21.4
1669802400,ID,4.3,21.4
1669806000,ID,4.3,21.3
1669809600,ID,4.3,21.3
1669813200,ID,4.4,21.3
1669816800,ID,4.7,21.4
1669820400,ID,5.1,21.5
1669824000,ID,5.6,21.7
1669827600,ID,6,21.9
1669831200,ID,6.2,22
1669834800,ID,6.3,22.2
1669838400,ID,6.2,22.2
1669842000,ID,5.7,22.1
1669845600,ID,5.3,22
1669849200,ID,5,21.9
1669852800,ID,4.8,21.8
1669856400,ID,4.6,21.7
1669860000,ID,4.4,21.6
1669863600,ID,4.3,21.6
1669867200,ID,4.3,21.5
1669870800,ID,4.3,21.5
1669874400,ID,4.3,21.4
1669878000,ID,4.4,21.3
1669881600,ID,4.4,21.2
1669885200,ID,4.5,21.1
1669888800,ID,4.5,21
1669892400,ID,4.6,20.8
1669896000,ID,4.7,20.7
1669899600,ID,4.8,20.6
1669903200,ID,5,20.6
1669906800,ID,5.3,20.6
1669910400,ID,5.7,20.7
1669914000,ID,6.1,20.9
1669917600,ID,6.6,21.2
1669921200,ID,6.9,21.5
1669924800,ID,7,21.9
1669928400,ID,6.9,22
1669932000,ID,6.6,22
1669935600,ID,6.2,21.9
1669939200,ID,5.7,21.6
1669942800,ID,5.2,21.4
1669946400,ID,4.8,21.2
1669950000,ID,4.6,21.1
1669953600,ID,4.6,21
1669957200,ID,4.6,20.9
1669960800,ID,4.6,20.9
1669964400,ID,4.6,20.8
1669968000,ID,4.6,20.8
1669971600,ID,4.6,20.8
1669975200,ID,4.7,20.7
1669978800,ID,4.7,20.7
1669982400,ID,4.7,20.7
1669986000,ID,4.8,20.7
1669989600,ID,4.9,20.7
1669993200,ID,5.2,20.8
1669996800,ID,5.6,21
1670000400,ID,6,21.3
1670004000,ID,6.5,21.6
1670007600,ID,6.8,22
1670011200,ID,6.9,22.3
1670014800,ID,6.9,22.5
1670018400,ID,6.6,22.5
1670022000,ID,6,22.3
1670025600,ID,5.4,22
1670029200,ID,5,21.7
1670032800,ID,4.6,21.6
1670036400,ID,4.5,21.4
1670040000,ID,4.4,21.3
1670043600,ID,4.4,21.3
1670047200,ID,4.4,21.2
1670050800,ID,4.4,21.2
1670054400,ID,4.5,21.1
1670058000,ID,4.5,21.1
1670061600,ID,4.5,21.1
1670065200,ID,4.5,21
1670068800,ID,4.5,21
1670072400,ID,4.6,21
1670076000,ID,4.8,21.1
1670079600,ID,5.1,21.2
1670083200,ID,5.5,21.4
1670086800,ID,6,21.7
1670090400,ID,6.5,22
1670094000,ID,6.9,22.4
1670097600,ID,7,22.6
1670101200,ID,6.9,22.7
1670104800,ID,6.5,22.6
1670108400,ID,6,22.4
1670112000,ID,5.4,22.1
1670115600,ID,5,21.9
1670119200,ID,4.6,21.6
1670122800,ID,4.4,21.5
1670126400,ID,4.4,21.4
1670130000,ID,4.4,21.4
1670133600,ID,4.4,21.3
1670137200,ID,4.4,21.3
1670140800,ID,4.4,21.3
1670144400,ID,4.4,21.2
1670148000,ID,4.4,21.2
1670151600,ID,4.4,21.2
1670155200,ID,4.4,21.2
1670158800,ID,4.5,21.2
1670162400,ID,4.7,21.2
1670166000,ID,5.1,21.4
1670169600,ID,5.6,21.5
1670173200,ID,6.1,21.8
1670176800,ID,6.6,22
1670180400,ID,7,22.3
1670184000,ID,6.9,22.4
1670187600,ID,6.6,22.4
1670191200,ID,6.1,22.3
1670194800,ID,5.5,22.1
1670198400,ID,5,22
1670202000,ID,4.7,21.8
1670205600,ID,4.5,21.7
1670209200,ID,4.3,21.6
1670212800,ID,4.3,21.6
1670216400,ID,4.2,21.6
1670220000,ID,4.2,21.6
1670223600,ID,4.2,21.6
1670227200,ID,4.2,21.6
1670230800,ID,4.2,21.6
1670234400,ID,4.2,21.6
1670238000,ID,4.2,21.6
1670241600,ID,4.2,21.6
1670245200,ID,4.3,21.6
1670248800,ID,4.4,21.6
1670252400,ID,4.7,21.6
1670256000,ID,5.1,21.7
1670259600,ID,5.6,21.8
1670263200,ID,6.1,22
1670266800,ID,6.5,22.1
1670270400,ID,6.6,22.2
1670274000,ID,6.7,22.3
1670277600,ID,6.5,22.4
1670281200,ID,6.1,22.3
1670284800,ID,5.6,22.2
1670288400,ID,5.1,22
1670292000,ID,4.6,21.8
1670295600,ID,4.4,21.7
1670299200,ID,4.3,21.6
1670302800,ID,4.3,21.6
1670306400,ID,4.3,21.6
1670310000,ID,4.3,21.6
1670313600,ID,4.3,21.6
1670317200,ID,4.3,21.6
1670320800,ID,4.3,21.5
1670324400,ID,4.3,21.5
1670328000,ID,4.3,21.4
1670331600,ID,4.4,21.4
1670335200,ID,4.7,21.4
1670338800,ID,5,21.5
1670342400,ID,5.5,21.7
1670346000,ID,6,21.9
1670349600,ID,6.5,22.2
1670353200,ID,6.8,22.4
1670356800,ID,6.8,22.6
1670360400,ID,6.8,22.7
1670364000,ID,6.5,22.7
1670367600,ID,6,22.5
1670371200,ID,5.5,22.3
1670374800,ID,5,22
1670378400,ID,4.5,21.8
1670382000,ID,4.4,21.7
1670385600,ID,4.3,21.6
1670389200,ID,4.3,21.5
1670392800,ID,4.3,21.5
1670396400,ID,4.3,21.4
1670400000,ID,4.4,21.4
1670403600,ID,4.4,21.4
1670407200,ID,4.4,21.3
1670410800,ID,4.4,21.3
1670414400,ID,4.4,21.3
1670418000,ID,4.5,21.2
1670421600,ID,4.7,21.3
1670425200,ID,5,21.4
1670428800,ID,5.4,21.6
1670432400,ID,5.8,21.8
1670436000,ID,6.3,22.1
1670439600,ID,6.6,22.4
1670443200,ID,6.8,22.7
1670446800,ID,6.7,22.8
1670450400,ID,6.4,22.8
1670454000,ID,6,22.6
1670457600,ID,5.4,22.3
1670461200,ID,4.9,22
1670464800,ID,4.6,21.8
1670468400,ID,4.4,21.6
1670472000,ID,4.3,21.6
1670475600,ID,4.3,21.5
1670479200,ID,4.4,21.4
1670482800,ID,4.4,21.4
1670486400,ID,4.4,21.3
1670490000,ID,4.4,21.3
1670493600,ID,4.4,21.3
1670497200,ID,4.4,21.3
1670500800,ID,4.4,21.3
1670504400,ID,4.5,21.2
1670508000,ID,4.7,21.3
1670511600,ID,5,21.4
1670515200,ID,5.4,21.6
1670518800,ID,5.9,21.8
1670522400,ID,6.4,22.1
1670526000,ID,6.8,22.4
1670529600,ID,6.7,22.6
1670533200,ID,6.6,22.6
1670536800,ID,6.4,22.6
1670540400,ID,6,22.5
1670544000,ID,5.4,22.2
1670547600,ID,4.9,22
1670551200,ID,4.6,21.8
1670554800,ID,4.4,21.6
1670558400,ID,4.3,21.5
1670562000,ID,4.3,21.5
1670565600,ID,4.4,21.4
1670569200,ID,4.4,21.4
1670572800,ID,4.4,21.4
1670576400,ID,4.4,21.3
1670580000,ID,4.4,21.3
1670583600,ID,4.4,21.3
1670587200,ID,4.4,21.3
1670590800,ID,4.5,21.2
1670594400,ID,4.7,21.2
1670598000,ID,5,21.3
1670601600,ID,5.5,21.5
1670605200,ID,5.9,21.7
1670608800,ID,6.4,NA
1670612400,ID,NA,NA
1670616000,ID,7.2,22.5
1670619600,ID,7.1,22.6
1670623200,ID,6.7,22.6
1670626800,ID,6.2,22.4
1670630400,ID,5.7,22.1
1670634000,ID,5.2,21.8
1670637600,ID,4.7,21.6
1670641200,ID,4.5,21.5
1670644800,ID,4.5,21.4
1670648400,ID,4.5,21.3
1670652000,ID,4.5,21.2
1670655600,ID,4.5,21.2
1670659200,ID,4.5,21.2
1670662800,ID,4.5,21.2
1670666400,ID,4.5,21.2
1670670000,ID,4.5,21.2
1670673600,ID,4.5,21.2
1670677200,ID,4.6,21.2
1670680800,ID,4.8,21.2
1670684400,ID,5.2,21.3
1670688000,ID,5.7,21.5
1670691600,ID,6.3,21.7
1670695200,ID,6.8,22
1670698800,ID,7.1,22.2
1670702400,ID,7.1,22.4
1670706000,ID,7,22.5
1670709600,ID,6.6,22.3
1670713200,ID,6.1,22.1
1670716800,ID,5.7,22
1670720400,ID,5.2,21.8
1670724000,ID,4.7,21.6
1670727600,ID,4.5,21.5
1670731200,ID,4.4,21.5
1670734800,ID,4.4,21.5
1670738400,ID,4.4,21.5
1670742000,ID,4.4,21.5
1670745600,ID,4.4,21.4
1670749200,ID,4.4,21.4
1670752800,ID,4.4,21.4
1670756400,ID,4.4,21.4
1670760000,ID,4.4,21.4
1670763600,ID,4.4,21.4
1670767200,ID,4.5,21.4
1670770800,ID,4.7,21.4
1670774400,ID,5.1,21.5
1670778000,ID,5.6,21.6
1670781600,ID,6.2,21.7
1670785200,ID,6.5,21.8
1670788800,ID,6.7,21.8
1670792400,ID,6.8,21.9
1670796000,ID,6.4,21.9
1670799600,ID,6,21.8
1670803200,ID,5.6,21.7
1670806800,ID,5.2,21.6
1670810400,ID,4.8,21.5
1670814000,ID,4.5,21.4
1670817600,ID,4.5,21.4
1670821200,ID,4.5,21.3
1670824800,ID,4.5,21.3
1670828400,ID,4.5,21.2
1670832000,ID,4.5,21.2
1670835600,ID,4.6,21.1
1670839200,ID,4.6,21.1
1670842800,ID,4.6,21.1
1670846400,ID,4.6,21.1
1670850000,ID,4.6,21.1
1670853600,ID,4.8,21.2
1670857200,ID,5.2,21.2
1670860800,ID,5.8,21.4
1670864400,ID,6.4,21.6
1670868000,ID,6.9,21.8
1670871600,ID,7.2,22
1670875200,ID,7.3,22.2
1670878800,ID,7.2,22.3
1670882400,ID,6.8,22.3
1670886000,ID,6.2,22.2
1670889600,ID,5.6,21.9
1670893200,ID,5.1,21.7
1670896800,ID,4.7,21.6
1670900400,ID,4.5,21.4
1670904000,ID,4.4,21.4
1670907600,ID,4.4,21.3
1670911200,ID,4.5,21.2
1670914800,ID,4.5,21.2
1670918400,ID,4.5,21.1
1670922000,ID,4.6,21.1
1670925600,ID,4.6,21
1670929200,ID,4.6,21
1670932800,ID,4.6,21
1670936400,ID,4.7,21
1670940000,ID,4.8,21
1670943600,ID,5.2,21.1
1670947200,ID,5.6,21.2
1670950800,ID,6.1,21.4
1670954400,ID,6.4,21.6
1670958000,ID,6.8,21.8
1670961600,ID,7,22
1670965200,ID,6.8,22
1670968800,ID,6.3,21.8
1670972400,ID,6,21.7
1670976000,ID,5.7,21.6
1670979600,ID,5.2,21.4
1670983200,ID,4.8,21.3
1670986800,ID,4.6,21.2
1670990400,ID,4.6,21.2
1670994000,ID,4.5,21.2
1670997600,ID,4.5,21.1
1671001200,ID,4.5,21.1
1671004800,ID,4.5,21.1
1671008400,ID,4.5,21.1
1671012000,ID,4.6,21.1
1671015600,ID,4.6,21.1
1671019200,ID,4.5,21.1
1671022800,ID,4.6,21.2
1671026400,ID,4.7,21.2
1671030000,ID,5.1,21.4
1671033600,ID,5.6,21.6
1671037200,ID,6.1,21.8
1671040800,ID,6.7,22
1671044400,ID,7.1,22.3
1671048000,ID,7.3,22.5
1671051600,ID,7.1,22.6
1671055200,ID,6.7,22.5
1671058800,ID,6.2,22.4
1671062400,ID,5.6,22.1
1671066000,ID,5,21.9
1671069600,ID,4.6,21.7
1671073200,ID,4.4,21.6
1671076800,ID,4.3,21.6
1671080400,ID,4.3,21.5
1671084000,ID,4.3,21.5
1671087600,ID,4.3,21.4
1671091200,ID,4.3,21.4
1671094800,ID,4.3,21.5
1671098400,ID,4.3,21.5
1671102000,ID,4.3,21.5
1671105600,ID,4.3,21.6
1671109200,ID,4.2,21.6
1671112800,ID,4.2,21.6
1671116400,ID,4.3,21.6
1671120000,ID,4.5,21.7
1671123600,ID,4.8,21.8
1671127200,ID,5.3,21.9
1671130800,ID,5.8,22
1671134400,ID,6.2,22.1
1671138000,ID,6.4,22.1
1671141600,ID,6.4,22.2
1671145200,ID,6.1,22.1
1671148800,ID,5.6,21.8
1671152400,ID,5.2,21.5
1671156000,ID,4.8,21.3
1671159600,ID,4.6,21.1
1671163200,ID,4.6,21
1671166800,ID,4.6,20.9
1671170400,ID,4.7,20.8
1671174000,ID,4.7,20.7
1671177600,ID,4.8,20.7
1671181200,ID,4.8,20.6
1671184800,ID,4.8,20.6
1671188400,ID,4.8,20.5
1671192000,ID,4.9,20.5
1671195600,ID,5,20.4
1671199200,ID,5.1,20.4
1671202800,ID,5.4,20.5
1671206400,ID,5.8,20.6
1671210000,ID,6.3,20.9
1671213600,ID,6.7,21.1
1671217200,ID,7.1,21.4
1671220800,ID,7.2,21.7
1671224400,ID,7.1,21.8
1671228000,ID,6.8,21.8
1671231600,ID,6.3,21.6
1671235200,ID,5.8,21.3
1671238800,ID,5.3,21.1
1671242400,ID,5,20.9
1671246000,ID,4.8,20.7
1671249600,ID,4.8,20.6
1671253200,ID,4.8,20.6
1671256800,ID,4.8,20.5
1671260400,ID,4.9,20.4
1671264000,ID,4.9,20.4
1671267600,ID,4.9,20.3
1671271200,ID,4.9,20.3
1671274800,ID,4.9,20.2
1671278400,ID,5,20.2
1671282000,ID,5,20.2
1671285600,ID,5.2,20.2
1671289200,ID,5.6,20.3
1671292800,ID,5.9,20.5
1671296400,ID,6.4,20.8
1671300000,ID,6.9,21.1
1671303600,ID,7.2,21.5
1671307200,ID,7.2,21.7
1671310800,ID,7,21.9
1671314400,ID,6.6,21.8
1671318000,ID,6,21.6
1671321600,ID,5.4,21.4
1671325200,ID,5,21.2
1671328800,ID,4.7,21.1
1671332400,ID,4.6,21
1671336000,ID,4.6,21
1671339600,ID,4.6,20.9
1671343200,ID,4.7,20.9
1671346800,ID,4.7,20.8
1671350400,ID,4.7,20.8
1671354000,ID,4.7,20.8
1671357600,ID,4.7,20.8
1671361200,ID,4.8,20.7
1671364800,ID,4.8,20.6
1671368400,ID,4.9,20.6
1671372000,ID,5.1,20.5
1671375600,ID,5.5,20.5
1671379200,ID,5.9,20.6
1671382800,ID,6.4,20.7
1671386400,ID,6.8,20.9
1671390000,ID,7.2,21.1
1671393600,ID,7.4,21.4
1671397200,ID,7.2,21.5
1671400800,ID,6.9,21.4
1671404400,ID,6.4,21.3
1671408000,ID,6,21
1671411600,ID,5.5,20.7
1671415200,ID,5.2,20.5
1671418800,ID,5,20.4
1671422400,ID,5,20.3
1671426000,ID,5,20.2
1671429600,ID,5,20.2
1671433200,ID,5,20.1
1671436800,ID,5.1,20.1
1671440400,ID,5.1,20
1671444000,ID,5.1,20
1671447600,ID,5.2,20
1671451200,ID,5.2,19.9
1671454800,ID,5.2,19.9
1671458400,ID,5.4,19.9
1671462000,ID,5.7,20.1
1671465600,ID,6,20.3
1671469200,ID,6.4,20.6
1671472800,ID,6.8,20.9
1671476400,ID,7.2,21.3
1671480000,ID,7.3,21.6
1671483600,ID,7.1,21.8
1671487200,ID,6.8,21.8
1671490800,ID,6.3,21.7
1671494400,ID,5.8,21.5
1671498000,ID,5.3,21.2
1671501600,ID,5,21.1
1671505200,ID,4.8,21
1671508800,ID,4.7,20.9
1671512400,ID,4.7,20.8
1671516000,ID,4.7,20.8
1671519600,ID,4.8,20.8
1671523200,ID,4.8,20.8
1671526800,ID,4.8,20.7
1671530400,ID,4.8,20.7
1671534000,ID,4.8,20.7
1671537600,ID,4.8,20.8
1671541200,ID,4.8,20.8
1671544800,ID,5,20.8
1671548400,ID,5.3,20.9
1671552000,ID,5.6,21
1671555600,ID,6.1,21.2
1671559200,ID,6.4,21.3
1671562800,ID,6.5,21.4
1671566400,ID,6.5,21.4
1671570000,ID,6.4,21.4
1671573600,ID,6,21.4
1671577200,ID,5.7,21.3
1671580800,ID,5.4,21.2
1671584400,ID,5.1,21.1
1671588000,ID,4.8,21
1671591600,ID,4.7,21
1671595200,ID,4.8,20.9
1671598800,ID,4.7,20.8
1671602400,ID,4.7,20.8
1671606000,ID,4.6,20.7
1671609600,ID,4.6,20.7
1671613200,ID,4.6,20.8
1671616800,ID,4.6,20.8
1671620400,ID,4.7,20.8
1671624000,ID,4.7,20.7
1671627600,ID,4.8,20.7
1671631200,ID,4.9,20.7
1671634800,ID,5.1,20.7
1671638400,ID,5.5,20.8
1671642000,ID,5.8,20.8
1671645600,ID,6.2,20.9
1671649200,ID,6.5,21
1671652800,ID,6.6,21.1
1671656400,ID,6.6,21.2
1671660000,ID,6.4,21.2
1671663600,ID,6,21.1
1671667200,ID,5.7,21.1
1671670800,ID,5.3,21.1
1671674400,ID,5,21
1671678000,ID,4.8,21
1671681600,ID,4.7,21
1671685200,ID,4.7,21
1671688800,ID,4.7,21
1671692400,ID,4.7,20.9
1671696000,ID,4.7,20.9
1671699600,ID,4.7,20.9
1671703200,ID,4.7,20.9
1671706800,ID,4.7,20.9
1671710400,ID,4.8,20.9
1671714000,ID,4.8,20.8
1671717600,ID,4.9,20.8
1671721200,ID,5.1,20.9
1671724800,ID,5.6,21
1671728400,ID,6,21
1671732000,ID,6.4,21.2
1671735600,ID,6.8,21.3
1671739200,ID,6.9,21.4
1671742800,ID,6.8,21.5
1671746400,ID,6.6,21.5
1671750000,ID,6.2,21.4
1671753600,ID,5.7,21.4
1671757200,ID,5.3,21.3
1671760800,ID,5,21.2
1671764400,ID,4.7,21.1
1671768000,ID,4.6,21.1
1671771600,ID,4.6,21.2
1671775200,ID,4.5,21.2
1671778800,ID,4.5,21.2
1671782400,ID,4.5,21.2
1671786000,ID,4.5,21.2
1671789600,ID,4.5,21.2
1671793200,ID,4.5,21.2
1671796800,ID,4.6,21.2
1671800400,ID,4.6,21.2
1671804000,ID,4.8,21.2
1671807600,ID,5.3,21.1
1671811200,ID,5.7,21
1671814800,ID,6.3,21
1671818400,ID,6.8,21
1671822000,ID,7.2,21
1671825600,ID,7.3,21
1671829200,ID,7.2,21
1671832800,ID,7,20.8
1671836400,ID,6.6,20.6
1671840000,ID,6.2,20.3
1671843600,ID,5.8,20.1
1671847200,ID,5.5,19.9
1671850800,ID,5.3,19.8
1671854400,ID,5.3,19.7
1671858000,ID,5.4,19.6
1671861600,ID,5.4,19.5
1671865200,ID,5.4,19.5
1671868800,ID,5.4,19.4
1671872400,ID,5.4,19.4
1671876000,ID,5.4,19.4
1671879600,ID,5.5,19.3
1671883200,ID,5.5,19.3
1671886800,ID,5.5,19.4
1671890400,ID,5.7,19.3
1671894000,ID,6,19.4
1671897600,ID,6.4,19.5
1671901200,ID,6.8,19.7
1671904800,ID,7.2,19.9
1671908400,ID,7.5,20.2
1671912000,ID,7.6,20.4
1671915600,ID,7.4,20.6
1671919200,ID,7.2,20.5
1671922800,ID,6.7,20.4
1671926400,ID,6.3,20.2
1671930000,ID,5.9,19.9
1671933600,ID,5.6,19.8
1671937200,ID,5.4,19.7
1671940800,ID,5.4,19.7
1671944400,ID,5.3,19.6
1671948000,ID,5.4,19.6
1671951600,ID,5.4,19.5
1671955200,ID,5.4,19.5
1671958800,ID,5.4,19.5
1671962400,ID,5.4,19.5
1671966000,ID,5.4,19.4
1671969600,ID,5.4,19.4
1671973200,ID,5.5,19.4
1671976800,ID,5.7,19.4
1671980400,ID,5.9,19.5
1671984000,ID,6.3,19.7
1671987600,ID,6.7,19.9
1671991200,ID,7.1,20.1
1671994800,ID,7.4,20.4
1671998400,ID,7.5,20.7
1672002000,ID,7.4,20.8
1672005600,ID,7.1,20.8
1672009200,ID,6.7,20.7
1672012800,ID,6.2,20.5
1672016400,ID,5.8,20.3
1672020000,ID,5.4,20.1
1672023600,ID,5.2,20
1672027200,ID,5.2,20
1672030800,ID,5.2,19.9
1672034400,ID,5.2,19.8
1672038000,ID,5.3,19.8
1672041600,ID,5.3,19.7
1672045200,ID,5.3,19.7
1672048800,ID,5.3,19.6
1672052400,ID,5.4,19.6
1672056000,ID,5.4,19.6
1672059600,ID,5.4,19.6
1672063200,ID,5.6,19.6
1672066800,ID,5.9,19.6
1672070400,ID,6.2,19.8
1672074000,ID,6.6,20.1
1672077600,ID,7.1,20.4
1672081200,ID,7.4,20.7
1672084800,ID,7.5,21
1672088400,ID,7.5,21.1
1672092000,ID,7.2,21.1
1672095600,ID,6.7,20.9
1672099200,ID,6.2,20.7
1672102800,ID,5.7,20.5
1672106400,ID,5.4,20.3
1672110000,ID,5.2,20.2
1672113600,ID,5.1,20.1
1672117200,ID,5.1,20
1672120800,ID,5.2,20
1672124400,ID,5.2,19.9
1672128000,ID,5.2,19.9
1672131600,ID,5.2,19.8
1672135200,ID,5.2,19.8
1672138800,ID,5.3,19.8
1672142400,ID,5.3,19.7
1672146000,ID,5.3,19.7
1672149600,ID,5.5,19.8
1672153200,ID,5.8,19.9
1672156800,ID,6.1,20.1
1672160400,ID,6.5,20.3
1672164000,ID,6.9,20.6
1672167600,ID,7.3,21
1672171200,ID,7.4,21.3
1672174800,ID,7.2,21.5
1672178400,ID,6.9,21.5
1672182000,ID,6.4,21.3
1672185600,ID,6,21.1
1672189200,ID,5.5,20.8
1672192800,ID,5.2,20.6
1672196400,ID,5.1,20.4
1672200000,ID,5,20.3
1672203600,ID,5.1,20.2
1672207200,ID,5.1,20.1
1672210800,ID,5.1,20
1672214400,ID,5.2,20
1672218000,ID,5.2,19.9
1672221600,ID,5.2,19.9
1672225200,ID,5.2,19.9
1672228800,ID,5.2,19.8
1672232400,ID,5.3,19.8
1672236000,ID,5.4,19.8
1672239600,ID,5.7,20
1672243200,ID,6,20.2
1672246800,ID,6.4,20.5
1672250400,ID,6.8,20.9
1672254000,ID,7.1,21.3
1672257600,ID,7.3,21.7
1672261200,ID,7.1,21.9
1672264800,ID,6.8,21.9
1672268400,ID,6.3,21.8
1672272000,ID,5.8,21.5
1672275600,ID,5.4,21.2
1672279200,ID,5.1,21
1672282800,ID,4.9,20.8
1672286400,ID,4.9,20.7
1672290000,ID,4.9,20.6
1672293600,ID,4.9,20.6
1672297200,ID,4.9,20.6
1672300800,ID,4.9,20.5
1672304400,ID,4.9,20.5
1672308000,ID,4.9,20.5
1672311600,ID,4.9,20.5
1672315200,ID,5,20.4
1672318800,ID,5,20.4
1672322400,ID,5.1,20.4
1672326000,ID,5.4,20.6
1672329600,ID,5.8,20.8
1672333200,ID,6.2,21.1
1672336800,ID,6.7,21.4
1672340400,ID,7,21.8
1672344000,ID,7.1,22.1
1672347600,ID,7,22.2
1672351200,ID,6.7,22.1
1672354800,ID,6.2,22
1672358400,ID,5.6,21.8
1672362000,ID,5.2,21.6
1672365600,ID,4.9,21.5
1672369200,ID,4.6,21.4
1672372800,ID,4.6,21.3
1672376400,ID,4.6,21.2
1672380000,ID,4.6,21.2
1672383600,ID,4.6,21.1
1672387200,ID,4.6,21
1672390800,ID,4.7,21
1672394400,ID,4.7,20.9
1672398000,ID,4.7,20.8
1672401600,ID,4.8,20.8
1672405200,ID,4.8,20.8
1672408800,ID,5,20.8
1672412400,ID,5.3,20.9
1672416000,ID,5.6,21.1
1672419600,ID,6.2,21.3
1672423200,ID,6.7,21.6
1672426800,ID,7.1,22
1672430400,ID,7.2,22.2
1672434000,ID,7.1,22.3
1672437600,ID,6.8,22.3
1672441200,ID,6.2,22.1
1672444800,ID,5.7,21.9
1672448400,ID,5.3,21.7
1672452000,ID,4.9,21.6
1672455600,ID,4.6,21.4
1672459200,ID,4.6,21.3
1672462800,ID,4.5,21.3
1672466400,ID,4.5,21.3
1672470000,ID,4.5,21.3
1672473600,ID,4.5,21.3
1672477200,ID,4.5,21.3
1672480800,ID,4.5,21.3
1672484400,ID,4.5,21.4
1672488000,ID,4.5,21.4
1672491600,ID,4.5,21.4
1672495200,ID,4.6,21.5
1672498800,ID,4.6,21.6
1672502400,ID,4.8,21.6
1672506000,ID,5,21.7
1672509600,ID,5.3,21.8
1672513200,ID,5.6,21.9
1672516800,ID,6,22
1672520400,ID,6.1,22
1672524000,ID,6.1,22.1
1672527600,ID,6,22.1
1672531200,ID,5.6,22
1672534800,ID,5.2,21.8
1672538400,ID,4.8,21.7
1672542000,ID,4.6,21.6
1672545600,ID,4.5,21.5
1672549200,ID,4.5,21.4
1672552800,ID,4.5,21.3
1672556400,ID,4.5,21.3
1672560000,ID,4.5,21.3
1672563600,ID,4.5,21.3
1672567200,ID,4.5,21.3
1672570800,ID,4.5,21.3
1672574400,ID,4.5,21.4
1672578000,ID,4.5,21.4
1672581600,ID,4.8,21.4
1672585200,ID,5.2,21.5
1672588800,ID,5.6,21.7
1672592400,ID,6.1,21.8
1672596000,ID,6.8,22.1
1672599600,ID,7,22.2
1672603200,ID,7.1,22.3
1672606800,ID,7,22.4
1672610400,ID,6.7,22.4
1672614000,ID,6.2,22.3
1672617600,ID,5.7,22.1
1672621200,ID,5.2,21.9
1672624800,ID,4.8,21.7
1672628400,ID,4.5,21.5
1672632000,ID,4.5,21.4
1672635600,ID,4.5,21.4
1672639200,ID,4.5,21.3
1672642800,ID,4.5,21.3
1672646400,ID,4.5,21.2
1672650000,ID,4.5,21.2
1672653600,ID,4.5,21.2
1672657200,ID,4.6,21.2
1672660800,ID,4.6,21.2
1672664400,ID,4.6,21.2
1672668000,ID,4.8,21.2
1672671600,ID,5.1,21.3
1672675200,ID,5.7,21.5
1672678800,ID,6.2,21.8
1672682400,ID,6.7,22
1672686000,ID,7,22.3
1672689600,ID,7.1,22.5
1672693200,ID,6.9,22.7
1672696800,ID,6.6,22.7
1672700400,ID,6,22.5
1672704000,ID,5.5,22.2
1672707600,ID,5.1,22
1672711200,ID,4.7,21.8
1672714800,ID,4.5,21.6
1672718400,ID,4.4,21.5
1672722000,ID,4.4,21.4
1672725600,ID,4.4,21.4
1672729200,ID,4.4,21.4
1672732800,ID,4.5,21.3
1672736400,ID,4.5,21.3
1672740000,ID,4.5,21.3
1672743600,ID,4.5,21.2
1672747200,ID,4.5,21.2
1672750800,ID,4.6,21.2
1672754400,ID,4.8,21.2
1672758000,ID,5.2,21.3
1672761600,ID,5.6,21.5
1672765200,ID,6.1,21.7
1672768800,ID,6.5,22
1672772400,ID,6.9,22.3
1672776000,ID,7.2,22.6
1672779600,ID,7,22.6
1672783200,ID,6.6,22.5
1672786800,ID,6.2,22.4
1672790400,ID,5.7,22.2
1672794000,ID,5.2,22
1672797600,ID,4.8,21.8
