Date,ID,flood,conc,loess,base,variable,h.percent.change,SpC,pH,class
2022-10-13T00:00:00Z,GB,1,5.17,5.12321720068493,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.12321720068493,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.12321720068493,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.12321720068493,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.12321720068493,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.12321720068493,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.56,5.12577759947033,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.93,5.1282793238714275,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,6,5.130702637526583,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.9,5.1330278040741515,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.66,5.135235087152487,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.57,5.137304750399946,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,5.17,5.1394531501867204,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.85,5.141892760857625,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.144598023012953,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.72,5.147543377252996,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.73,5.150703264178048,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.76,5.154052124388399,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-13T00:00:00Z,GB,1,4.77,5.157564398484347,5.570809021252559,DO,25.275159056431352,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.79,5.161214527066178,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.79,5.161214527066178,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.79,5.161214527066178,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.79,5.161214527066178,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.1649769507341885,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.76,5.16882611008867,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.77,5.172736445729915,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.8,5.176682398258214,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
2022-10-14T00:00:00Z,GB,1,4.84,5.180638408273864,5.570809021252559,DO,24.8104236855709,353.8,7.463,HI
