Date,LowRangeSpC,Temp
2023-01-06 05:00,365.9,68.31
2023-01-06 06:00,365.2,68.22
2023-01-06 07:00,364.6,68.13
2023-01-06 08:00,364.1,68.07
2023-01-06 09:00,364.9,68.23
2023-01-06 10:00,367.5,68.92
2023-01-06 11:00,371.1,70.05
2023-01-06 12:00,375.8,71.28
2023-01-06 13:00,378.9,72.05
2023-01-06 14:00,379.3,71.87
2023-01-06 15:00,377.2,71.26
2023-01-06 16:00,374.6,70.54
2023-01-06 17:00,372.2,69.98
2023-01-06 18:00,372.1,69.62
2023-01-06 19:00,370.7,69.24
2023-01-06 20:00,368.5,68.9
2023-01-06 21:00,367.4,68.67
2023-01-06 22:00,366.6,68.49
2023-01-06 23:00,365.6,68.38
2023-01-07 00:00,365.7,68.23
2023-01-07 01:00,365.1,68.16
2023-01-07 02:00,364.5,68.09
2023-01-07 03:00,364.7,68.02
2023-01-07 04:00,364.3,67.98
2023-01-07 05:00,363.8,67.93
2023-01-07 06:00,363.7,67.86
2023-01-07 07:00,363.4,67.84
2023-01-07 08:00,363.3,67.82
2023-01-07 09:00,363.6,68.02
2023-01-07 10:00,366.3,68.76
2023-01-07 11:00,371.2,70.09
2023-01-07 12:00,376.7,71.6
2023-01-07 13:00,379.2,72.36
2023-01-07 14:00,380.6,72.19
2023-01-07 15:00,379,71.65
2023-01-07 16:00,376.9,70.99
2023-01-07 17:00,375.3,70.43
2023-01-07 18:00,373.4,69.96
2023-01-07 19:00,371.6,69.53
2023-01-07 20:00,369.8,69.17
2023-01-07 21:00,424.5,68.94
2023-01-07 22:00,369.2,68.76
2023-01-07 23:00,368.7,68.61
2023-01-08 00:00,368.3,68.52
2023-01-08 01:00,367.7,68.4
2023-01-08 02:00,367.1,68.31
2023-01-08 03:00,366.5,68.22
2023-01-08 04:00,366.6,68.16
2023-01-08 05:00,366.2,68.09
2023-01-08 06:00,366.1,68.02
2023-01-08 07:00,365.5,67.95
2023-01-08 08:00,365.2,67.93
2023-01-08 09:00,365.9,68.09
2023-01-08 10:00,368.7,68.9
2023-01-08 11:00,374.1,70.38
2023-01-08 12:00,380.1,71.96
2023-01-08 13:00,383.5,72.73
2023-01-08 14:00,383.1,72.5
2023-01-08 15:00,381.5,71.96
2023-01-08 16:00,379.6,71.46
2023-01-08 17:00,378.3,70.95
2023-01-08 18:00,377.4,70.52
2023-01-08 19:00,376.7,70.27
2023-01-08 20:00,375.9,70.14
2023-01-08 21:00,375.7,70.12
2023-01-08 22:00,375.6,70.14
2023-01-08 23:00,374.7,70.07
2023-01-09 00:00,374.1,70
2023-01-09 01:00,373.5,69.85
2023-01-09 02:00,372.7,69.69
2023-01-09 03:00,371.7,69.55
2023-01-09 04:00,372.4,69.53
2023-01-09 05:00,373.4,69.71
2023-01-09 06:00,371.2,69.71
2023-01-09 07:00,372.2,69.51
2023-01-09 08:00,371.5,69.39
2023-01-09 09:00,371.5,69.48
2023-01-09 10:00,373.1,70
2023-01-09 11:00,375.8,70.9
2023-01-09 12:00,379.7,72.03
2023-01-09 13:00,383.2,72.81
2023-01-09 14:00,382.9,72.61
2023-01-09 15:00,380.9,71.96
2023-01-09 16:00,378.1,71.15
2023-01-09 17:00,376.3,70.54
2023-01-09 18:00,374.7,70.05
2023-01-09 19:00,373,69.67
2023-01-09 20:00,371,69.24
2023-01-09 21:00,369.3,68.99
2023-01-09 22:00,368.4,68.79
2023-01-09 23:00,368.5,68.76
2023-01-10 00:00,368,68.74
2023-01-10 01:00,367.4,68.63
2023-01-10 02:00,366.6,68.49
2023-01-10 03:00,366.2,68.36
2023-01-10 04:00,365.8,68.29
2023-01-10 05:00,365.3,68.18
2023-01-10 06:00,364.4,68.13
2023-01-10 07:00,364.7,68.07
2023-01-10 08:00,364.7,68.09
2023-01-10 09:00,366.1,68.45
2023-01-10 10:00,367.3,69.1
2023-01-10 11:00,370.3,69.93
2023-01-10 12:00,375.6,71.46
2023-01-10 13:00,379.1,72.43
2023-01-10 14:00,379.7,72.19
2023-01-10 15:00,377,71.62
2023-01-10 16:00,375.3,70.95
2023-01-10 17:00,373.9,70.34
2023-01-10 18:00,372.4,69.91
2023-01-10 19:00,370.8,69.53
2023-01-10 20:00,356.6,69.24
2023-01-10 21:00,368,68.99
2023-01-10 22:00,366.9,68.77
2023-01-10 23:00,366.2,68.61
2023-01-11 00:00,365.5,68.49
2023-01-11 01:00,365.1,68.4
2023-01-11 02:00,364.5,68.31
2023-01-11 03:00,340.3,68.23
2023-01-11 04:00,364.9,68.18
2023-01-11 05:00,364.9,68.16
2023-01-11 06:00,364.7,68.22
2023-01-11 07:00,365,68.18
2023-01-11 08:00,365,68.16
2023-01-11 09:00,365.1,68.36
2023-01-11 10:00,367.8,69.1
2023-01-11 11:00,372.2,70.52
2023-01-11 12:00,377.4,71.76
2023-01-11 13:00,382.7,73.02
2023-01-11 14:00,383.6,73.04
2023-01-11 15:00,382.2,72.57
2023-01-11 16:00,379.7,71.8
2023-01-11 17:00,377.1,71.11
2023-01-11 18:00,375.3,70.74
2023-01-11 19:00,374.8,70.43
2023-01-11 20:00,373.4,70.2
2023-01-11 21:00,371.5,69.98
2023-01-11 22:00,371.8,69.85
2023-01-11 23:00,371.9,69.85
2023-01-12 00:00,371.5,69.91
2023-01-12 01:00,370.9,69.76
2023-01-12 02:00,370.4,69.6
2023-01-12 03:00,368.2,69.48
2023-01-12 04:00,367.6,69.4
2023-01-12 05:00,370.2,69.37
2023-01-12 06:00,370,69.35
2023-01-12 07:00,370.3,69.3
2023-01-12 08:00,370.3,69.35
2023-01-12 09:00,370.7,69.51
2023-01-12 10:00,372.3,70.07
2023-01-12 11:00,375.7,71.11
2023-01-12 12:00,380.4,72.48
2023-01-12 13:00,384.2,73.36
2023-01-12 14:00,384.1,73.17
2023-01-12 15:00,382.5,72.57
2023-01-12 16:00,379.9,71.76
2023-01-12 17:00,377.5,71.04
2023-01-12 18:00,376.3,70.66
2023-01-12 19:00,376,70.54
2023-01-12 20:00,375.6,70.5
2023-01-12 21:00,375,70.47
2023-01-12 22:00,374.4,70.36
2023-01-12 23:00,374.7,70.45
2023-01-13 00:00,370,70.43
2023-01-13 01:00,363.7,70.3
2023-01-13 02:00,370.1,70.47
2023-01-13 03:00,373.9,70.54
2023-01-13 04:00,374.1,70.43
2023-01-13 05:00,371.2,70.09
2023-01-13 06:00,369.9,69.66
2023-01-13 07:00,368.3,69.37
2023-01-13 08:00,367.1,69.21
2023-01-13 09:00,366.5,69.22
2023-01-13 10:00,366.7,69.53
2023-01-13 11:00,368.3,70.36
2023-01-13 12:00,371.9,70.95
2023-01-13 13:00,370.1,70.23
2023-01-13 14:00,368.1,69.75
2023-01-13 15:00,367.2,69.44
2023-01-13 16:00,366.5,69.37
2023-01-13 17:00,365.1,69.06
2023-01-13 18:00,364.6,68.77
2023-01-13 19:00,363.6,68.49
2023-01-13 20:00,362.7,68.38
2023-01-13 21:00,361.7,68.23
2023-01-13 22:00,360.8,68.07
2023-01-13 23:00,357.5,67.95
2023-01-14 00:00,358.7,67.87
2023-01-14 01:00,358.6,67.82
2023-01-14 02:00,358.3,67.77
2023-01-14 03:00,358.1,67.71
2023-01-14 04:00,357.5,67.64
2023-01-14 05:00,357.2,67.64
2023-01-14 06:00,357,67.57
2023-01-14 07:00,356.4,67.53
2023-01-14 08:00,356.5,67.53
2023-01-14 09:00,356.5,67.68
2023-01-14 10:00,356.9,68
2023-01-14 11:00,358.5,68.74
2023-01-14 12:00,363.1,70.12
2023-01-14 13:00,366.5,71.01
2023-01-14 14:00,366.4,70.77
2023-01-14 15:00,364.4,70.16
2023-01-14 16:00,362.3,69.46
2023-01-14 17:00,360.2,68.83
2023-01-14 18:00,359,68.47
2023-01-14 19:00,357.9,68.31
2023-01-14 20:00,356.4,68.05
2023-01-14 21:00,354.9,67.82
2023-01-14 22:00,353.8,67.64
2023-01-14 23:00,359.2,67.53
2023-01-15 00:00,359.7,67.44
2023-01-15 01:00,358.9,67.37
2023-01-15 02:00,359.2,67.26
2023-01-15 03:00,358.8,67.19
2023-01-15 04:00,358.5,67.17
2023-01-15 05:00,358.3,67.1
2023-01-15 06:00,357.9,67.08
2023-01-15 07:00,357.4,67.01
2023-01-15 08:00,357,67.01
2023-01-15 09:00,357.2,67.19
2023-01-15 10:00,359.2,67.84
2023-01-15 11:00,362.9,69.01
2023-01-15 12:00,368.2,70.52
2023-01-15 13:00,372.4,71.56
2023-01-15 14:00,373,71.44
2023-01-15 15:00,371.1,70.88
2023-01-15 16:00,369,70.16
2023-01-15 17:00,367.1,69.53
2023-01-15 18:00,365.7,69.13
2023-01-15 19:00,363.8,68.7
2023-01-15 20:00,361.9,68.36
2023-01-15 21:00,360.3,68.09
2023-01-15 22:00,360.2,67.86
2023-01-15 23:00,359.1,67.71
2023-01-16 00:00,358.8,67.57
2023-01-16 01:00,358.2,67.46
2023-01-16 02:00,357.9,67.39
2023-01-16 03:00,356.9,67.33
2023-01-16 04:00,356.9,67.26
2023-01-16 05:00,356.7,67.24
2023-01-16 06:00,356.5,67.19
2023-01-16 07:00,356,67.15
2023-01-16 08:00,355.7,67.15
2023-01-16 09:00,355.8,67.37
2023-01-16 10:00,358.5,68.18
2023-01-16 11:00,363.3,69.62
2023-01-16 12:00,368.1,71.35
2023-01-16 13:00,373,72.27
2023-01-16 14:00,374.3,72.12
2023-01-16 15:00,372.7,71.56
2023-01-16 16:00,370.2,70.77
2023-01-16 17:00,368.3,70.16
2023-01-16 18:00,366.3,69.66
2023-01-16 19:00,365.5,69.31
2023-01-16 20:00,365,69.01
2023-01-16 21:00,363.5,68.76
2023-01-16 22:00,361.7,68.45
2023-01-16 23:00,358.6,68.23
2023-01-17 00:00,357.7,68.14
2023-01-17 01:00,359.4,68
2023-01-17 02:00,358.7,67.93
2023-01-17 03:00,358.5,67.91
2023-01-17 04:00,358.3,67.91
2023-01-17 05:00,358,67.87
2023-01-17 06:00,357.9,67.91
2023-01-17 07:00,358.1,68
2023-01-17 08:00,358.1,68.09
2023-01-17 09:00,358.5,68.43
2023-01-17 10:00,361.8,69.3
2023-01-17 11:00,366,70.61
2023-01-17 12:00,371.4,72.21
2023-01-17 13:00,374.9,73.33
2023-01-17 14:00,374.9,72.91
2023-01-17 15:00,371.5,72.18
2023-01-17 16:00,370.1,71.65
2023-01-17 17:00,366.7,71.19
2023-01-17 18:00,369.5,70.9
2023-01-17 19:00,368.7,70.59
2023-01-17 20:00,367.1,70.38
2023-01-17 21:00,364.7,70.21
2023-01-17 22:00,364.2,70.12
2023-01-17 23:00,371.3,70.21
2023-01-18 00:00,369.8,70.16
2023-01-18 01:00,372.5,69.96
2023-01-18 02:00,370,69.82
2023-01-18 03:00,369.3,69.75
2023-01-18 04:00,369.5,69.85
2023-01-18 05:00,370.2,70.07
2023-01-18 06:00,365.8,70.2
2023-01-18 07:00,371.4,70.29
2023-01-18 08:00,371.5,70.36
2023-01-18 09:00,370.2,70.61
2023-01-18 10:00,372.2,71.01
2023-01-18 11:00,375.3,71.87
