Date,LowRangeSpC,Temp
2023-04-17 01:00,397.2,71.6
2023-04-17 02:00,396.1,71.51
2023-04-17 03:00,396.6,71.44
2023-04-17 04:00,396.3,71.28
2023-04-17 05:00,396.4,71.13
2023-04-17 06:00,398.1,70.99
2023-04-17 07:00,399.3,70.81
2023-04-17 08:00,398.5,70.65
2023-04-17 09:00,393.8,70.47
2023-04-17 10:00,390.7,70.54
2023-04-17 11:00,391.7,70.84
2023-04-17 12:00,394.5,71.76
2023-04-17 13:00,398.4,72.88
2023-04-17 14:00,403,73.47
2023-04-17 15:00,402.4,73.81
2023-04-17 16:00,402.5,73.42
2023-04-17 17:00,399.5,72.66
2023-04-17 18:00,399,72.14
2023-04-17 19:00,397.1,71.69
2023-04-17 20:00,395.7,71.38
2023-04-17 21:00,392.8,71.08
2023-04-17 22:00,390.9,70.81
2023-04-17 23:00,389.4,70.43
2023-04-18 00:00,388.2,70.12
2023-04-18 01:00,388.1,69.85
2023-04-18 02:00,387.1,69.67
2023-04-18 03:00,385.8,69.46
2023-04-18 04:00,384.6,69.28
2023-04-18 05:00,384.9,69.08
2023-04-18 06:00,384.1,68.85
2023-04-18 07:00,385.6,68.68
2023-04-18 08:00,382.6,68.43
2023-04-18 09:00,382.6,68.32
2023-04-18 10:00,385.7,69.3
2023-04-18 11:00,389.2,70.39
2023-04-18 12:00,392.7,71.6
2023-04-18 13:00,398.6,72.68
2023-04-18 14:00,403.8,73.71
2023-04-18 15:00,404.6,74.12
2023-04-18 16:00,405.4,73.74
2023-04-18 17:00,404,73.13
2023-04-18 18:00,400.5,72.54
2023-04-18 19:00,397.5,71.98
2023-04-18 20:00,396.5,71.58
2023-04-18 21:00,394.5,71.11
2023-04-18 22:00,391.2,70.61
2023-04-18 23:00,390.6,70.38
2023-04-19 00:00,388.5,70.14
2023-04-19 01:00,387.9,69.98
2023-04-19 02:00,387.3,69.89
2023-04-19 03:00,387.4,69.76
2023-04-19 04:00,386.8,69.76
2023-04-19 05:00,387.2,69.71
2023-04-19 06:00,386.2,69.67
2023-04-19 07:00,386.5,69.6
2023-04-19 08:00,385.8,69.55
2023-04-19 09:00,387.3,69.58
2023-04-19 10:00,391.3,70.05
2023-04-19 11:00,391.6,70.75
2023-04-19 12:00,393.6,71.53
2023-04-19 13:00,399.1,72.64
2023-04-19 14:00,400.4,73.53
2023-04-19 15:00,403,73.96
2023-04-19 16:00,404.7,73.72
2023-04-19 17:00,405.2,73.04
2023-04-19 18:00,400.6,72.52
2023-04-19 19:00,399.9,72.1
2023-04-19 20:00,397.3,71.82
2023-04-19 21:00,395.9,71.51
2023-04-19 22:00,395.3,71.22
2023-04-19 23:00,394.5,70.95
2023-04-20 00:00,393.4,70.74
2023-04-20 01:00,391.6,70.5
2023-04-20 02:00,390.3,70.34
2023-04-20 03:00,389.9,70.16
2023-04-20 04:00,389.5,69.96
2023-04-20 05:00,388.1,69.78
2023-04-20 06:00,387.6,69.69
2023-04-20 07:00,387.3,69.51
2023-04-20 08:00,386.2,69.4
2023-04-20 09:00,389.8,69.58
2023-04-20 10:00,393,70.45
2023-04-20 11:00,396.7,71.6
2023-04-20 12:00,400.5,72.75
2023-04-20 13:00,407,74.17
2023-04-20 14:00,409.3,74.88
2023-04-20 15:00,408.8,74.79
2023-04-20 16:00,407.8,74.1
2023-04-20 17:00,402.9,73.36
2023-04-20 18:00,402.8,72.79
2023-04-20 19:00,399.9,72.27
2023-04-20 20:00,399.1,71.91
2023-04-20 21:00,396,71.56
2023-04-20 22:00,395.6,71.29
2023-04-20 23:00,392.5,71.04
2023-04-21 00:00,392.4,70.9
2023-04-21 01:00,392.4,70.68
2023-04-21 02:00,390.9,70.5
2023-04-21 03:00,389.1,70.34
2023-04-21 04:00,389.5,70.12
2023-04-21 05:00,387.2,70
2023-04-21 06:00,386.4,69.91
2023-04-21 07:00,387.4,69.84
2023-04-21 08:00,387.8,69.85
2023-04-21 09:00,389.9,70.12
2023-04-21 10:00,390.6,71.15
2023-04-21 11:00,395.5,71.91
2023-04-21 12:00,399.1,72.79
2023-04-21 13:00,402.8,73.74
2023-04-21 14:00,406.9,74.89
2023-04-21 15:00,407,74.71
2023-04-21 16:00,407,73.87
2023-04-21 17:00,400.9,73.11
2023-04-21 18:00,398.5,72.43
2023-04-21 19:00,396,72.03
2023-04-21 20:00,396.1,71.69
2023-04-21 21:00,394.9,71.49
2023-04-21 22:00,392.8,71.22
2023-04-21 23:00,394.9,71.06
2023-04-22 00:00,392.4,70.97
2023-04-22 01:00,393.5,70.92
2023-04-22 02:00,395.7,70.97
2023-04-22 03:00,392,70.88
2023-04-22 04:00,390.9,70.75
2023-04-22 05:00,389.6,70.65
2023-04-22 06:00,389.3,70.54
2023-04-22 07:00,388.7,70.47
2023-04-22 08:00,389.1,70.59
2023-04-22 09:00,390.6,71.06
2023-04-22 10:00,394.8,71.98
2023-04-22 11:00,397,72.72
2023-04-22 12:00,400.7,73.58
2023-04-22 13:00,404.6,74.52
2023-04-22 14:00,404.1,73.94
2023-04-22 15:00,403.6,73.71
2023-04-22 16:00,401.7,73.71
2023-04-22 17:00,399.7,72.99
2023-04-22 18:00,398,72.52
2023-04-22 19:00,398.1,72.21
2023-04-22 20:00,396,71.89
2023-04-22 21:00,394,71.58
2023-04-22 22:00,392.4,71.28
2023-04-22 23:00,391.7,71.04
2023-04-23 00:00,390.3,70.83
2023-04-23 01:00,391.4,70.61
2023-04-23 02:00,390.8,70.43
2023-04-23 03:00,387.3,70.21
2023-04-23 04:00,386.6,70
2023-04-23 05:00,385.1,69.82
2023-04-23 06:00,384.4,69.67
2023-04-23 07:00,384.2,69.6
2023-04-23 08:00,384.9,69.76
2023-04-23 09:00,387.6,70.45
2023-04-23 10:00,390.5,71.11
2023-04-23 11:00,394.3,72.03
2023-04-23 12:00,401.6,73.78
2023-04-23 13:00,407.6,75.09
2023-04-23 14:00,408.6,75.18
2023-04-23 15:00,405.7,74.41
2023-04-23 16:00,401.7,73.4
2023-04-23 17:00,398.1,72.52
2023-04-23 18:00,396,72.03
2023-04-23 19:00,394.3,71.67
2023-04-23 20:00,391.9,71.15
2023-04-23 21:00,390.6,70.9
2023-04-23 22:00,392.3,70.7
2023-04-23 23:00,388.7,70.5
2023-04-24 00:00,388.1,70.39
2023-04-24 01:00,388,70.38
2023-04-24 02:00,388.4,70.47
2023-04-24 03:00,388.3,70.47
2023-04-24 04:00,388.1,70.43
2023-04-24 05:00,388.3,70.45
2023-04-24 06:00,388.6,70.5
2023-04-24 07:00,388.6,70.57
2023-04-24 08:00,389.4,70.77
2023-04-24 09:00,391.3,71.28
2023-04-24 10:00,392.4,71.67
2023-04-24 11:00,393.8,72
2023-04-24 12:00,396.4,72.73
2023-04-24 13:00,396.2,72.61
2023-04-24 14:00,396.4,72.64
2023-04-24 15:00,394.9,72.18
2023-04-24 16:00,394.5,72.03
2023-04-24 17:00,393.6,71.8
2023-04-24 18:00,393.1,71.51
2023-04-24 19:00,392.6,71.35
2023-04-24 20:00,391.9,71.19
2023-04-24 21:00,391.6,71.11
2023-04-24 22:00,391,71.01
2023-04-24 23:00,390.8,70.99
2023-04-25 00:00,390.8,70.97
2023-04-25 01:00,390.5,70.88
2023-04-25 02:00,391.3,70.84
2023-04-25 03:00,389.7,70.81
2023-04-25 04:00,389,70.65
2023-04-25 05:00,388.9,70.65
2023-04-25 06:00,389.4,70.74
2023-04-25 07:00,389.8,70.83
2023-04-25 08:00,390.7,71.08
2023-04-25 09:00,392.7,71.56
2023-04-25 10:00,395.6,72.27
2023-04-25 11:00,399.2,73.17
2023-04-25 12:00,402.6,74.03
2023-04-25 13:00,404.9,74.48
2023-04-25 14:00,403.9,74.25
2023-04-25 15:00,396.9,73.13
2023-04-25 16:00,394,72.66
2023-04-25 17:00,397.7,72.72
2023-04-25 18:00,397,72.37
2023-04-25 19:00,396.1,72.03
2023-04-25 20:00,376.5,71.38
2023-04-25 21:00,368.8,71.15
2023-04-25 22:00,389.8,71.31
2023-04-25 23:00,392.2,71.28
2023-04-26 00:00,392.4,71.26
2023-04-26 01:00,392.7,71.29
2023-04-26 02:00,392.2,71.22
2023-04-26 03:00,391.9,71.13
2023-04-26 04:00,391.6,71.06
2023-04-26 05:00,391.8,70.99
2023-04-26 06:00,393,70.95
2023-04-26 07:00,391.7,71.08
2023-04-26 08:00,392.6,71.35
2023-04-26 09:00,394.1,71.8
2023-04-26 10:00,396.9,72.52
2023-04-26 11:00,400.6,73.36
2023-04-26 11:51,,
2023-04-26 11:51,,
2023-04-26 11:51,,
2023-04-26 11:51,,
