Date,FullRangeSpC,Temp
2023-04-08 23:00,475.3,73
2023-04-09 00:00,492.4,72.73
2023-04-09 01:00,506,72.5
2023-04-09 02:00,516.6,72.37
2023-04-09 03:00,517,72.21
2023-04-09 04:00,515.6,71.96
2023-04-09 05:00,513.1,71.56
2023-04-09 06:00,512.1,71.24
2023-04-09 07:00,509.5,70.88
2023-04-09 08:00,506.3,70.39
2023-04-09 09:00,503,69.91
2023-04-09 10:00,500.1,69.51
2023-04-09 11:00,497.6,69.15
2023-04-09 12:00,496.1,68.9
2023-04-09 13:00,494,68.58
2023-04-09 14:00,494.4,68.5
2023-04-09 15:00,493.3,68.41
2023-04-09 16:00,492.5,68.27
2023-04-09 17:00,492.5,68.34
2023-04-09 18:00,491.1,68.16
2023-04-09 19:00,484.7,68.11
2023-04-09 20:00,480.2,68.02
2023-04-09 21:00,476.5,67.46
2023-04-09 22:00,484.9,67.24
2023-04-09 23:00,484.9,67.15
2023-04-10 00:00,484.2,66.96
2023-04-10 01:00,483.1,66.85
2023-04-10 02:00,482.4,66.72
2023-04-10 03:00,483.2,66.72
2023-04-10 04:00,482.8,66.6
2023-04-10 05:00,483.6,66.6
2023-04-10 06:00,482.5,66.43
2023-04-10 07:00,483.6,66.56
2023-04-10 08:00,483.6,66.63
2023-04-10 09:00,483.9,66.67
2023-04-10 10:00,484.6,66.85
2023-04-10 11:00,486.1,67.08
2023-04-10 12:00,487.5,67.33
2023-04-10 13:00,489.3,67.75
2023-04-10 14:00,492.9,68.34
2023-04-10 15:00,496.5,68.9
2023-04-10 16:00,498.7,69.28
2023-04-10 17:00,500.1,69.46
2023-04-10 18:00,495.4,68.83
2023-04-10 19:00,495.4,68.79
2023-04-10 20:00,494.3,68.67
2023-04-10 21:00,496.1,68.97
2023-04-10 22:00,495.8,68.94
2023-04-10 23:00,496.8,69.08
2023-04-11 00:00,496.5,68.99
2023-04-11 01:00,494.7,68.7
2023-04-11 02:00,493.3,68.4
2023-04-11 03:00,492.2,68.2
2023-04-11 04:00,491.1,68.02
2023-04-11 05:00,489.7,67.78
2023-04-11 06:00,489,67.64
2023-04-11 07:00,488.2,67.5
2023-04-11 08:00,488.6,67.62
2023-04-11 09:00,489.3,67.77
2023-04-11 10:00,491.1,68.09
2023-04-11 11:00,492.5,68.4
2023-04-11 12:00,495.4,68.83
2023-04-11 13:00,499.4,69.48
2023-04-11 14:00,505.1,70.45
2023-04-11 15:00,508.7,71.11
2023-04-11 16:00,510.4,71.55
2023-04-11 17:00,511.9,71.8
2023-04-11 18:00,509.7,71.42
2023-04-11 19:00,315.4,69.42
2023-04-11 20:00,258.1,68.95
2023-04-11 21:00,257.4,68.83
2023-04-11 22:00,257.4,68.72
2023-04-11 23:00,261.2,68.49
2023-04-12 00:00,337.6,68.65
2023-04-12 01:00,447,69.26
2023-04-12 02:00,488.8,69.6
2023-04-12 03:00,491.2,69.15
2023-04-12 04:00,492.4,68.85
2023-04-12 05:00,492.1,68.5
2023-04-12 06:00,489.9,68.22
2023-04-12 07:00,489.6,68.09
2023-04-12 08:00,489.2,68
2023-04-12 09:00,490.3,68.16
2023-04-12 10:00,492.1,68.54
2023-04-12 11:00,493.5,68.77
2023-04-12 12:00,495.7,69.15
2023-04-12 13:00,498.6,69.58
2023-04-12 14:00,501.5,70.02
2023-04-12 15:00,504.7,70.63
2023-04-12 16:00,507.9,71.15
2023-04-12 17:00,508.6,71.4
2023-04-12 18:00,507.2,71.15
2023-04-12 19:00,401.8,69.82
2023-04-12 20:00,257.8,68.99
2023-04-12 21:00,256.7,68.95
2023-04-12 22:00,256.7,68.86
2023-04-12 23:00,256.7,68.81
2023-04-13 00:00,256.7,68.76
2023-04-13 01:00,278.7,68.65
2023-04-13 02:00,300.3,68.56
2023-04-13 03:00,385.1,68.95
2023-04-13 04:00,467.6,69.62
2023-04-13 05:00,478.2,69.6
2023-04-13 06:00,488.4,69.62
2023-04-13 07:00,495.2,69.67
2023-04-13 08:00,498.1,69.76
2023-04-13 09:00,496.6,69.84
2023-04-13 10:00,478.2,69.69
2023-04-13 11:00,309.4,69.48
2023-04-13 12:00,259.2,69.62
2023-04-13 13:00,261,69.82
2023-04-13 14:00,261.3,69.98
2023-04-13 15:00,272.5,70.05
2023-04-13 16:00,387,70.5
2023-04-13 17:00,398.2,70.63
2023-04-13 18:00,449.5,71.08
2023-04-13 19:00,455.5,71.4
2023-04-13 20:00,496.4,71.76
2023-04-13 21:00,490.8,71.71
2023-04-13 22:00,433.7,71.28
2023-04-13 23:00,469,71.35
2023-04-14 00:00,460.5,71.04
2023-04-14 01:00,489.1,71.13
2023-04-14 02:00,495.9,71.11
2023-04-14 03:00,500.8,71.04
2023-04-14 04:00,503.8,70.95
2023-04-14 05:00,505,70.88
2023-04-14 06:00,503.6,70.54
2023-04-14 07:00,502.9,70.36
2023-04-14 08:00,503.6,70.34
2023-04-14 09:00,504.8,70.38
2023-04-14 10:00,505.9,70.48
2023-04-14 11:00,506.6,70.63
2023-04-14 12:00,508.4,70.92
2023-04-14 13:00,512,71.53
2023-04-14 14:00,456.9,71.64
2023-04-14 15:00,368.4,71.76
2023-04-14 16:00,380.7,71.82
2023-04-14 17:00,466.6,72.07
2023-04-14 18:00,506.4,72.55
2023-04-14 19:00,483.8,72.57
2023-04-14 20:00,517.6,72.72
2023-04-14 21:00,519.9,72.81
2023-04-14 22:00,518.8,72.72
2023-04-14 23:00,517.7,72.59
2023-04-15 00:00,515.5,72.25
2023-04-15 01:00,513.4,71.91
2023-04-15 02:00,512.7,71.73
2023-04-15 03:00,510.9,71.44
2023-04-15 04:00,508,71.04
2023-04-15 05:00,505.8,70.57
2023-04-15 06:00,502.6,70
2023-04-15 07:00,499,69.33
2023-04-15 08:00,497.2,69.08
2023-04-15 09:00,499.4,69.24
2023-04-15 10:00,500.9,69.4
2023-04-15 11:00,504.1,69.93
2023-04-15 12:00,506.3,70.34
2023-04-15 13:00,510.2,70.99
2023-04-15 14:00,395,71.56
2023-04-15 15:00,287.1,71.82
2023-04-15 16:00,278.1,72
2023-04-15 17:00,313.1,71.85
2023-04-15 18:00,413.3,71.89
2023-04-15 19:00,456,72.07
2023-04-15 20:00,493.9,72.59
2023-04-15 21:00,518.6,73.24
2023-04-15 22:00,526.3,73.92
2023-04-15 23:00,525.3,73.69
2023-04-16 00:00,524.6,73.47
2023-04-16 01:00,510.4,72.91
2023-04-16 02:00,279.2,71.82
2023-04-16 03:00,271.5,71.71
2023-04-16 04:00,270,71.65
2023-04-16 05:00,276.7,71.49
2023-04-16 06:00,367,71.38
2023-04-16 07:00,451.3,71.42
2023-04-16 08:00,499.1,71.55
2023-04-16 09:00,508.6,71.42
2023-04-16 10:00,512.7,71.49
2023-04-16 11:00,515.3,71.71
2023-04-16 12:00,518.6,72.18
2023-04-16 13:00,520,72.48
2023-04-16 14:00,522.5,72.9
2023-04-16 15:00,519.4,73.17
2023-04-16 16:00,424.9,73.24
2023-04-16 17:00,442.1,73.47
2023-04-16 18:00,492.9,73.63
2023-04-16 19:00,487.6,73.69
2023-04-16 20:00,527,74.01
2023-04-16 21:00,530,74.32
2023-04-16 22:00,529.6,74.39
2023-04-16 23:00,528.9,74.17
2023-04-17 00:00,527.5,73.89
2023-04-17 01:00,526.4,73.65
2023-04-17 02:00,457.6,73.35
2023-04-17 03:00,289.1,72.86
2023-04-17 04:00,282.4,72.7
2023-04-17 05:00,288.4,72.45
2023-04-17 06:00,370.9,72.12
2023-04-17 07:00,467.8,71.74
2023-04-17 08:00,501.5,71.31
2023-04-17 09:00,507.3,70.77
2023-04-17 10:00,508.5,70.63
2023-04-17 11:00,509.9,70.81
2023-04-17 12:00,512.1,71.04
2023-04-17 13:00,515.7,71.67
2023-04-17 14:00,518.9,72.34
2023-04-17 15:00,524.4,72.95
2023-04-17 16:00,523.9,73.27
2023-04-17 17:00,528,73.4
2023-04-17 18:00,524.2,73.4
2023-04-17 19:00,523.5,73.36
2023-04-17 20:00,521.7,73.08
2023-04-17 21:00,522.6,72.43
2023-04-17 22:00,516.9,71.42
2023-04-17 23:00,504.8,70.27
2023-04-18 00:00,500.2,69.37
2023-04-18 01:00,495.8,68.67
2023-04-18 02:00,493.3,68.18
2023-04-18 03:00,490.4,67.87
2023-04-18 04:00,488.6,67.41
2023-04-18 05:00,484.3,66.7
2023-04-18 06:00,481.1,66.09
2023-04-18 07:00,480.8,65.89
2023-04-18 08:00,480.4,65.82
2023-04-18 09:00,479.3,65.62
2023-04-18 10:00,484.7,66.6
2023-04-18 11:00,490.8,67.66
2023-04-18 12:00,499.1,69.03
2023-04-18 13:00,509.2,70.79
2023-04-18 14:00,519.2,72.52
2023-04-18 15:00,525.7,73.54
2023-04-18 16:00,528.5,74.08
2023-04-18 17:00,530.7,74.43
2023-04-18 18:00,532.1,74.71
2023-04-18 19:00,531.7,74.71
2023-04-18 20:00,530.3,74.44
2023-04-18 21:00,525.7,73.62
2023-04-18 22:00,517.8,72.18
2023-04-18 23:00,509.1,70.97
2023-04-19 00:00,502.7,69.85
2023-04-19 01:00,498,69.12
2023-04-19 02:00,496.5,68.79
2023-04-19 03:00,494.7,68.56
2023-04-19 04:00,334.3,70.27
2023-04-19 05:00,289.1,70.75
2023-04-19 06:00,285,70.5
2023-04-19 07:00,354.8,68.92
2023-04-19 08:00,384.8,67.03
2023-04-19 09:00,444.3,66.83
2023-04-19 09:46,,
2023-04-19 09:46,,
