Date,LowRangeSpC,Temp
2023-02-18 17:00,58.4,59.7
2023-02-18 18:00,59,59.68
2023-02-18 19:00,59.2,59.67
2023-02-18 20:00,58.7,59.59
2023-02-18 21:00,58.9,59.54
2023-02-18 22:00,58.9,59.58
2023-02-18 23:00,58.7,59.47
2023-02-19 00:00,58.8,59.4
2023-02-19 01:00,59,59.36
2023-02-19 02:00,58.8,59.34
2023-02-19 03:00,59,59.27
2023-02-19 04:00,59,59.14
2023-02-19 05:00,59.6,59.14
2023-02-19 06:00,58.8,59.02
2023-02-19 07:00,59.1,58.96
2023-02-19 08:00,59,58.91
2023-02-19 09:00,59.4,58.91
2023-02-19 10:00,59.1,58.96
2023-02-19 11:00,59.2,59.02
2023-02-19 12:00,59.5,59.14
2023-02-19 13:00,59.5,59.31
2023-02-19 14:00,59.7,59.38
2023-02-19 15:00,60,59.52
2023-02-19 16:00,60.2,59.61
2023-02-19 17:00,60.5,59.67
2023-02-19 18:00,60.4,59.68
2023-02-19 19:00,60.8,59.74
2023-02-19 20:00,60.9,59.74
2023-02-19 21:00,61.2,59.7
2023-02-19 22:00,61.5,59.68
2023-02-19 23:00,60.9,59.61
2023-02-20 00:00,60.7,59.54
2023-02-20 01:00,61.1,59.5
2023-02-20 02:00,60.9,59.43
2023-02-20 03:00,61.2,59.38
2023-02-20 04:00,61.2,59.34
2023-02-20 05:00,61,59.27
2023-02-20 06:00,61,59.27
2023-02-20 07:00,61.1,59.22
2023-02-20 08:00,60.8,59.22
2023-02-20 09:00,60.8,59.2
2023-02-20 10:00,61,59.2
2023-02-20 11:00,61,59.2
2023-02-20 12:00,60.9,59.29
2023-02-20 13:00,61.1,59.43
2023-02-20 14:00,61.2,59.54
2023-02-20 15:00,61.5,59.67
2023-02-20 16:00,61.5,59.76
2023-02-20 17:00,61.5,59.81
2023-02-20 18:00,61.8,59.85
2023-02-20 19:00,62.3,59.85
2023-02-20 20:00,62.3,59.85
2023-02-20 21:00,62.5,59.85
2023-02-20 22:00,62.3,59.85
2023-02-20 23:00,62.1,59.85
2023-02-21 00:00,62.4,59.81
2023-02-21 01:00,62.1,59.76
2023-02-21 02:00,61.7,59.7
2023-02-21 03:00,61.7,59.65
2023-02-21 04:00,62.1,59.61
2023-02-21 05:00,61.9,59.58
2023-02-21 06:00,61.8,59.58
2023-02-21 07:00,61.9,59.52
2023-02-21 08:00,62,59.52
2023-02-21 09:00,62.1,59.5
2023-02-21 10:00,62.2,59.5
2023-02-21 11:00,62.4,59.5
2023-02-21 12:00,62.4,59.59
2023-02-21 13:00,62.5,59.67
2023-02-21 14:00,62.8,59.83
2023-02-21 15:00,63,59.95
2023-02-21 16:00,63,60.06
2023-02-21 17:00,63.2,60.13
2023-02-21 18:00,63.4,60.21
2023-02-21 19:00,63.4,60.22
2023-02-21 20:00,63.4,60.26
2023-02-21 21:00,63.4,60.31
2023-02-21 22:00,63.6,60.35
2023-02-21 23:00,63.6,60.39
2023-02-22 00:00,63.4,60.42
2023-02-22 01:00,63.7,60.42
2023-02-22 02:00,64.3,60.42
2023-02-22 03:00,63.8,60.44
2023-02-22 04:00,63.5,60.44
2023-02-22 05:00,63.7,60.44
2023-02-22 06:00,63.8,60.49
2023-02-22 07:00,63.6,60.49
2023-02-22 08:00,63.6,60.51
2023-02-22 09:00,63.8,60.51
2023-02-22 10:00,63.8,60.51
2023-02-22 11:00,63.9,60.53
2023-02-22 12:00,64.1,60.6
2023-02-22 13:00,64.4,60.73
2023-02-22 14:00,65,60.89
2023-02-22 15:00,65.2,61.03
2023-02-22 16:00,65.5,61.18
2023-02-22 17:00,65.5,61.23
2023-02-22 18:00,65.6,61.3
2023-02-22 19:00,65.8,61.36
2023-02-22 20:00,65.9,61.43
2023-02-22 21:00,65.9,61.48
2023-02-22 22:00,66,61.5
2023-02-22 23:00,66.1,61.5
2023-02-23 00:00,66,61.54
2023-02-23 01:00,66.2,61.54
2023-02-23 02:00,66.2,61.57
2023-02-23 03:00,66.3,61.61
2023-02-23 04:00,66.4,61.65
2023-02-23 05:00,66.8,61.68
2023-02-23 06:00,66.6,61.68
2023-02-23 07:00,66.8,61.74
2023-02-23 08:00,66.8,61.79
2023-02-23 09:00,67,61.81
2023-02-23 10:00,67.3,61.83
2023-02-23 11:00,67.5,61.9
2023-02-23 12:00,67.8,61.97
2023-02-23 13:00,68,62.04
2023-02-23 14:00,68.5,62.17
2023-02-23 15:00,68.5,62.35
2023-02-23 16:00,69.2,62.44
2023-02-23 17:00,69.1,62.33
2023-02-23 18:00,69,62.47
2023-02-23 19:00,69.2,62.42
2023-02-23 20:00,69.7,62.58
2023-02-23 21:00,70,62.64
2023-02-23 22:00,70.5,62.67
2023-02-23 23:00,70.2,62.8
2023-02-24 00:00,70.2,62.8
2023-02-24 01:00,70.7,62.91
2023-02-24 02:00,71.1,62.96
2023-02-24 03:00,71.3,63.01
2023-02-24 04:00,71.4,62.96
2023-02-24 05:00,71.8,63.09
2023-02-24 06:00,71.6,63.03
2023-02-24 07:00,70.9,63.03
2023-02-24 08:00,71.2,63.1
2023-02-24 09:00,71.8,63.1
2023-02-24 10:00,71.6,63.14
2023-02-24 11:00,71.9,63.21
2023-02-24 12:00,72.6,63.21
2023-02-24 13:00,72.6,63.32
2023-02-24 14:00,72.6,63.36
2023-02-24 15:00,73.1,63.45
2023-02-24 16:00,73.2,63.57
2023-02-24 17:00,73.6,63.64
2023-02-24 18:00,73.9,63.72
2023-02-24 19:00,73.8,63.81
2023-02-24 20:00,74.3,63.86
2023-02-24 21:00,75.3,63.95
2023-02-24 22:00,75.3,64.04
2023-02-24 23:00,76.7,64.18
2023-02-25 00:00,76.6,64.13
2023-02-25 01:00,76.2,64.24
2023-02-25 02:00,76.6,64.26
2023-02-25 03:00,76.8,64.2
2023-02-25 04:00,76.9,64.36
2023-02-25 05:00,77.3,64.44
2023-02-25 06:00,77.1,64.42
2023-02-25 07:00,77.2,64.49
2023-02-25 08:00,76.6,64.51
2023-02-25 09:00,76,64.51
2023-02-25 10:00,76,64.54
2023-02-25 11:00,75.6,64.58
2023-02-25 12:00,74.7,64.58
2023-02-25 13:00,74.7,64.65
2023-02-25 14:00,74.7,64.71
2023-02-25 15:00,75.5,64.8
2023-02-25 16:00,76.2,65.1
2023-02-25 17:00,78,65.16
2023-02-25 18:00,78.2,65.23
2023-02-25 19:00,80.2,65.39
2023-02-25 20:00,82.6,65.41
2023-02-25 21:00,84.5,65.55
2023-02-25 22:00,90.4,65.64
2023-02-25 23:00,90.2,65.64
2023-02-26 00:00,98,65.79
2023-02-26 01:00,107.6,65.95
2023-02-26 02:00,117.7,65.93
2023-02-26 03:00,127.4,66.24
2023-02-26 04:00,127.3,66.27
2023-02-26 05:00,140.1,66.4
2023-02-26 06:00,151.4,66.24
2023-02-26 07:00,158.1,66.65
2023-02-26 08:00,165.8,66.54
2023-02-26 09:00,172.2,66.7
2023-02-26 10:00,178.5,66.88
2023-02-26 11:00,186.4,67.1
2023-02-26 12:00,176.6,67.06
2023-02-26 13:00,187.9,67.08
2023-02-26 14:00,186,67.24
2023-02-26 15:00,183.1,67.48
2023-02-26 16:00,185.9,67.46
2023-02-26 17:00,201.4,67.64
2023-02-26 18:00,199.2,67.75
2023-02-26 19:00,197.3,67.84
2023-02-26 20:00,202.3,67.87
2023-02-26 21:00,214.8,68.31
2023-02-26 22:00,225.5,68
2023-02-26 23:00,221.5,68.13
2023-02-27 00:00,269.3,68.29
2023-02-27 01:00,244.3,68.52
2023-02-27 02:00,239.6,68.68
2023-02-27 03:00,244.6,68.61
2023-02-27 04:00,255.4,68.77
2023-02-27 05:00,244.8,69.08
2023-02-27 06:00,236.9,68.94
2023-02-27 07:00,242.3,68.99
2023-02-27 08:00,257.5,68.94
2023-02-27 09:00,262.2,68.83
2023-02-27 10:00,274.2,68.77
2023-02-27 11:00,276.5,68.67
2023-02-27 12:00,274.1,68.68
2023-02-27 13:00,274,68.68
2023-02-27 14:00,279.6,68.63
2023-02-27 15:00,284,68.76
2023-02-27 16:00,289.9,68.76
2023-02-27 17:00,294.8,68.83
2023-02-27 18:00,293.5,69.1
2023-02-27 19:00,298.9,69.17
2023-02-27 20:00,302.1,69.46
2023-02-27 21:00,304.8,69.89
2023-02-27 22:00,305.8,69.96
2023-02-27 23:00,306,70.05
2023-02-28 00:00,311.5,70.14
2023-02-28 01:00,312.9,70.14
2023-02-28 02:00,314.7,70.09
2023-02-28 03:00,315.9,70.03
2023-02-28 04:00,320.8,69.93
2023-02-28 05:00,326.4,70.12
2023-02-28 06:00,323.7,69.96
2023-02-28 07:00,330.1,69.93
2023-02-28 08:00,331,69.84
2023-02-28 09:00,328.8,69.84
2023-02-28 10:00,332.6,69.71
2023-02-28 11:00,333.4,69.71
2023-02-28 12:00,330.7,69.75
2023-02-28 13:00,335.1,69.96
2023-02-28 14:00,334.7,70.05
2023-02-28 15:00,337.3,70.27
2023-02-28 16:00,339.3,70.45
2023-02-28 17:00,341.2,70.65
2023-02-28 18:00,341.1,70.88
2023-02-28 19:00,343.1,71.26
2023-02-28 20:00,344.5,71.76
2023-02-28 21:00,345.1,71.76
2023-02-28 22:00,346.3,71.82
2023-02-28 23:00,346.4,71.73
2023-03-01 00:00,344.7,71.69
2023-03-01 01:00,343.3,71.58
2023-03-01 02:00,341.4,71.29
2023-03-01 03:00,345.4,71.06
2023-03-01 04:00,335.1,70.68
2023-03-01 05:00,341.7,70.66
2023-03-01 06:00,341.7,70.21
2023-03-01 07:00,319.6,69.96
2023-03-01 08:00,338.9,69.75
2023-03-01 09:00,332.7,69.75
2023-03-01 10:00,298.1,69.71
2023-03-01 11:00,330.4,69.71
2023-03-01 12:00,326.5,69.78
2023-03-01 13:00,342.9,69.93
