"TOA5","Ichetucknee","CR1000X","22891","CR1000X.Std.04.02","CPU:Ichetuckneehourly_03012023.CR1X","6659","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","CO2","cDOM"
"TS","RN","Volts","Deg C","ppm","ppbQS"
"","","Min","Smp","Smp","Smp"
"2023-09-29 18:00:00",4653,12.23,29.68,280.387,-132.1978
"2023-09-29 19:00:00",4654,12.16,28.35,318.1409,-137.7788
"2023-09-29 20:00:00",4655,12.18,27.34,358.5734,-135.5062
"2023-09-29 21:00:00",4656,12.15,26.51,401.3211,-135.0585
"2023-09-29 22:00:00",4657,12.2,25.85,441.7375,-135.3658
"2023-09-29 23:00:00",4658,12.18,25.27,479.5587,-137.0636
"2023-09-30 00:00:00",4659,12.16,24.83,512.345,-140.5331
"2023-09-30 01:00:00",4660,12.13,24.35,550.1653,-143.7784
"2023-09-30 02:00:00",4661,12.12,23.92,585.4357,-146.4793
"2023-09-30 03:00:00",4662,12.13,23.63,608.095,-148.3784
"2023-09-30 04:00:00",4663,12.12,23.47,625.8283,-153.0547
"2023-09-30 05:00:00",4664,12.14,23.13,635.8666,-160.3455
"2023-09-30 06:00:00",4665,12.11,22.91,640.9418,-159.9776
"2023-09-30 07:00:00",4666,12.13,22.79,643.4606,-154.7198
"2023-09-30 08:00:00",4667,12.19,24.16,610.6229,-140.7349
"2023-09-30 09:00:00",4668,12.25,27.24,555.2273,-134.5583
"2023-09-30 10:00:00",4669,12.28,27.8,517.397,-139.0881
"2023-09-30 11:00:00",4670,12.24,28.11,492.0987,-136.8795
"2023-09-30 12:00:00",4671,12.24,29.62,439.1801,-124.3891
"2023-09-30 13:00:00",4672,12.21,29.93,401.4538,-122.9249
"2023-09-30 14:00:00",4673,12.26,30.42,361.0748,-117.6083
"2023-09-30 15:00:00",4674,12.26,31.12,320.6892,-125.2607
"2023-09-30 16:00:00",4675,12.2,30.88,297.96,-136.8956
"2023-09-30 17:00:00",4676,12.18,30.08,295.4757,-152.2057
"2023-09-30 18:00:00",4677,12.16,28.88,318.1962,-164.0871
"2023-09-30 19:00:00",4678,12.14,27.6,350.8715,-161.9937
"2023-09-30 20:00:00",4679,12.17,26.63,383.7775,-157.7176
"2023-09-30 21:00:00",4680,12.11,25.89,419.0534,-159.1759
"2023-09-30 22:00:00",4681,12.06,25.24,451.7819,-159.6199
"2023-09-30 23:00:00",4682,12.04,24.59,482.0425,-161.3001
"2023-10-01 00:00:00",4683,12.06,24.1,512.256,-162.8286
"2023-10-01 01:00:00",4684,12.08,23.68,545.1548,-165.1694
"2023-10-01 02:00:00",4685,12.08,23.44,577.9071,-166.3759
"2023-10-01 03:00:00",4686,12.1,23.3,600.5023,-163.1645
"2023-10-01 04:00:00",4687,12.09,23.1,610.7176,-166.7871
"2023-10-01 05:00:00",4688,12.09,22.96,623.296,-164.5333
"2023-10-01 06:00:00",4689,12.08,22.92,628.2942,-160.0606
"2023-10-01 07:00:00",4690,12.06,23.19,630.8809,-157.6227
"2023-10-01 08:00:00",4691,12.22,24.04,603.1498,-154.4671
"2023-10-01 09:00:00",4692,12.52,27.06,524.9918,-147.455
"2023-10-01 10:00:00",4693,12.8,29.74,439.2375,-153.5281
"2023-10-01 11:00:00",4694,12.62,31.73,403.9698,-156.8864
"2023-10-01 12:00:00",4695,12.34,30.89,355.969,-169.369
"2023-10-01 13:00:00",4696,12.4,31.81,325.689,-163.7462
"2023-10-01 14:00:00",4697,12.21,31.92,297.9621,-171.3368
"2023-10-01 15:00:00",4698,12.21,31.06,280.399,-182.7698
"2023-10-01 16:00:00",4699,12.11,30.6,275.2722,-201.4831
"2023-10-01 17:00:00",4700,12.1,29.88,280.341,-211.3584
"2023-10-01 18:00:00",4701,12.1,28.6,300.5535,-213.9179
"2023-10-01 19:00:00",4702,12.07,27.26,333.3169,-214.7042
"2023-10-01 20:00:00",4703,12.06,26.15,368.5584,-212.9422
"2023-10-01 21:00:00",4704,12.02,25.16,406.4128,-217.5728
"2023-10-01 22:00:00",4705,12.03,24.28,441.7508,-226.3368
"2023-10-01 23:00:00",4706,11.97,23.53,479.5298,-229.9933
"2023-10-02 00:00:00",4707,11.95,22.74,512.2678,-233.6935
"2023-10-02 01:00:00",4708,11.93,21.94,545.0952,-234.9948
"2023-10-02 02:00:00",4709,11.97,21.32,570.3215,-235.736
"2023-10-02 03:00:00",4710,12.02,20.87,582.9545,-238.1626
"2023-10-02 04:00:00",4711,12.01,20.8,590.4905,-244.3032
"2023-10-02 05:00:00",4712,12.01,20.95,593.0432,-242.0971
"2023-10-02 06:00:00",4713,12.01,20.86,593.0648,-242.6823
"2023-10-02 07:00:00",4714,11.98,20.78,587.8797,-244.723
"2023-10-02 08:00:00",4715,12.18,22.06,560.2639,-227.0115
"2023-10-02 09:00:00",4716,12.85,27.44,502.2967,-194.6687
"2023-10-02 10:00:00",4717,12.35,29.57,446.78,-202.7533
"2023-10-02 11:00:00",4718,13.45,30.03,396.4062,-188.2843
"2023-10-02 12:00:00",4719,13.32,31.2,345.9152,-178.8579
"2023-10-02 13:00:00",4720,13.34,33.09,313.1837,-171.6266
"2023-10-02 14:00:00",4721,13.19,32.27,295.5642,-186.6797
"2023-10-02 15:00:00",4722,13.17,31.72,275.3076,-201.2488
"2023-10-02 16:00:00",4723,13.16,31.21,272.8414,-212.3254
"2023-10-02 17:00:00",4724,13.13,30.5,277.8384,-212.901
"2023-10-02 18:00:00",4725,13.13,28.94,300.5443,-223.8069
"2023-10-02 19:00:00",4726,13.12,27.15,338.296,-219.0462
"2023-10-02 20:00:00",4727,13.1,25.6,376.1572,-217.0785
"2023-10-02 21:00:00",4728,13.09,24.75,416.5198,-215.4872
"2023-10-02 22:00:00",4729,13.07,24.42,451.8345,-211.3136
"2023-10-02 23:00:00",4730,13.06,23.97,482.047,-207.7506
"2023-10-03 00:00:00",4731,13.05,23.57,514.9015,-202.9065
"2023-10-03 01:00:00",4732,13.03,22.9,547.712,-212.0057
"2023-10-03 02:00:00",4733,13.02,21.92,570.3379,-225.4922
"2023-10-03 03:00:00",4734,13.01,20.88,587.9955,-232.5629
"2023-10-03 04:00:00",4735,13,20.06,598.0641,-241.5298
"2023-10-03 05:00:00",4736,12.99,19.44,600.5301,-249.0753
"2023-10-03 06:00:00",4737,12.98,19.11,600.5768,-251.3639
"2023-10-03 07:00:00",4738,12.97,18.87,598.0743,-256.0169
"2023-10-03 08:00:00",4739,13.16,20.29,550.1964,-245.4447
"2023-10-03 09:00:00",4740,13.97,26.84,434.232,-207.4069
"2023-10-03 10:00:00",4741,13.85,30.64,338.3178,-212.8238
"2023-10-03 11:00:00",4742,13.62,31.36,315.6391,-218.494
"2023-10-03 12:00:00",4743,13.56,31.89,295.5255,-209.8525
"2023-10-03 13:00:00",4744,13.29,32.8,287.9932,-197.9308
"2023-10-03 14:00:00",4745,13.22,32.1,287.9521,-206.2222
"2023-10-03 15:00:00",4746,13.16,31.63,277.8368,-214.8434
"2023-10-03 16:00:00",4747,13.11,31.03,275.3688,-220.0774
"2023-10-03 17:00:00",4748,13.06,30.26,280.292,-220.9212
"2023-10-03 18:00:00",4749,13.03,28.94,300.5504,-219.2993
"2023-10-03 19:00:00",4750,13.02,27.68,333.2926,-209.6868
"2023-10-03 20:00:00",4751,13.02,26.77,368.5994,-203.531
"2023-10-03 21:00:00",4752,13.01,25.73,406.4023,-202.0989
"2023-10-03 22:00:00",4753,12.99,24.95,444.2204,-202.4721
"2023-10-03 23:00:00",4754,12.98,24.33,479.5602,-204.1019
"2023-10-04 00:00:00",4755,12.97,24.11,514.9023,-203.5202
"2023-10-04 01:00:00",4756,12.96,24.2,550.1359,-200.9785
"2023-10-04 02:00:00",4757,12.96,23.9,577.9319,-198.2955
"2023-10-04 03:00:00",4758,12.95,23.25,595.5345,-205.4438
"2023-10-04 04:00:00",4759,12.94,22.73,608.1519,-204.1358
"2023-10-04 05:00:00",4760,12.93,22.41,613.1935,-197.1796
"2023-10-04 06:00:00",4761,12.93,22.15,613.2516,-195.3518
"2023-10-04 07:00:00",4762,12.92,22.02,613.1686,-194.721
"2023-10-04 08:00:00",4763,13.16,23.35,577.9654,-174.3704
"2023-10-04 09:00:00",4764,13.77,29.95,502.2432,-151.6778
"2023-10-04 10:00:00",4765,13.63,33.11,406.4454,-164.6752
"2023-10-04 11:00:00",4766,13.35,33.34,398.8297,-178.0223
"2023-10-04 12:00:00",4767,13.38,32.86,381.2423,-184.7092
"2023-10-04 13:00:00",4768,13.23,34.35,358.5194,-178.3752
"2023-10-04 14:00:00",4769,13.14,33.45,333.3655,-192.642
"2023-10-04 15:00:00",4770,13.13,32.04,305.5962,-211.7255
"2023-10-04 16:00:00",4771,13.06,31.55,287.9392,-228.8931
"2023-10-04 17:00:00",4772,13.01,30.52,290.4594,-229.0178
"2023-10-04 18:00:00",4773,12.98,29.34,313.1521,-229.7283
"2023-10-04 19:00:00",4774,12.96,28,345.9297,-206.5491
"2023-10-04 20:00:00",4775,12.94,26.68,378.6992,-211.6599
"2023-10-04 21:00:00",4776,12.92,26,416.5317,-208.4087
"2023-10-04 22:00:00",4777,12.93,25.47,451.8495,-206.364
"2023-10-04 23:00:00",4778,12.92,24.9,487.1532,-202.6513
"2023-10-05 00:00:00",4779,12.91,24.29,524.9636,-205.8205
"2023-10-05 01:00:00",4780,12.9,23.61,557.7057,-213.1008
"2023-10-05 02:00:00",4781,12.9,23.13,580.4129,-212.3017
"2023-10-05 03:00:00",4782,12.89,22.69,590.5179,-211.9588
"2023-10-05 04:00:00",4783,12.88,22.37,595.5593,-217.5119
"2023-10-05 05:00:00",4784,12.87,22.16,595.5906,-219.7865
"2023-10-05 06:00:00",4785,12.86,22.35,595.5333,-201.1418
"2023-10-05 07:00:00",4786,12.85,22.72,595.64,-193.081
"2023-10-05 08:00:00",4787,12.9,23.66,582.9744,-192.0854
"2023-10-05 09:00:00",4788,13.09,27.05,537.6233,-170.2594
"2023-10-05 10:00:00",4789,13.44,28.44,482.04,-169.9196
"2023-10-05 11:00:00",4790,13.14,30.35,431.6764,-164.2404
"2023-10-05 12:00:00",4791,13.07,31.25,373.6577,-162.468
"2023-10-05 13:00:00",4792,13.03,33.49,338.3239,-152.8943
"2023-10-05 14:00:00",4793,12.98,32.79,305.6077,-166.7051
"2023-10-05 15:00:00",4794,12.93,32.61,275.3018,-177.8598
"2023-10-05 16:00:00",4795,12.9,32.15,272.8278,-177.0443
"2023-10-05 17:00:00",4796,12.9,30.69,287.9424,-169.1858
"2023-10-05 18:00:00",4797,12.88,29.39,315.6906,-160.6945
"2023-10-05 19:00:00",4798,12.88,28.03,353.5215,-157.6496
"2023-10-05 20:00:00",4799,12.87,27.27,393.8333,-157.325
"2023-10-05 21:00:00",4800,12.86,26.61,429.0832,-157.9642
"2023-10-05 22:00:00",4801,12.84,25.82,464.4541,-159.1004
"2023-10-05 23:00:00",4802,12.84,25.17,499.7097,-162.8242
"2023-10-06 00:00:00",4803,12.82,24.55,535.0707,-165.0726
"2023-10-06 01:00:00",4804,12.83,23.93,567.7744,-167.3655
"2023-10-06 02:00:00",4805,12.82,23.46,585.4667,-170.687
"2023-10-06 03:00:00",4806,12.82,23.2,595.6029,-169.2748
"2023-10-06 04:00:00",4807,12.81,23.3,603.0825,-171.0551
"2023-10-06 05:00:00",4808,12.8,23.34,603.1008,-175.7898
"2023-10-06 06:00:00",4809,12.8,23.29,603.1515,-174.0807
"2023-10-06 07:00:00",4810,12.8,23.18,603.0488,-180.3905
"2023-10-06 08:00:00",4811,12.8,23.55,598.0745,-176.7886
"2023-10-06 09:00:00",4812,13.5,28.51,565.2282,-144.7326
"2023-10-06 10:00:00",4813,13.02,28.8,514.8748,-175.2368
"2023-10-06 11:00:00",4814,13.2,29.8,461.8907,-177.6376
"2023-10-06 12:00:00",4815,12.99,30.84,406.4633,-177.8483
"2023-10-06 13:00:00",4816,12.94,31.27,368.5819,-168.9697
"2023-10-06 14:00:00",4817,12.88,31.13,343.4649,-167.5609
"2023-10-06 15:00:00",4818,12.86,30.55,328.2984,-170.9821
"2023-10-06 16:00:00",4819,12.83,30.17,310.6132,-168.6068
"2023-10-06 17:00:00",4820,12.81,29.07,300.5337,-160.6728
"2023-10-06 18:00:00",4821,12.8,27.48,313.1388,-167.7642
"2023-10-06 19:00:00",4822,12.8,26.36,343.3856,-165.5592
"2023-10-06 20:00:00",4823,12.79,25.46,381.2564,-164.5851
"2023-10-06 21:00:00",4824,12.78,24.9,419.0227,-164.0092
"2023-10-06 22:00:00",4825,12.77,24.6,451.8287,-166.251
"2023-10-06 23:00:00",4826,12.76,24.26,489.6353,-165.6968
"2023-10-07 00:00:00",4827,12.75,24.03,527.5066,-166.4845
"2023-10-07 01:00:00",4828,12.74,23.79,557.7347,-167.4488
"2023-10-07 02:00:00",4829,12.73,23.54,580.3636,-174.3214
"2023-10-07 03:00:00",4830,12.73,23.16,600.5487,-177.256
"2023-10-07 04:00:00",4831,12.73,22.86,613.2303,-178.5556
"2023-10-07 05:00:00",4832,12.72,22.69,623.2452,-179.5603
"2023-10-07 06:00:00",4833,12.72,22.57,628.3101,-180.9255
"2023-10-07 07:00:00",4834,12.71,22.41,635.8832,-187.6619
"2023-10-07 08:00:00",4835,12.75,23.33,625.8384,-182.9987
"2023-10-07 09:00:00",4836,13.22,27,575.4561,-164.3387
"2023-10-07 10:00:00",4837,13.14,31.46,492.1157,-156.2772
"2023-10-07 11:00:00",4838,13.17,31.99,429.1253,-168.928
"2023-10-07 12:00:00",4839,13.07,32.59,403.93,-173.8498
"2023-10-07 13:00:00",4840,12.97,32.99,363.5356,-179.252
"2023-10-07 14:00:00",4841,12.92,31.91,338.3557,-190.7981
"2023-10-07 15:00:00",4842,12.87,31.26,320.7305,-209.3503
"2023-10-07 16:00:00",4843,12.82,30.25,315.6969,-244.3089
"2023-10-07 17:00:00",4844,12.78,29.19,318.1197,-277.8082
"2023-10-07 18:00:00",4845,12.75,27.44,333.3654,-272.3315
"2023-10-07 19:00:00",4846,12.73,25.6,358.4678,-255.9435
"2023-10-07 20:00:00",4847,12.72,23.73,393.8891,-258.345
"2023-10-07 21:00:00",4848,12.71,22.39,426.6527,-271.919
"2023-10-07 22:00:00",4849,12.69,21.81,456.8843,-281.7331
"2023-10-07 23:00:00",4850,12.68,21.29,487.2021,-296.8032
"2023-10-08 00:00:00",4851,12.67,20.61,519.9194,-314.92
"2023-10-08 01:00:00",4852,12.67,20.13,547.6782,-336.1287
"2023-10-08 02:00:00",4853,12.66,19.39,570.3654,-357.0569
"2023-10-08 03:00:00",4854,12.64,18.33,590.4809,-370.4653
"2023-10-08 04:00:00",4855,12.63,17.44,595.61,-378.9002
"2023-10-08 05:00:00",4856,12.63,16.72,595.5273,-385.3041
"2023-10-08 06:00:00",4857,12.62,16.04,593.0812,-390.5265
"2023-10-08 07:00:00",4858,12.62,15.52,595.5876,-396.8096
"2023-10-08 08:00:00",4859,12.72,16.48,575.434,-400.5985
"2023-10-08 09:00:00",4860,13.34,23.36,519.9128,-391.1324
"2023-10-08 10:00:00",4861,13.32,22.47,472.0204,-389.6659
"2023-10-08 11:00:00",4862,12.86,21.35,446.7889,-393.5282
"2023-10-08 12:00:00",4863,13,22.69,408.985,-392.4296
"2023-10-08 13:00:00",4864,12.83,25.89,373.6404,-374.3
"2023-10-08 14:00:00",4865,12.78,25.46,348.4533,-368.1881
"2023-10-08 15:00:00",4866,12.74,25.03,320.7368,-371.5903
"2023-10-08 16:00:00",4867,12.7,24.55,323.2639,-377.0916
"2023-10-08 17:00:00",4868,12.66,23.92,313.1533,-381.0139
"2023-10-08 18:00:00",4869,12.64,22.3,328.2567,-383.7555
"2023-10-08 19:00:00",4870,12.63,19.91,351.006,-382.7195
"2023-10-08 20:00:00",4871,12.62,18.08,378.7464,-372.9797
"2023-10-08 21:00:00",4872,12.61,16.6,411.4912,-375.8076
"2023-10-08 22:00:00",4873,12.6,15.45,441.7332,-380.1855
"2023-10-08 23:00:00",4874,12.59,14.52,467.0262,-388.979
"2023-10-09 00:00:00",4875,12.57,13.91,494.7121,-401.3875
"2023-10-09 01:00:00",4876,12.57,13.29,517.4671,-405.6704
"2023-10-09 02:00:00",4877,12.56,12.67,540.0959,-409.96
"2023-10-09 03:00:00",4878,12.54,12.3,560.2206,-411.158
"2023-10-09 04:00:00",4879,12.54,12.01,570.4094,-411.9707
"2023-10-09 05:00:00",4880,12.52,11.56,577.9409,-412.798
"2023-10-09 06:00:00",4881,12.51,10.94,585.4476,-416.364
"2023-10-09 07:00:00",4882,12.51,10.47,590.5839,-419.0927
"2023-10-09 08:00:00",4883,12.59,12,578.0021,-416.2898
"2023-10-09 09:00:00",4884,13.13,17.91,514.9453,-405.807
"2023-10-09 10:00:00",4885,13.1,22.65,424.0853,-395.8638
"2023-10-09 11:00:00",4886,13.14,26.41,388.771,-378.0498
"2023-10-09 12:00:00",4887,12.98,26.63,348.5104,-374.6188
"2023-10-09 13:00:00",4888,12.85,26.79,318.2178,-373.8571
"2023-10-09 14:00:00",4889,12.8,26.26,293.0022,-372.2079
"2023-10-09 15:00:00",4890,12.75,25.83,272.8767,-374.3458
"2023-10-09 16:00:00",4891,12.7,25.16,270.2929,-373.5464
"2023-10-09 17:00:00",4892,12.64,24.18,272.8723,-375.3105
"2023-10-09 18:00:00",4893,12.59,22.32,290.5209,-371.5068
"2023-10-09 19:00:00",4894,12.58,20.2,320.6808,-369.3035
"2023-10-09 20:00:00",4895,12.56,18.37,353.5065,-371.435
"2023-10-09 21:00:00",4896,12.55,16.92,381.2579,-373.8103
"2023-10-09 22:00:00",4897,12.53,15.83,408.9995,-377.7821
"2023-10-09 23:00:00",4898,12.53,14.83,441.8036,-383.2324
"2023-10-10 00:00:00",4899,12.51,13.95,471.9787,-387.7614
"2023-10-10 01:00:00",4900,12.5,13.27,497.3139,-393.075
"2023-10-10 02:00:00",4901,12.49,12.64,517.4202,-398.4771
"2023-10-10 03:00:00",4902,12.48,12.01,530.0221,-400.8746
"2023-10-10 04:00:00",4903,12.47,11.57,537.645,-405.4944
"2023-10-10 05:00:00",4904,12.46,11.16,540.1182,-409.2791
"2023-10-10 06:00:00",4905,12.45,10.73,545.1646,-408.153
"2023-10-10 07:00:00",4906,12.43,10.54,547.6414,-410.8881
"2023-10-10 08:00:00",4907,12.49,12.26,537.6342,-409.091
"2023-10-10 09:00:00",4908,13.35,21.94,472.017,-392.3497
"2023-10-10 10:00:00",4909,13.28,28.52,391.36,-361.1414
"2023-10-10 11:00:00",4910,13.06,29.83,371.232,-346.5033
"2023-10-10 12:00:00",4911,12.88,29.08,368.6372,-353.4763
"2023-10-10 13:00:00",4912,12.79,31.84,348.4971,-340.1191
"2023-10-10 14:00:00",4913,12.75,30.55,386.32,-327.5913
"2023-10-10 15:00:00",4914,12.72,29.45,398.918,-326.7415
"2023-10-10 16:00:00",4915,12.69,29.02,403.9296,-321.8389
"2023-10-10 17:00:00",4916,12.65,28.01,401.363,-322.7881
"2023-10-10 18:00:00",4917,12.61,25.9,403.8758,-317.7503
"2023-10-10 19:00:00",4918,12.57,24.18,418.9868,-316.6126
"2023-10-10 20:00:00",4919,12.55,22.99,444.22,-319.2294
"2023-10-10 21:00:00",4920,12.53,22.28,466.9836,-319.4511
"2023-10-10 22:00:00",4921,12.51,21.55,489.7059,-322.1238
"2023-10-10 23:00:00",4922,12.51,20.72,517.3881,-325.6801
"2023-10-11 00:00:00",4923,12.49,20.16,542.5958,-328.8565
"2023-10-11 01:00:00",4924,12.49,19.82,572.9309,-331.1217
"2023-10-11 02:00:00",4925,12.48,19.55,605.6297,-333.3399
"2023-10-11 03:00:00",4926,12.47,19.32,628.3869,-334.8236
"2023-10-11 04:00:00",4927,12.46,19.16,641.0139,-337.3705
"2023-10-11 05:00:00",4928,12.45,19.01,651.0956,-337.3745
"2023-10-11 06:00:00",4929,12.45,18.92,661.0851,-335.7084
"2023-10-11 07:00:00",4930,12.45,19.03,668.694,-332.0738
"2023-10-11 08:00:00",4931,12.43,19.52,666.1688,-331.9512
"2023-10-11 09:00:00",4932,12.42,20.49,610.7034,-332.5978
"2023-10-11 10:00:00",4933,12.43,21.21,567.7895,-325.6652
"2023-10-11 11:00:00",4934,12.43,22.3,527.4675,-306.7297
"2023-10-11 12:00:00",4935,12.47,24.61,469.5241,-291.5696
"2023-10-11 13:00:00",4936,12.45,25.44,414.0595,-279.0353
"2023-10-11 14:00:00",4937,12.45,25.13,396.4526,-276.3091
"2023-10-11 15:00:00",4938,12.43,25.18,388.7929,-266.7163
"2023-10-11 16:00:00",4939,12.42,24.42,398.9043,-262.7204
"2023-10-11 17:00:00",4940,12.42,24.11,408.9643,-251.0839
"2023-10-11 18:00:00",4941,12.42,23.57,421.5667,-233.4315
"2023-10-11 19:00:00",4942,12.41,23.3,439.2489,-217.4009
"2023-10-11 20:00:00",4943,12.41,22.88,461.9308,-219.4278
"2023-10-11 21:00:00",4944,12.4,22.27,487.1292,-210.0184
"2023-10-11 22:00:00",4945,12.39,21.95,517.4434,-203.1547
"2023-10-11 23:00:00",4946,12.39,21.57,550.1663,-189.1584
"2023-10-12 00:00:00",4947,12.38,21.1,575.4478,-186.2068
"2023-10-12 01:00:00",4948,12.37,20.86,595.5839,-179.5174
"2023-10-12 02:00:00",4949,12.37,20.96,613.2957,-163.4016
"2023-10-12 03:00:00",4950,12.35,21.11,630.8502,-141.9419
"2023-10-12 04:00:00",4951,12.35,21.38,645.9962,-137.111
"2023-10-12 05:00:00",4952,12.34,21.67,653.6232,-139.2319
"2023-10-12 06:00:00",4953,12.34,21.99,661.1619,-143.028
"2023-10-12 07:00:00",4954,12.33,24.09,666.1265,-115.6797
"2023-10-12 08:00:00",4955,12.35,25.56,663.6069,-85.70965
"2023-10-12 09:00:00",4956,12.41,26.45,640.9048,-71.76191
"2023-10-12 10:00:00",4957,12.39,27.15,600.6205,-55.53285
"2023-10-12 11:00:00",4958,12.37,27.43,565.2763,-58.40915
"2023-10-12 12:00:00",4959,12.34,25.75,545.136,-61.87395
"2023-10-12 13:00:00",4960,12.35,25.06,502.2082,-45.34698
"2023-10-12 14:00:00",4961,12.35,25.32,469.4764,-52.09985
"2023-10-12 15:00:00",4962,12.36,25.75,426.6551,-54.64184
"2023-10-12 16:00:00",4963,12.33,26.24,401.3329,-53.14158
"2023-10-12 17:00:00",4964,12.32,25.93,396.3436,-52.73132
"2023-10-12 18:00:00",4965,12.31,24.9,414.0065,-63.28601
"2023-10-12 19:00:00",4966,12.3,24,444.2822,-46.47935
"2023-10-12 20:00:00",4967,12.3,23.63,467.0125,-53.84611
"2023-10-12 21:00:00",4968,12.29,23.46,484.5782,-61.89291
"2023-10-12 22:00:00",4969,12.28,23.34,507.3195,-71.81556
"2023-10-12 23:00:00",4970,12.27,23.14,527.5149,-74.35888
"2023-10-13 00:00:00",4971,12.27,23.17,557.7393,-82.33261
"2023-10-13 01:00:00",4972,12.26,23.27,577.8727,-87.58241
"2023-10-13 02:00:00",4973,12.26,23.42,598.1159,-89.37849
"2023-10-13 03:00:00",4974,12.25,23.54,610.6943,-92.90518
"2023-10-13 04:00:00",4975,12.24,23.6,618.2329,-90.92819
"2023-10-13 05:00:00",4976,12.24,23.66,625.8066,-86.86308
"2023-10-13 06:00:00",4977,12.23,23.72,628.27,-76.78407
"2023-10-13 07:00:00",4978,12.23,23.77,630.9041,-80.70154
"2023-10-13 08:00:00",4979,12.23,24.16,623.2945,-79.56413
"2023-10-13 09:00:00",4980,12.59,25.33,577.9574,-78.10027
"2023-10-13 10:00:00",4981,12.57,29.88,492.2005,-69.07359
"2023-10-13 11:00:00",4982,12.54,31.71,446.8109,-83.10962
"2023-10-13 12:00:00",4983,12.44,30.98,419.0352,-87.33788
"2023-10-13 13:00:00",4984,12.41,34.14,383.7649,-79.02354
"2023-10-13 14:00:00",4985,12.33,32.8,345.9023,-95.52765
"2023-10-13 15:00:00",4986,12.31,31.3,318.1575,-111.1483
"2023-10-13 16:00:00",4987,12.29,30.71,310.6225,-109.3921
"2023-10-13 17:00:00",4988,12.26,29.71,318.1404,-102.1877
"2023-10-13 18:00:00",4989,12.24,28.34,345.9338,-81.18189
"2023-10-13 19:00:00",4990,12.23,26.73,383.7211,-86.423
"2023-10-13 20:00:00",4991,12.22,25.43,416.508,-91.79451
"2023-10-13 21:00:00",4992,12.21,24.42,449.2776,-93.50352
"2023-10-13 22:00:00",4993,12.2,23.58,487.1032,-97.333
"2023-10-13 23:00:00",4994,12.19,22.86,517.4675,-100.3536
"2023-10-14 00:00:00",4995,12.18,22.59,547.7045,-102.6436
"2023-10-14 01:00:00",4996,12.18,22.59,575.4356,-108.2331
"2023-10-14 02:00:00",4997,12.16,22.69,595.6273,-117.0848
"2023-10-14 03:00:00",4998,12.16,22.73,608.2298,-123.8238
"2023-10-14 04:00:00",4999,12.15,22.8,618.3212,-125.4675
"2023-10-14 05:00:00",5000,12.15,22.88,620.7723,-121.545
"2023-10-14 06:00:00",5001,12.14,22.78,623.3138,-119.0135
"2023-10-14 07:00:00",5002,12.13,22.63,615.7484,-125.7485
"2023-10-14 08:00:00",5003,12.14,23.08,600.5331,-125.594
"2023-10-14 09:00:00",5004,12.62,26.09,570.331,-112.8213
"2023-10-14 10:00:00",5005,12.62,29.38,540.0433,-129.5745
"2023-10-14 11:00:00",5006,12.41,28.94,529.999,-152.4326
"2023-10-14 12:00:00",5007,12.31,27.4,530.0594,-162.4558
"2023-10-14 13:00:00",5008,12.25,27.93,527.5171,-151.0944
"2023-10-14 14:00:00",5009,12.22,27.99,509.8092,-146.682
"2023-10-14 15:00:00",5010,12.19,27.4,487.1066,-152.9942
"2023-10-14 16:00:00",5011,12.16,27.18,477.0167,-148.3671
"2023-10-14 17:00:00",5012,12.14,26.99,472.0058,-144.1567
"2023-10-14 18:00:00",5013,12.13,25.83,472.018,-138.1081
"2023-10-14 19:00:00",5014,12.12,24.69,492.1342,-129.0092
"2023-10-14 20:00:00",5015,12.12,23.73,509.8425,-127.9807
"2023-10-14 21:00:00",5016,12.1,22.96,532.5082,-124.9753
"2023-10-14 22:00:00",5017,12.09,22.34,572.84,-123.4401
"2023-10-14 23:00:00",5018,12.09,21.92,613.2531,-127.5773
"2023-10-15 00:00:00",5019,12.08,21.78,648.4648,-131.6706
"2023-10-15 01:00:00",5020,12.08,22.26,676.2723,-114.0083
"2023-10-15 02:00:00",5021,12.06,22.14,681.2461,-111.1032
"2023-10-15 03:00:00",5022,12.06,21.2,696.4143,-133.8802
"2023-10-15 04:00:00",5023,12.04,20.38,696.4998,-147.0765
"2023-10-15 05:00:00",5024,12.04,19.5,698.9449,-159.6237
"2023-10-15 06:00:00",5025,12.03,18.59,691.4043,-171.7925
"2023-10-15 07:00:00",5026,12.02,17.75,683.7496,-188.0251
"2023-10-15 08:00:00",5027,12.03,18.22,678.7852,-190.6178
"2023-10-15 09:00:00",5028,12.79,26.15,620.733,-182.7855
"2023-10-15 10:00:00",5029,12.76,30.66,550.1937,-221.5412
"2023-10-15 11:00:00",5030,12.55,29.68,522.4341,-249.7452
"2023-10-15 12:00:00",5031,12.35,27.79,487.1092,-278.2292
"2023-10-15 13:00:00",5032,12.31,29.56,449.3287,-279.9926
"2023-10-15 14:00:00",5033,12.25,27.47,419.0062,-294.1501
"2023-10-15 15:00:00",5034,12.21,25.84,401.4465,-310.1278
"2023-10-15 16:00:00",5035,12.2,25.13,386.2448,-315.162
"2023-10-15 17:00:00",5036,12.17,24.45,393.8209,-312.8698
"2023-10-15 18:00:00",5037,12.14,23.07,414.0316,-303.4195
"2023-10-15 19:00:00",5038,12.09,21.63,444.3068,-289.871
"2023-10-15 20:00:00",5039,12.1,20.8,466.9506,-285.7278
