"TOA5","OtterCO2_CH4","CR800","35501","CR800.Std.27.04","CPU:Otter_09272022_hour.CR8","37055","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","cDOM","pH"
"2023-06-17 04:00:00",3977,12.33,3185,6.23123,676
"2023-06-17 05:00:00",3978,12.32,3221,6.225137,676
"2023-06-17 06:00:00",3979,12.3,3243,6.336844,676
"2023-06-17 07:00:00",3980,12.31,3237,5.894077,676
"2023-06-17 08:00:00",3981,12.3,3259,6.324657,676
"2023-06-17 09:00:00",3982,12.31,3155,6.34903,680
"2023-06-17 10:00:00",3983,12.31,3058,6.36731,681
"2023-06-17 11:00:00",3984,12.31,3020,6.13374,688
"2023-06-17 12:00:00",3985,12.31,3045,6.712962,680
"2023-06-17 13:00:00",3986,12.3,3089,6.325785,683
"2023-06-17 14:00:00",3987,12.28,3154,6.282261,692
"2023-06-17 15:00:00",3988,12.27,3197,6.54973,714
"2023-06-17 16:00:00",3989,12.25,3214,6.227043,687
"2023-06-17 17:00:00",3990,12.28,3233,6.170284,710
"2023-06-17 18:00:00",3991,12.27,3268,6.619223,688
"2023-06-17 19:00:00",3992,12.21,3262,6.375022,686
"2023-06-17 20:00:00",3993,12.34,3215,6.544974,686
"2023-06-17 21:00:00",3994,12.35,3129,6.477334,687
"2023-06-17 22:00:00",3995,12.33,3048,6.324699,685
"2023-06-17 23:00:00",3996,12.33,2999,6.444516,685
"2023-06-18 00:00:00",3997,12.33,2982,6.214982,681
"2023-06-18 01:00:00",3998,12.33,3015,6.403868,676
"2023-06-18 02:00:00",3999,12.33,3031,6.46683,674
"2023-06-18 03:00:00",4000,12.32,3071,6.162174,674
"2023-06-18 04:00:00",4001,12.31,3122,6.32872,673
"2023-06-18 05:00:00",4002,12.32,3167,6.34903,673
"2023-06-18 06:00:00",4003,12.31,3203,6.178423,673
"2023-06-18 07:00:00",4004,12.3,3259,6.275913,673
"2023-06-18 08:00:00",4005,12.29,3302,6.328782,674
"2023-06-18 09:00:00",4006,12.3,3305,6.570561,676
"2023-06-18 10:00:00",4007,12.31,3357,6.267135,683
"2023-06-18 11:00:00",4008,12.31,3407,6.477013,681
"2023-06-18 12:00:00",4009,12.3,3459,5.920438,678
"2023-06-18 13:00:00",4010,12.32,3506,6.395511,682
"2023-06-18 14:00:00",4011,12.31,3584,6.413277,688
"2023-06-18 15:00:00",4012,12.32,3665,6.316569,688
"2023-06-18 16:00:00",4013,12.32,3688,6.725023,686
"2023-06-18 17:00:00",4014,12.31,3658,6.133739,690
"2023-06-18 18:00:00",4015,12.32,3679,6.548242,687
"2023-06-18 19:00:00",4016,12.32,3696,6.525773,686
"2023-06-18 20:00:00",4017,12.31,3687,6.442276,678
"2023-06-18 21:00:00",4018,12.3,3698,6.010998,686
"2023-06-18 22:00:00",4019,12.3,3703,6.386613,684
"2023-06-18 23:00:00",4020,12.3,3670,6.429442,684
"2023-06-19 00:00:00",4021,12.3,3669,6.095818,683
"2023-06-19 01:00:00",4022,12.3,3671,6.079297,681
"2023-06-19 02:00:00",4023,12.29,3642,6.365476,678
"2023-06-19 03:00:00",4024,12.27,3641,5.975451,676
"2023-06-19 04:00:00",4025,12.28,3676,6.095151,674
"2023-06-19 05:00:00",4026,12.28,3700,6.275913,675
"2023-06-19 06:00:00",4027,12.26,3679,5.961102,676
"2023-06-19 07:00:00",4028,12.27,3691,6.36934,674
"2023-06-19 08:00:00",4029,12.26,3707,6.020022,674
"2023-06-19 09:00:00",4030,12.27,3719,5.894475,678
"2023-06-19 10:00:00",4031,12.26,3744,6.276984,689
"2023-06-19 11:00:00",4032,12.27,3767,6.365045,682
"2023-06-19 12:00:00",4033,12.26,3776,6.724727,680
"2023-06-19 13:00:00",4034,12.26,3793,6.59066,685
"2023-06-19 14:00:00",4035,12.27,3844,6.818029,689
"2023-06-19 15:00:00",4036,12.26,3869,6.305978,686
"2023-06-19 16:00:00",4037,12.25,3916,6.240891,678
"2023-06-19 17:00:00",4038,12.26,3941,5.780015,681
"2023-06-19 18:00:00",4039,12.26,3941,6.681861,685
"2023-06-19 19:00:00",4040,12.26,3951,6.214125,681
"2023-06-19 20:00:00",4041,12.26,3957,6.447619,682
"2023-06-19 21:00:00",4042,12.24,3984,6.557049,682
"2023-06-19 22:00:00",4043,12.25,4033,6.438709,683
"2023-06-19 23:00:00",4044,12.24,4003,6.190965,684
"2023-06-20 00:00:00",4045,12.24,3955,6.357326,683
"2023-06-20 01:00:00",4046,12.24,3926,6.635516,683
"2023-06-20 02:00:00",4047,12.23,3894,6.010005,680
"2023-06-20 03:00:00",4048,12.22,3851,5.987563,679
"2023-06-20 04:00:00",4049,12.22,3796,5.861672,678
"2023-06-20 05:00:00",4050,12.22,3803,6.068747,679
"2023-06-20 06:00:00",4051,12.21,3789,5.729563,682
"2023-06-20 07:00:00",4052,12.21,3789,6.200764,679
"2023-06-20 08:00:00",4053,12.22,3797,6.050499,681
"2023-06-20 09:00:00",4054,12.2,3802,6.038624,685
"2023-06-20 10:00:00",4055,12.22,3823,6.240371,683
"2023-06-20 11:00:00",4056,12.21,3838,6.437474,688
"2023-06-20 12:00:00",4057,12.21,3878,6.471995,686
"2023-06-20 13:00:00",4058,12.22,3910,6.004777,683
"2023-06-20 14:00:00",4059,12.21,3963,6.366364,685
"2023-06-20 15:00:00",4060,12.21,3948,6.439493,685
"2023-06-20 16:00:00",4061,12.21,3975,6.687323,682
"2023-06-20 17:00:00",4062,12.21,3980,6.697544,680
"2023-06-20 18:00:00",4063,12.21,4030,5.70846,676
"2023-06-20 19:00:00",4064,12.2,4048,6.02158,677
"2023-06-20 20:00:00",4065,12.19,4057,6.145062,676
"2023-06-20 21:00:00",4066,12.2,1.365,6.193954,676
"2023-06-20 22:00:00",4067,12.2,1.365,6.295367,677
"2023-06-20 23:00:00",4068,12.19,1.365,5.976435,669
"2023-06-21 00:00:00",4069,12.18,1.365,6.342025,669
"2023-06-21 01:00:00",4070,12.19,1.365,6.151173,673
"2023-06-21 02:00:00",4071,12.17,2.048,6.404894,669
"2023-06-21 03:00:00",4072,12.17,2.048,6.514692,673
"2023-06-21 04:00:00",4073,12.18,1.365,6.344049,677
"2023-06-21 05:00:00",4074,12.17,1.365,5.866784,677
"2023-06-21 06:00:00",4075,12.17,1.365,5.907314,677
"2023-06-21 07:00:00",4076,12.16,2.048,6.012961,677
"2023-06-21 08:00:00",4077,12.17,1.365,6.346331,678
"2023-06-21 09:00:00",4078,12.15,1.365,6.015091,682
"2023-06-21 10:00:00",4079,12.15,1.365,6.291451,688
"2023-06-21 11:00:00",4080,12.16,1.365,5.972288,686
"2023-06-21 12:00:00",4081,12.16,1.365,6.406991,680
"2023-06-21 13:00:00",4082,12.15,2.048,6.402928,678
"2023-06-21 14:00:00",4083,12.15,1.365,6.439431,679
"2023-06-21 15:00:00",4084,12.15,1.365,6.343998,679
"2023-06-21 16:00:00",4085,12.15,1.365,6.415157,679
"2023-06-21 17:00:00",4086,12.15,1.365,6.071922,676
"2023-06-21 18:00:00",4087,12.14,1.365,6.220169,677
"2023-06-21 19:00:00",4088,12.15,1.365,6.197821,675
"2023-06-21 20:00:00",4089,12.14,1.365,6.642693,675
"2023-06-21 21:00:00",4090,12.14,1.365,6.116518,673
"2023-06-21 22:00:00",4091,12.14,2.048,5.899102,676
"2023-06-21 23:00:00",4092,12.14,1.365,6.524599,683
"2023-06-22 00:00:00",4093,12.12,1.365,6.439329,680
"2023-06-22 01:00:00",4094,12.11,2.048,6.485956,681
"2023-06-22 02:00:00",4095,12.11,2.048,5.984304,684
"2023-06-22 03:00:00",4096,12.12,1.365,6.240173,684
"2023-06-22 04:00:00",4097,12.1,2.048,6.163195,684
"2023-06-22 05:00:00",4098,12.12,1.365,6.46763,684
"2023-06-22 06:00:00",4099,12.11,1.365,6.374239,684
"2023-06-22 07:00:00",4100,12.1,2.048,6.150938,684
"2023-06-22 08:00:00",4101,12.1,1.365,6.181441,685
"2023-06-22 09:00:00",4102,12.1,4468,6.21574,686
"2023-06-22 10:00:00",4103,12.1,4442,6.498503,688
"2023-06-22 11:00:00",4104,12.1,4472,6.242638,719
"2023-06-22 12:00:00",4105,12.1,4471,6.293244,686
"2023-06-22 13:00:00",4106,12.09,4425,6.732013,685
"2023-06-22 14:00:00",4107,12.1,4418,6.522852,689
"2023-06-22 15:00:00",4108,12.09,4415,6.002991,689
"2023-06-22 16:00:00",4109,12.09,4419,6.437635,695
"2023-06-22 17:00:00",4110,12.08,4407,6.096319,694
"2023-06-22 18:00:00",4111,12.09,4410,6.73811,690
"2023-06-22 19:00:00",4112,12.08,4417,6.142911,687
"2023-06-22 20:00:00",4113,12.09,4461,5.982444,685
"2023-06-22 21:00:00",4114,12.07,4431,6.084009,684
"2023-06-22 22:00:00",4115,12.07,4482,6.03931,683
"2023-06-22 23:00:00",4116,12.07,4511,6.404973,681
"2023-06-23 00:00:00",4117,12.06,4500,6.400996,681
"2023-06-23 01:00:00",4118,12.07,4539,6.201821,683
"2023-06-23 02:00:00",4119,12.06,4560,6.313607,683
"2023-06-23 03:00:00",4120,12.06,4565,6.630641,683
"2023-06-23 04:00:00",4121,12.07,4540,6.423303,683
"2023-06-23 05:00:00",4122,12.06,4526,5.97231,684
"2023-06-23 06:00:00",4123,12.05,4515,6.335975,684
"2023-06-23 07:00:00",4124,12.05,4549,6.220164,683
"2023-06-23 08:00:00",4125,12.06,4586,6.409227,684
"2023-06-23 09:00:00",4126,12.04,4612,6.299336,682
"2023-06-23 10:00:00",4127,12.04,4628,6.504498,699
"2023-06-23 11:00:00",4128,12.04,4703,6.569502,696
"2023-06-23 12:00:00",4129,12.05,4759,6.370426,691
"2023-06-23 13:00:00",4130,12.04,4752,6.23026,682
"2023-06-23 14:00:00",4131,12.03,4799,6.455744,676
"2023-06-23 15:00:00",4132,12.05,4831,5.836172,681
"2023-06-23 16:00:00",4133,12.05,4923,6.843739,681
"2023-06-23 17:00:00",4134,12.03,4939,6.370426,681
"2023-06-23 18:00:00",4135,12.03,5054,6.077907,680
"2023-06-23 19:00:00",4136,12.02,5052,6.362301,678
"2023-06-23 20:00:00",4137,12,5054,6.043373,673
"2023-06-23 21:00:00",4138,12,5053,6.059624,675
"2023-06-23 22:00:00",4139,12,5053,6.537033,676
"2023-06-23 23:00:00",4140,12.01,5052,6.207994,668
"2023-06-24 00:00:00",4141,11.99,5053,6.516781,671
"2023-06-24 01:00:00",4142,11.99,5052,6.520755,676
"2023-06-24 02:00:00",4143,11.99,5052,6.031217,676
"2023-06-24 03:00:00",4144,12,5054,6.264794,675
"2023-06-24 04:00:00",4145,12,5051,6.500435,674
"2023-06-24 05:00:00",4146,11.98,5050,6.396834,675
"2023-06-24 06:00:00",4147,11.97,5050,6.256669,674
"2023-06-24 07:00:00",4148,11.99,5052,5.980607,673
"2023-06-24 08:00:00",4149,11.97,5052,6.25472,674
"2023-06-24 09:00:00",4150,11.99,5054,6.697479,675
"2023-06-24 10:00:00",4151,11.99,5054,6.480121,672
"2023-06-24 11:00:00",4152,11.99,5054,6.352144,675
"2023-06-24 12:00:00",4153,11.99,5054,6.295265,674
"2023-06-24 13:00:00",4154,11.96,5054,6.476277,672
"2023-06-24 14:00:00",4155,11.96,5054,6.220336,673
"2023-06-24 15:00:00",4156,11.95,5053,6.678218,672
"2023-06-24 16:00:00",4157,11.97,5052,6.394944,672
"2023-06-24 17:00:00",4158,11.95,5053,6.608285,674
"2023-06-24 18:00:00",4159,11.94,5054,6.467974,671
"2023-06-24 19:00:00",4160,11.97,5052,6.24448,670
"2023-06-24 20:00:00",4161,11.96,5052,6.705605,670
"2023-06-24 21:00:00",4162,11.93,5053,6.465901,669
"2023-06-24 22:00:00",4163,11.92,5051,6.386677,668
"2023-06-24 23:00:00",4164,11.93,5051,6.378551,669
"2023-06-25 00:00:00",4165,11.91,5051,6.356206,668
"2023-06-25 01:00:00",4166,11.94,5050,6.590023,670
"2023-06-25 02:00:00",4167,11.91,1.365,6.752561,671
"2023-06-25 03:00:00",4168,11.9,2.048,6.720089,671
"2023-06-25 04:00:00",4169,11.92,5052,6.880675,671
"2023-06-25 05:00:00",4170,11.91,1.365,6.590273,671
"2023-06-25 06:00:00",4171,11.89,1.365,6.501056,671
"2023-06-25 07:00:00",4172,11.89,5052,7.015282,671
"2023-06-25 08:00:00",4173,11.92,1.365,6.308504,671
"2023-06-25 09:00:00",4174,11.91,5053,6.381188,670
"2023-06-25 10:00:00",4175,11.91,1.366,6.514675,670
"2023-06-25 11:00:00",4176,11.9,5054,6.258875,671
"2023-06-25 12:00:00",4177,11.91,5054,6.66093,670
"2023-06-25 13:00:00",4178,11.88,1.365,6.448781,671
"2023-06-25 14:00:00",4179,11.88,1.365,6.687184,669
"2023-06-25 15:00:00",4180,11.88,1.366,6.451969,670
"2023-06-25 16:00:00",4181,11.9,1.366,6.538044,670
"2023-06-25 17:00:00",4182,11.87,1.366,6.594822,670
"2023-06-25 18:00:00",4183,11.91,1.365,6.531032,670
"2023-06-25 19:00:00",4184,11.89,1.365,6.588038,670
"2023-06-25 20:00:00",4185,11.88,1.365,6.610637,669
"2023-06-25 21:00:00",4186,11.85,1.365,6.806033,669
"2023-06-25 22:00:00",4187,11.85,1.365,6.718543,668
"2023-06-25 23:00:00",4188,11.84,2.048,6.491136,668
"2023-06-26 00:00:00",4189,11.87,1.365,6.810253,667
"2023-06-26 01:00:00",4190,11.86,1.365,6.600962,667
"2023-06-26 02:00:00",4191,11.86,1.365,6.706677,668
"2023-06-26 03:00:00",4192,11.82,1.365,6.765512,669
"2023-06-26 04:00:00",4193,11.83,1.365,6.836591,669
"2023-06-26 05:00:00",4194,11.82,2.048,6.794047,670
"2023-06-26 06:00:00",4195,11.84,1.365,6.564441,671
"2023-06-26 07:00:00",4196,11.82,2.048,6.623432,671
"2023-06-26 08:00:00",4197,11.84,1.365,6.554327,672
"2023-06-26 09:00:00",4198,11.84,1.365,6.938355,672
"2023-06-26 10:00:00",4199,11.82,5050,6.572644,675
"2023-06-26 11:00:00",4200,13.04,76.45,5.850954,"NAN"
"2023-06-26 12:00:00",4201,13,4145,5.996508,672
"2023-06-26 13:00:00",4202,13,4190,6.049304,672
"2023-06-26 14:00:00",4203,13,4142,5.608505,672
"2023-06-26 15:00:00",4204,13,4099,5.742573,675
"2023-06-26 16:00:00",4205,13,4056,5.933518,672
"2023-06-26 17:00:00",4206,12.99,4023,6.069617,681
"2023-06-26 18:00:00",4207,12.99,3975,5.862421,671
"2023-06-26 19:00:00",4208,12.99,3941,5.9518,671
"2023-06-26 20:00:00",4209,12.98,3917,6.366191,671
"2023-06-26 21:00:00",4210,12.97,3894,5.986332,671
"2023-06-26 22:00:00",4211,12.96,3887,6.04321,671
"2023-06-26 23:00:00",4212,12.96,3866,6.136618,671
"2023-06-27 00:00:00",4213,12.95,3829,6.104136,671
"2023-06-27 01:00:00",4214,12.95,3824,6.000543,671
"2023-06-27 02:00:00",4215,12.94,3771,5.90504,670
"2023-06-27 03:00:00",4216,12.94,3786,5.608356,670
"2023-06-27 04:00:00",4217,12.94,3792,5.996471,670
"2023-06-27 05:00:00",4218,12.93,3769,6.250338,670
"2023-06-27 06:00:00",4219,12.92,3752,6.207501,671
"2023-06-27 07:00:00",4220,12.92,3727,5.762859,671
"2023-06-27 08:00:00",4221,12.92,3700,5.77501,670
"2023-06-27 09:00:00",4222,12.92,3708,6.156955,670
"2023-06-27 10:00:00",4223,12.92,3658,6.020856,671
"2023-06-27 11:00:00",4224,12.92,3604,5.559744,672
"2023-06-27 12:00:00",4225,12.93,3612,5.789285,671
"2023-06-27 13:00:00",4226,12.94,3636,6.093984,671
"2023-06-27 14:00:00",4227,12.94,3613,5.99648,680
"2023-06-27 15:00:00",4228,12.94,3619,6.031013,675
"2023-06-27 16:00:00",4229,12.94,3623,6.114297,672
"2023-06-27 17:00:00",4230,12.92,3576,5.988355,674
"2023-06-27 18:00:00",4231,12.92,3605,6.08789,672
"2023-06-27 19:00:00",4232,12.92,3614,5.878663,672
"2023-06-27 20:00:00",4233,12.91,3605,6.051326,672
"2023-06-27 21:00:00",4234,12.91,3591,5.974135,672
"2023-06-27 22:00:00",4235,12.9,3604,5.917258,672
"2023-06-27 23:00:00",4236,12.9,3622,6.158986,672
"2023-06-28 00:00:00",4237,12.89,3629,5.787253,673
"2023-06-28 01:00:00",4238,12.89,3603,6.043142,672
"2023-06-28 02:00:00",4239,12.88,3627,5.998446,672
"2023-06-28 03:00:00",4240,12.89,3630,5.829825,672
"2023-06-28 04:00:00",4241,12.87,3631,5.840066,672
"2023-06-28 05:00:00",4242,12.87,3652,5.760846,672
"2023-06-28 06:00:00",4243,12.87,3627,5.640997,671
"2023-06-28 07:00:00",4244,12.87,3676,6.238208,671
"2023-06-28 08:00:00",4245,12.87,3681,6.061482,671
"2023-06-28 09:00:00",4246,12.86,3703,5.984292,671
"2023-06-28 10:00:00",4247,12.86,3710,5.663342,671
"2023-06-28 11:00:00",4248,12.86,3731,5.842099,672
"2023-06-28 12:00:00",4249,12.86,3735,5.848193,671
"2023-06-28 13:00:00",4250,12.87,3724,5.846162,669
"2023-06-28 14:00:00",4251,12.87,3730,5.492711,672
"2023-06-28 15:00:00",4252,12.87,3743,6.211801,670
"2023-06-28 16:00:00",4253,12.87,3760,5.616621,670
"2023-06-28 17:00:00",4254,12.87,3770,6.085858,672
"2023-06-28 18:00:00",4255,12.87,3778,6.232114,670
"2023-06-28 19:00:00",4256,12.86,3771,5.801473,671
"2023-06-28 20:00:00",4257,12.86,3814,5.91929,670
"2023-06-28 21:00:00",4258,12.85,3790,6.372276,670
"2023-06-28 22:00:00",4259,12.85,3819,5.939603,671
"2023-06-28 23:00:00",4260,12.84,3833,5.748658,671
"2023-06-29 00:00:00",4261,12.84,3816,6.12237,670
"2023-06-29 01:00:00",4262,12.83,3839,5.860259,670
"2023-06-29 02:00:00",4263,12.82,3839,5.718041,670
"2023-06-29 03:00:00",4264,12.82,3864,6.079447,670
"2023-06-29 04:00:00",4265,12.81,3888,5.898203,670
"2023-06-29 05:00:00",4266,12.81,3928,5.666865,670
"2023-06-29 06:00:00",4267,12.8,3933,6.210946,670
"2023-06-29 07:00:00",4268,12.8,3932,5.871692,670
"2023-06-29 08:00:00",4269,12.8,3896,5.971652,670
"2023-06-29 09:00:00",4270,12.81,3905,6.18532,670
"2023-06-29 10:00:00",4271,12.8,3898,5.972104,669
"2023-06-29 11:00:00",4272,12.8,3951,6.250396,670
"2023-06-29 12:00:00",4273,12.81,3926,6.055388,670
"2023-06-29 13:00:00",4274,12.81,3869,6.209769,670
"2023-06-29 14:00:00",4275,12.82,3885,6.004605,674
"2023-06-29 15:00:00",4276,12.82,3844,5.695844,670
"2023-06-29 16:00:00",4277,12.81,3828,5.974135,670
"2023-06-29 17:00:00",4278,12.81,3838,6.604262,670
"2023-06-29 18:00:00",4279,12.81,3834,6.189456,670
"2023-06-29 19:00:00",4280,12.8,3849,5.917258,670
"2023-06-29 20:00:00",4281,12.8,3842,6.010699,670
"2023-06-29 21:00:00",4282,12.79,3840,6.031013,670
"2023-06-29 22:00:00",4283,12.79,3832,5.789084,670
"2023-06-29 23:00:00",4284,12.78,3836,5.912769,671
"2023-06-30 00:00:00",4285,12.78,3833,5.981952,670
"2023-06-30 01:00:00",4286,12.77,3845,5.886262,671
"2023-06-30 02:00:00",4287,12.77,3826,5.926388,671
"2023-06-30 03:00:00",4288,12.77,3849,6.258818,670
"2023-06-30 04:00:00",4289,12.76,3879,6.181799,671
"2023-06-30 05:00:00",4290,12.75,3876,6.226163,671
"2023-06-30 06:00:00",4291,12.76,3869,6.118837,671
"2023-06-30 07:00:00",4292,12.74,3923,6.238461,670
"2023-06-30 08:00:00",4293,12.75,3922,5.82216,670
"2023-06-30 09:00:00",4294,12.75,3912,6.164243,670
"2023-06-30 10:00:00",4295,12.75,3925,6.083803,669
"2023-06-30 11:00:00",4296,12.75,3911,6.130548,669
"2023-06-30 12:00:00",4297,12.75,3882,6.191487,670
"2023-06-30 13:00:00",4298,12.76,3932,6.189456,669
"2023-06-30 14:00:00",4299,12.76,3962,6.258522,670
"2023-06-30 15:00:00",4300,12.76,3983,6.093984,670
"2023-06-30 16:00:00",4301,12.76,3950,6.473842,670
"2023-06-30 17:00:00",4302,12.76,3933,5.870538,670
"2023-06-30 18:00:00",4303,12.76,1.365,5.785222,669
"2023-06-30 19:00:00",4304,12.75,1.365,5.913196,670
"2023-06-30 20:00:00",4305,12.75,1.365,6.169143,670
"2023-06-30 21:00:00",4306,12.75,1.365,5.99648,671
"2023-06-30 22:00:00",4307,12.74,1.365,6.134552,670
"2023-06-30 23:00:00",4308,12.73,1.365,5.512901,671
"2023-07-01 00:00:00",4309,12.72,2.047,6.516283,671
"2023-07-01 01:00:00",4310,12.72,1.365,6.259758,670
"2023-07-01 02:00:00",4311,12.71,2.047,5.791927,671
"2023-07-01 03:00:00",4312,12.71,1.365,5.972815,670
"2023-07-01 04:00:00",4313,12.71,1.365,6.173463,671
"2023-07-01 05:00:00",4314,12.71,1.365,6.165076,671
"2023-07-01 06:00:00",4315,12.7,1.365,6.061687,671
"2023-07-01 07:00:00",4316,12.69,4038,5.893104,671
"2023-07-01 08:00:00",4317,12.7,1.365,5.986385,671
"2023-07-01 09:00:00",4318,12.69,1.365,6.076933,670
"2023-07-01 10:00:00",4319,12.7,1.365,5.935467,670
"2023-07-01 11:00:00",4320,12.7,2.048,5.933496,670
"2023-07-01 12:00:00",4321,12.7,2.048,5.787253,670
"2023-07-01 13:00:00",4322,12.71,1.365,5.901008,670
"2023-07-01 14:00:00",4323,12.71,1.365,6.305242,672
"2023-07-01 15:00:00",4324,12.71,1.365,5.807567,670
"2023-07-01 16:00:00",4325,12.7,1.365,6.128516,670
"2023-07-01 17:00:00",4326,12.71,1.365,5.984292,671
"2023-07-01 18:00:00",4327,12.7,1.365,5.616621,669
"2023-07-01 19:00:00",4328,12.7,1.365,6.039138,670
"2023-07-01 20:00:00",4329,12.69,1.365,6.248365,670
"2023-07-01 21:00:00",4330,12.69,1.365,6.112266,670
"2023-07-01 22:00:00",4331,12.69,1.365,5.850224,670
"2023-07-01 23:00:00",4332,12.69,1.365,5.762877,670
"2023-07-02 00:00:00",4333,12.67,1.365,6.04905,670
"2023-07-02 01:00:00",4334,12.67,1.365,6.085614,671
"2023-07-02 02:00:00",4335,12.67,1.365,5.602189,671
"2023-07-02 03:00:00",4336,12.67,1.365,5.992119,671
"2023-07-02 04:00:00",4337,12.66,2.047,5.772488,671
"2023-07-02 05:00:00",4338,12.66,1.365,6.056322,671
"2023-07-02 06:00:00",4339,12.65,1.365,6.143239,671
"2023-07-02 07:00:00",4340,12.65,1.365,6.327861,671
"2023-07-02 08:00:00",4341,12.65,1.365,6.198158,671
"2023-07-02 09:00:00",4342,12.65,2.048,5.76071,671
"2023-07-02 10:00:00",4343,12.65,1.365,5.935511,671
"2023-07-02 11:00:00",4344,12.65,1.365,6.262584,670
"2023-07-02 12:00:00",4345,12.65,1.365,5.978198,670
"2023-07-02 13:00:00",4346,12.65,1.365,6.039138,671
"2023-07-02 14:00:00",4347,12.66,1.365,6.406808,676
"2023-07-02 15:00:00",4348,12.66,1.365,6.067576,671
"2023-07-02 16:00:00",4349,12.66,1.365,5.907102,670
"2023-07-02 17:00:00",4350,12.66,1.365,6.400714,670
"2023-07-02 18:00:00",4351,12.65,1.365,6.05742,670
"2023-07-02 19:00:00",4352,12.65,1.365,6.315399,670
"2023-07-02 20:00:00",4353,12.64,1.365,5.959916,670
"2023-07-02 21:00:00",4354,12.64,1.365,6.404777,670
"2023-07-02 22:00:00",4355,12.64,1.365,6.372276,670
"2023-07-02 23:00:00",4356,12.64,1.365,5.917099,670
"2023-07-03 00:00:00",4357,12.63,1.365,5.713981,671
"2023-07-03 01:00:00",4358,12.62,2.048,6.187045,670
"2023-07-03 02:00:00",4359,12.62,1.365,6.490016,670
"2023-07-03 03:00:00",4360,12.61,2.047,6.18102,670
"2023-07-03 04:00:00",4361,12.61,1.365,5.979642,670
"2023-07-03 05:00:00",4362,12.61,1.365,5.959596,670
"2023-07-03 06:00:00",4363,12.61,1.365,6.182808,670
"2023-07-03 07:00:00",4364,12.6,1.365,5.829113,670
"2023-07-03 08:00:00",4365,12.61,1.365,5.726101,670
"2023-07-03 09:00:00",4366,12.6,2.048,6.23414,670
"2023-07-03 10:00:00",4367,12.61,1.365,6.37837,670
"2023-07-03 11:00:00",4368,12.6,1.365,6.065545,670
"2023-07-03 12:00:00",4369,12.61,1.365,6.258522,670
"2023-07-03 13:00:00",4370,12.61,1.365,6.181331,670
"2023-07-03 14:00:00",4371,12.6,1.365,5.628809,670
"2023-07-03 15:00:00",4372,12.61,1.365,5.870538,671
"2023-07-03 16:00:00",4373,12.61,1.365,5.955853,669
"2023-07-03 17:00:00",4374,12.61,1.365,6.16508,670
"2023-07-03 18:00:00",4375,12.6,1.365,6.221957,669
"2023-07-03 19:00:00",4376,12.6,1.365,6.047263,669
"2023-07-03 20:00:00",4377,12.6,1.365,5.901008,669
"2023-07-03 21:00:00",4378,12.59,1.365,5.915227,670
"2023-07-03 22:00:00",4379,12.59,1.365,6.555095,670
"2023-07-03 23:00:00",4380,12.58,1.365,5.992417,670
"2023-07-04 00:00:00",4381,12.58,1.365,6.223989,669
"2023-07-04 01:00:00",4382,12.57,1.365,5.90694,670
"2023-07-04 02:00:00",4383,12.57,1.365,5.805474,670
"2023-07-04 03:00:00",4384,12.57,1.365,6.020684,670
"2023-07-04 04:00:00",4385,12.57,1.365,5.510871,670
"2023-07-04 05:00:00",4386,12.56,1.365,5.778935,670
"2023-07-04 06:00:00",4387,12.56,1.365,6.178919,670
"2023-07-04 07:00:00",4388,12.56,1.365,6.057039,670
"2023-07-04 08:00:00",4389,12.56,2.048,6.071622,670
"2023-07-04 09:00:00",4390,12.55,1.365,6.07367,670
"2023-07-04 10:00:00",4391,12.56,1.365,6.368213,670
"2023-07-04 11:00:00",4392,12.56,1.365,5.923352,670
"2023-07-04 12:00:00",4393,12.56,1.365,5.978198,669
"2023-07-04 13:00:00",4394,12.56,1.365,6.098046,669
"2023-07-04 14:00:00",4395,12.56,1.365,6.390558,673
"2023-07-04 15:00:00",4396,12.56,1.365,6.191487,671
"2023-07-04 16:00:00",4397,12.57,1.365,6.518531,669
"2023-07-04 17:00:00",4398,12.56,1.365,6.477905,669
"2023-07-04 18:00:00",4399,12.55,1.365,6.230083,668
"2023-07-04 19:00:00",4400,12.55,1.365,5.957885,668
"2023-07-04 20:00:00",4401,12.54,2.048,6.0432,668
"2023-07-04 21:00:00",4402,12.54,1.365,6.10414,668
"2023-07-04 22:00:00",4403,12.54,2.048,6.037107,669
"2023-07-04 23:00:00",4404,12.54,1.365,6.102109,669
"2023-07-05 00:00:00",4405,12.54,1.365,6.087807,669
"2023-07-05 01:00:00",4406,12.53,1.365,5.939544,669
"2023-07-05 02:00:00",4407,12.52,1.365,6.020856,669
"2023-07-05 03:00:00",4408,12.52,1.365,6.116204,669
"2023-07-05 04:00:00",4409,12.52,1.365,6.38031,670
"2023-07-05 05:00:00",4410,12.52,1.365,5.933387,670
"2023-07-05 06:00:00",4411,12.51,2.048,6.308844,670
"2023-07-05 07:00:00",4412,12.51,2.047,6.002474,670
"2023-07-05 08:00:00",4413,12.51,1.365,5.959872,670
"2023-07-05 09:00:00",4414,12.51,1.365,6.449466,669
"2023-07-05 10:00:00",4415,12.51,2.048,6.386495,669
"2023-07-05 11:00:00",4416,12.51,1.365,5.768971,669
"2023-07-05 12:00:00",4417,12.51,1.365,6.067576,669
"2023-07-05 13:00:00",4418,12.51,1.365,6.102109,670
"2023-07-05 14:00:00",4419,12.52,1.365,6.024919,672
