Date,LowRangeSpC,Temp
2023-04-04 18:00,405.6,73.56
2023-04-04 19:00,403.2,72.99
2023-04-04 20:00,401.7,72.61
2023-04-04 21:00,400.7,72.27
2023-04-04 22:00,399,71.96
2023-04-04 23:00,398.2,71.74
2023-04-05 00:00,397.1,71.56
2023-04-05 01:00,396.2,71.37
2023-04-05 02:00,395.5,71.22
2023-04-05 03:00,394.8,71.08
2023-04-05 04:00,394.3,70.97
2023-04-05 05:00,393.7,70.9
2023-04-05 06:00,393.9,70.9
2023-04-05 07:00,394.3,70.95
2023-04-05 08:00,395,71.11
2023-04-05 09:00,396.1,71.42
2023-04-05 10:00,397.6,71.87
2023-04-05 11:00,397.5,71.92
2023-04-05 12:00,397.4,72.05
2023-04-05 13:00,401.8,72.81
2023-04-05 14:00,406.9,73.74
2023-04-05 15:00,409.1,74.93
2023-04-05 16:00,408.4,74.39
2023-04-05 17:00,405.6,73.67
2023-04-05 18:00,403.7,73.18
2023-04-05 19:00,402.1,72.81
2023-04-05 20:00,400.6,72.45
2023-04-05 21:00,399,72.05
2023-04-05 22:00,397.7,71.74
2023-04-05 23:00,396.6,71.51
2023-04-06 00:00,395.8,71.35
2023-04-06 01:00,395.1,71.22
2023-04-06 02:00,395,71.19
2023-04-06 03:00,394.7,71.13
2023-04-06 04:00,394.9,71.13
2023-04-06 05:00,394.8,71.15
2023-04-06 06:00,394.8,71.13
2023-04-06 07:00,394.4,71.11
2023-04-06 08:00,394.4,71.13
2023-04-06 09:00,395.4,71.38
2023-04-06 10:00,396.7,71.69
2023-04-06 11:00,399.2,72.27
2023-04-06 12:00,401.5,72.9
2023-04-06 13:00,403.2,73.4
2023-04-06 14:00,405,73.98
2023-04-06 15:00,407,74.12
2023-04-06 16:00,407.1,74.14
2023-04-06 17:00,405.7,73.78
2023-04-06 18:00,403.5,73.18
2023-04-06 19:00,401.5,72.72
2023-04-06 20:00,400.1,72.3
2023-04-06 21:00,398.8,71.96
2023-04-06 22:00,397.7,71.67
2023-04-06 23:00,396.4,71.44
2023-04-07 00:00,395.9,71.29
2023-04-07 01:00,395.1,71.19
2023-04-07 02:00,394.6,71.08
2023-04-07 03:00,394.2,70.99
2023-04-07 04:00,393.7,70.95
2023-04-07 05:00,393.6,70.9
2023-04-07 06:00,393.4,70.88
2023-04-07 07:00,393.5,70.88
2023-04-07 08:00,393.7,70.95
2023-04-07 09:00,394.7,71.2
2023-04-07 10:00,396.4,71.67
2023-04-07 11:00,398.7,72.21
2023-04-07 12:00,401,72.91
2023-04-07 13:00,403.8,73.67
2023-04-07 14:00,403.1,73.49
2023-04-07 15:00,404.1,73.87
2023-04-07 16:00,402,73.51
2023-04-07 17:00,398.8,73.13
2023-04-07 18:00,399.5,72.91
2023-04-07 19:00,398.5,72.64
2023-04-07 20:00,398.1,72.36
2023-04-07 21:00,398.4,72.1
2023-04-07 22:00,397.1,71.91
2023-04-07 23:00,396.5,71.76
2023-04-08 00:00,396.5,71.62
2023-04-08 01:00,396.1,71.56
2023-04-08 02:00,395,71.46
2023-04-08 03:00,394.8,71.42
2023-04-08 04:00,394.8,71.38
2023-04-08 05:00,394.6,71.31
2023-04-08 06:00,394,71.28
2023-04-08 07:00,393.8,71.22
2023-04-08 08:00,393.8,71.22
2023-04-08 09:00,392.4,71.29
2023-04-08 10:00,392.8,71.51
2023-04-08 11:00,397.3,71.76
2023-04-08 12:00,395.1,72.05
2023-04-08 13:00,394.9,72.27
2023-04-08 14:00,398,72.41
2023-04-08 15:00,395.8,72.36
2023-04-08 16:00,393.1,72.23
2023-04-08 17:00,392.8,72.19
2023-04-08 18:00,394.3,72.19
2023-04-08 19:00,396.1,72.05
2023-04-08 20:00,396.1,71.87
2023-04-08 21:00,396.3,71.62
2023-04-08 22:00,395.7,71.46
2023-04-08 23:00,394.6,71.28
2023-04-09 00:00,393.5,71.13
2023-04-09 01:00,393.3,70.97
2023-04-09 02:00,392.5,70.77
2023-04-09 03:00,391.8,70.59
2023-04-09 04:00,390.5,70.36
2023-04-09 05:00,389.3,70.16
2023-04-09 06:00,388.2,69.93
2023-04-09 07:00,387.6,69.78
2023-04-09 08:00,387.3,69.75
2023-04-09 09:00,386.8,69.75
2023-04-09 10:00,383,69.4
2023-04-09 11:00,380.2,69.44
2023-04-09 12:00,380.6,69.58
2023-04-09 13:00,379.4,69.71
2023-04-09 14:00,380.1,69.93
2023-04-09 15:00,379.9,70.05
2023-04-09 16:00,381.3,70.12
2023-04-09 17:00,383.9,70.29
2023-04-09 18:00,383.3,70.21
2023-04-09 19:00,383.3,70.12
2023-04-09 20:00,384.2,70.07
2023-04-09 21:00,386.1,70.03
2023-04-09 22:00,385.4,69.89
2023-04-09 23:00,384.8,69.69
2023-04-10 00:00,384.2,69.53
2023-04-10 01:00,384.5,69.58
2023-04-10 02:00,384.6,69.44
2023-04-10 03:00,384,69.37
2023-04-10 04:00,383.6,69.22
2023-04-10 05:00,383.1,69.21
2023-04-10 06:00,382.9,69.1
2023-04-10 07:00,387,69.85
2023-04-10 08:00,388.2,69.89
2023-04-10 09:00,386.1,69.6
2023-04-10 10:00,384.9,69.62
2023-04-10 11:00,383.6,69.75
2023-04-10 12:00,385.3,70.65
2023-04-10 13:00,388.9,71.28
2023-04-10 14:00,391.4,71.6
2023-04-10 15:00,393.1,71.83
2023-04-10 16:00,393.7,71.89
2023-04-10 17:00,391.2,71.49
2023-04-10 18:00,390.4,71.31
2023-04-10 19:00,389.2,71.2
2023-04-10 20:00,393.2,71.08
2023-04-10 21:00,392.8,70.81
2023-04-10 22:00,392,70.61
2023-04-10 23:00,391,70.45
2023-04-11 00:00,388.4,70.14
2023-04-11 01:00,387.9,69.93
2023-04-11 02:00,387.7,69.85
2023-04-11 03:00,387.4,69.76
2023-04-11 04:00,387.5,69.69
2023-04-11 05:00,387.2,69.66
2023-04-11 06:00,386.6,69.6
2023-04-11 07:00,386.9,69.58
2023-04-11 08:00,386.4,69.48
2023-04-11 09:00,386.7,69.69
2023-04-11 10:00,387,70.09
2023-04-11 11:00,390.4,70.75
2023-04-11 12:00,393.3,71.56
2023-04-11 13:00,395.5,72.23
2023-04-11 14:00,396.9,72.52
2023-04-11 15:00,394.9,72.23
2023-04-11 16:00,394,72.1
2023-04-11 17:00,392.8,71.96
2023-04-11 18:00,393.9,71.83
2023-04-11 19:00,395.8,71.6
2023-04-11 20:00,394.9,71.29
2023-04-11 21:00,394.2,71.04
2023-04-11 22:00,393.2,70.84
2023-04-11 23:00,392.8,70.75
2023-04-12 00:00,391.9,70.66
2023-04-12 01:00,391.5,70.59
2023-04-12 02:00,391.2,70.45
2023-04-12 03:00,389.6,70.23
2023-04-12 04:00,389.6,70.21
2023-04-12 05:00,389.6,70.05
2023-04-12 06:00,389.8,70
2023-04-12 07:00,389.5,70
2023-04-12 08:00,390.2,70.09
2023-04-12 09:00,389.2,70.3
2023-04-12 10:00,391.4,70.77
2023-04-12 11:00,392.7,71.26
2023-04-12 12:00,395.6,72
