ID,Date,DO,discharge,depth,Temp
ID,2023-05-07T20:00:00Z,6.5,200453.95878104857,0.1655153910693371,73.4
ID,2023-05-07T21:00:00Z,6.05,199834.71760598058,0.1650040819094638,72.9
ID,2023-05-07T22:00:00Z,5.68,199214.49774064563,0.16449196464231614,72.36
ID,2023-05-07T23:00:00Z,NA,198593.36254063417,0.16397909158078122,NA
ID,2023-05-08T00:00:00Z,NA,199142.3079703574,0.16346551503774606,NA
ID,2023-05-08T01:00:00Z,NA,198515.8486630452,0.16295128732609765,NA
ID,2023-05-08T02:00:00Z,NA,197888.65979811703,0.16243646075872314,NA
ID,2023-05-08T03:00:00Z,NA,197260.80510588968,0.16192108764850946,NA
ID,2023-05-08T04:00:00Z,NA,196622.7246660977,0.16139732075643531,NA
ID,2023-05-08T05:00:00Z,NA,195965.85863740803,0.16085813375601885,NA
ID,2023-05-08T06:00:00Z,NA,195291.77086853635,0.16030481032895652,NA
ID,2023-05-08T07:00:00Z,NA,194602.02520819812,0.15973863415694478,NA
ID,2023-05-08T08:00:00Z,NA,193898.18550510894,0.1591608889216801,NA
ID,2023-05-08T09:00:00Z,5.79,193181.81560798426,0.15857285830485882,70.59
ID,2023-05-08T10:00:00Z,6.35,192454.47936553968,0.15797582598817742,71.46
ID,2023-05-08T11:00:00Z,6.88,191717.7406264908,0.1573710756533324,72.21
ID,2023-05-08T12:00:00Z,7.3,190973.16323955308,0.1567598909820201,72.9
ID,2023-05-08T13:00:00Z,7.68,190222.3110534421,0.15614355565593702,73.36
ID,2023-05-08T14:00:00Z,7.97,189466.7479168734,0.15552335335677955,73.9
ID,2023-05-08T15:00:00Z,8.12,188708.03767856254,0.1549005677662442,74.48
ID,2023-05-08T16:00:00Z,8.05,187947.74418722503,0.15427648256602733,74.73
ID,2023-05-08T17:00:00Z,7.82,187187.43129157645,0.1536523814378254,74.88
ID,2023-05-08T18:00:00Z,7.31,186428.66284033237,0.15302954806333485,74.66
ID,2023-05-08T19:00:00Z,6.8,185673.00268220823,0.15240926612425212,74.23
ID,2023-05-08T20:00:00Z,6.28,184922.01466591968,0.15179281930227365,73.58
ID,2023-05-08T21:00:00Z,5.87,184177.2626401822,0.15118149127909586,72.9
ID,2023-05-08T22:00:00Z,NA,183440.31045371134,0.1505765657364152,NA
ID,2023-05-08T23:00:00Z,NA,182712.7219552227,0.1499793263559281,NA
ID,2023-05-09T00:00:00Z,NA,183280.1987017839,0.149391056819331,NA
ID,2023-05-09T01:00:00Z,NA,182571.06060740005,0.1488130408083203,NA
ID,2023-05-09T02:00:00Z,NA,181876.0769188307,0.14824656200459252,NA
ID,2023-05-09T03:00:00Z,NA,181196.82251908013,0.14769290408984406,NA
ID,2023-05-09T04:00:00Z,NA,180534.87229115277,0.14715335074577132,NA
ID,2023-05-09T05:00:00Z,NA,179891.80111805303,0.14662918565407076,NA
ID,2023-05-09T06:00:00Z,NA,179269.18388278532,0.14612169249643883,NA
ID,2023-05-09T07:00:00Z,NA,178668.595468354,0.14563215495457196,NA
ID,2023-05-09T08:00:00Z,NA,178091.61075776338,0.14516185671016654,NA
ID,2023-05-09T09:00:00Z,5.76,177539.80463401796,0.14471208144491907,71.24
ID,2023-05-09T10:00:00Z,6.22,177014.75198012212,0.14428411284052595,71.56
ID,2023-05-09T11:00:00Z,6.92,176518.02767908026,0.14387923457868365,72.32
ID,2023-05-09T12:00:00Z,7.4,176040.09817242133,0.14348967588881617,73.08
ID,2023-05-09T13:00:00Z,7.85,175570.41353350203,0.14310683756216133,73.51
ID,2023-05-09T14:00:00Z,8.21,175109.02409306852,0.14273076062313644,73.83
ID,2023-05-09T15:00:00Z,8.47,174655.98018186665,0.14236148609615856,74.26
ID,2023-05-09T16:00:00Z,8.39,174211.33213064258,0.14199905500564505,74.41
ID,2023-05-09T17:00:00Z,8.17,173775.13027014217,0.14164350837601297,74.62
ID,2023-05-09T18:00:00Z,7.73,173347.42493111145,0.1412948872316796,74.59
ID,2023-05-09T19:00:00Z,7.13,172928.2664442965,0.1409532325970621,74.16
ID,2023-05-09T20:00:00Z,6.57,172517.70514044332,0.14061858549657774,73.62
ID,2023-05-09T21:00:00Z,6.09,172115.79135029786,0.14029098695464368,73.11
ID,2023-05-09T22:00:00Z,5.72,171722.57540460618,0.1399704779956771,72.64
ID,2023-05-09T23:00:00Z,NA,171338.10763411425,0.13965709964409526,NA
ID,2023-05-10T00:00:00Z,NA,172958.82891782184,0.1393508929243153,NA
ID,2023-05-10T01:00:00Z,NA,172587.7249944695,0.13905189886075445,NA
ID,2023-05-10T02:00:00Z,NA,172225.6241573685,0.1387601584778299,NA
ID,2023-05-10T03:00:00Z,NA,171872.57732499528,0.13847571279995888,NA
ID,2023-05-10T04:00:00Z,NA,171528.63541582625,0.13819860285155855,NA
ID,2023-05-10T05:00:00Z,NA,171193.84934833783,0.13792886965704615,NA
ID,2023-05-10T06:00:00Z,NA,170868.27004100656,0.1376665542408389,NA
ID,2023-05-10T07:00:00Z,NA,170551.94841230873,0.13741169762735397,NA
ID,2023-05-10T08:00:00Z,NA,170244.93538072077,0.13716434084100854,NA
ID,2023-05-10T09:00:00Z,5.77,169947.28186471917,0.13692452490621984,71.6
ID,2023-05-10T10:00:00Z,6.4,169659.03878278035,0.13669229084740508,72.39
ID,2023-05-10T11:00:00Z,6.91,169380.25705338066,0.13646767968898144,73.22
ID,2023-05-10T12:00:00Z,7.37,169110.98759499664,0.13625073245536615,73.8
ID,2023-05-10T13:00:00Z,7.75,168851.28132610462,0.1360414901709764,74.08
ID,2023-05-10T14:00:00Z,8,168601.1891651811,0.13583999386022938,74.52
ID,2023-05-10T15:00:00Z,7.92,168360.7620307025,0.13564628454754232,74.73
ID,2023-05-10T16:00:00Z,7.99,168130.05084114513,0.13546040325733236,75.13
ID,2023-05-10T17:00:00Z,7.74,167909.1065149856,0.1352823910140168,75.27
ID,2023-05-10T18:00:00Z,7.32,167697.9799707002,0.13511228884201276,74.98
ID,2023-05-10T19:00:00Z,6.81,167496.72212676538,0.13495013776573747,74.55
ID,2023-05-10T20:00:00Z,6.29,167314.14918701383,0.1348030408968619,74.01
ID,2023-05-10T21:00:00Z,5.91,167158.09636161118,0.13467731097200475,73.33
ID,2023-05-10T22:00:00Z,NA,167027.1430785335,0.13457180345300485,NA
ID,2023-05-10T23:00:00Z,NA,166919.86876575692,0.13448537380170117,NA
ID,2023-05-11T00:00:00Z,NA,168375.41611910795,0.13441687747993253,NA
ID,2023-05-11T01:00:00Z,NA,168310.6454064568,0.13436516994953776,NA
ID,2023-05-11T02:00:00Z,NA,168265.471248152,0.13432910667235587,NA
ID,2023-05-11T03:00:00Z,NA,168238.4599545201,0.1343075431102256,NA
ID,2023-05-11T04:00:00Z,NA,168228.17783588803,0.1342993347249859,NA
ID,2023-05-11T05:00:00Z,NA,168233.19120258256,0.1343033369784756,NA
ID,2023-05-11T06:00:00Z,NA,168252.0663649306,0.1343184053325336,NA
ID,2023-05-11T07:00:00Z,NA,168283.36963325887,0.13434339524899877,NA
ID,2023-05-11T08:00:00Z,NA,168325.66731789426,0.13437716218971,NA
ID,2023-05-11T09:00:00Z,5.78,168377.5257291636,0.13441856161650614,71.53
ID,2023-05-11T10:00:00Z,6.44,168437.51117739367,0.1344664489912261,72.25
ID,2023-05-11T11:00:00Z,6.98,168504.18997291132,0.1345196797757087,72.93
ID,2023-05-11T12:00:00Z,7.44,168576.12842604337,0.13457710943179285,73.33
ID,2023-05-11T13:00:00Z,7.93,168651.8928471167,0.13463759342131745,73.76
ID,2023-05-11T14:00:00Z,8.24,168730.04954645794,0.13469998720612128,73.9
ID,2023-05-11T15:00:00Z,8.49,168809.16483439415,0.13476314624804334,74.3
ID,2023-05-11T16:00:00Z,8.51,168887.805021252,0.1348259260089224,74.62
ID,2023-05-11T17:00:00Z,8.22,168964.53641735844,0.13488718195059743,74.66
ID,2023-05-11T18:00:00Z,7.71,169037.92533304013,0.13494576953490722,74.37
ID,2023-05-11T19:00:00Z,7.24,169106.538078624,0.13500054422369065,73.94
ID,2023-05-11T20:00:00Z,6.64,169168.94096443683,0.13505036147878663,73.44
ID,2023-05-11T21:00:00Z,6.17,169223.70030080556,0.1350940767620341,73
ID,2023-05-11T22:00:00Z,5.71,169269.3823980568,0.1351305455352718,72.46
ID,2023-05-11T23:00:00Z,NA,169304.55356651754,0.13515862326033867,NA
ID,2023-05-12T00:00:00Z,NA,170683.39748483893,0.1351771653990736,NA
ID,2023-05-12T01:00:00Z,NA,170693.32457051135,0.13518502741331545,NA
ID,2023-05-12T02:00:00Z,NA,170688.32107534216,0.13518106476490307,NA
ID,2023-05-12T03:00:00Z,NA,170676.78882378354,0.1351719314977,NA
ID,2023-05-12T04:00:00Z,NA,170667.98245418596,0.13516495706376438,NA
ID,2023-05-12T05:00:00Z,NA,170661.7360197805,0.1351600100372274,NA
ID,2023-05-12T06:00:00Z,NA,170657.8835737983,0.1351569589922201,NA
ID,2023-05-12T07:00:00Z,NA,170656.25916947043,0.13515567250287353,NA
ID,2023-05-12T08:00:00Z,NA,170656.69686002805,0.13515601914331876,NA
ID,2023-05-12T09:00:00Z,6.01,170659.0306987022,0.13515786748768688,71.42
ID,2023-05-12T10:00:00Z,6.59,170663.09473872403,0.13516108611010894,72.18
ID,2023-05-12T11:00:00Z,7.09,170668.7230333246,0.135165543584716,73.11
ID,2023-05-12T12:00:00Z,7.43,170675.74963573503,0.13517110848563915,73.47
ID,2023-05-12T13:00:00Z,7.9,170684.00859918643,0.13517764938700944,74.12
ID,2023-05-12T14:00:00Z,8.31,170693.33397690993,0.13518503486295796,74.7
ID,2023-05-12T15:00:00Z,8.3,170703.55982213657,0.13519313348761575,74.91
ID,2023-05-12T16:00:00Z,8.37,170714.5201880975,0.13520181383511393,75.42
ID,2023-05-12T17:00:00Z,7.9,170726.04912802382,0.1352109444795835,75.34
ID,2023-05-12T18:00:00Z,7.62,170737.98069514663,0.1352203939951556,75.27
ID,2023-05-12T19:00:00Z,7.03,170750.14894269698,0.13523003095596123,74.88
ID,2023-05-12T20:00:00Z,6.42,170762.3879239061,0.1352397239361315,74.19
ID,2023-05-12T21:00:00Z,5.94,170774.53169200497,0.1352493415097975,73.4
ID,2023-05-12T22:00:00Z,5.61,170786.4143002248,0.13525875225109027,72.79
ID,2023-05-12T23:00:00Z,NA,170797.86980179654,0.13526782473414084,NA
ID,2023-05-13T00:00:00Z,NA,171777.74140253454,0.13527642753308036,NA
ID,2023-05-13T01:00:00Z,NA,171787.90216802733,0.13528442922203984,NA
ID,2023-05-13T02:00:00Z,NA,171797.13273928067,0.1352916983751504,NA
ID,2023-05-13T03:00:00Z,NA,171805.26622809866,0.13529810356654304,NA
ID,2023-05-13T04:00:00Z,NA,171812.13574628552,0.13530351337034885,NA
ID,2023-05-13T05:00:00Z,NA,171817.57440564554,0.13530779636069898,NA
ID,2023-05-13T06:00:00Z,NA,171821.41531798276,0.13531082111172435,NA
ID,2023-05-13T07:00:00Z,NA,171823.49159510146,0.13531245619755616,NA
ID,2023-05-13T08:00:00Z,NA,171823.6363488058,0.13531257019232543,NA
ID,2023-05-13T09:00:00Z,5.7,171821.68269089996,0.1353110316701632,71.24
ID,2023-05-13T10:00:00Z,6.34,171817.46373318817,0.1353077092052006,72
ID,2023-05-13T11:00:00Z,6.88,171812.38161387388,0.13530370699315894,72.72
ID,2023-05-13T12:00:00Z,7.9,171807.9291436437,0.1353002006351086,77.4
ID,2023-05-13T13:00:00Z,7.75,171804.07544302638,0.1352971658132042,80.56
ID,2023-05-13T14:00:00Z,7.61,171800.78963255067,0.13529457820960042,81.68
ID,2023-05-13T15:00:00Z,7.5,171798.04083274546,0.13529241350645194,82
ID,2023-05-13T16:00:00Z,8.15,171795.79816413936,0.1352906473859133,75.27
ID,2023-05-13T17:00:00Z,7.72,171794.03074726136,0.13528925553013926,75.2
ID,2023-05-13T18:00:00Z,7.25,171792.70770264,0.13528821362128438,75.02
ID,2023-05-13T19:00:00Z,6.89,171791.7981508042,0.13528749734150333,74.73
ID,2023-05-13T20:00:00Z,6.44,171791.2712122827,0.13528708237295073,74.37
ID,2023-05-13T21:00:00Z,5.9,171791.09600760433,0.13528694439778127,73.72
ID,2023-05-13T22:00:00Z,NA,171791.2416572978,0.13528705909814956,NA
ID,2023-05-13T23:00:00Z,NA,171791.67728189193,0.13528740215621027,NA
ID,2023-05-14T00:00:00Z,NA,172761.46368663918,0.13528794925411802,NA
ID,2023-05-14T01:00:00Z,NA,172762.39182896147,0.1352886760740275,NA
ID,2023-05-14T02:00:00Z,NA,172763.51842095834,0.13528955829809328,NA
ID,2023-05-14T03:00:00Z,NA,172764.81240896566,0.13529057160847008,NA
ID,2023-05-14T04:00:00Z,NA,172766.24273931893,0.13529169168731245,NA
ID,2023-05-14T05:00:00Z,NA,172767.77835835406,0.13529289421677512,NA
ID,2023-05-14T06:00:00Z,NA,172769.3882124067,0.13529415487901272,NA
ID,2023-05-14T07:00:00Z,NA,172771.04124781257,0.13529544935617985,NA
ID,2023-05-14T08:00:00Z,NA,172772.70641090738,0.1352967533304312,NA
ID,2023-05-14T09:00:00Z,5.9,172774.3526480269,0.1352980424839214,71.53
ID,2023-05-14T10:00:00Z,6.53,172775.94890550675,0.13529929249880507,72.14
ID,2023-05-14T11:00:00Z,6.87,172777.46412968266,0.13530047905723683,72.32
ID,2023-05-14T12:00:00Z,7.51,172778.86726689053,0.13530157784137145,73.51
ID,2023-05-14T13:00:00Z,7.57,172780.1272634659,0.13530256453336345,73.58
ID,2023-05-14T14:00:00Z,8.03,172781.21306574446,0.1353034148153675,74.37
ID,2023-05-14T15:00:00Z,8.28,172782.09362006208,0.13530410436953827,74.84
ID,2023-05-14T16:00:00Z,8.28,172782.73787275437,0.1353046088780304,75.27
ID,2023-05-14T17:00:00Z,7.76,172783.1147701571,0.13530490402299852,75.09
ID,2023-05-14T18:00:00Z,7.29,172782.613470849,0.13530451146001657,74.84
ID,2023-05-14T19:00:00Z,6.94,172780.72372014448,0.1353030316132269,74.7
ID,2023-05-14T20:00:00Z,6.45,172777.56534448243,0.13530055831763668,74.23
ID,2023-05-14T21:00:00Z,5.97,172773.2581703017,0.1352971854082531,73.58
ID,2023-05-14T22:00:00Z,NA,172767.92202404136,0.13529300672008343,NA
ID,2023-05-14T23:00:00Z,NA,172761.67673214024,0.13528811608813482,NA
ID,2023-05-15T00:00:00Z,NA,173529.88485679275,0.13528260734741454,NA
ID,2023-05-15T01:00:00Z,NA,173522.14618048084,0.13527657433292975,NA
ID,2023-05-15T02:00:00Z,NA,173513.85537119748,0.13527011087968768,NA
ID,2023-05-15T03:00:00Z,NA,173505.13279310707,0.13526331082269555,NA
ID,2023-05-15T04:00:00Z,NA,173496.09881037398,0.13525626799696053,NA
ID,2023-05-15T05:00:00Z,NA,173486.87378716274,0.13524907623748988,NA
ID,2023-05-15T06:00:00Z,NA,173477.5780876377,0.13524182937929077,NA
ID,2023-05-15T07:00:00Z,NA,173468.33207596326,0.13523462125737035,NA
ID,2023-05-15T08:00:00Z,NA,173459.25611630405,0.135227545706736,NA
ID,2023-05-15T09:00:00Z,5.85,173450.47057282433,0.1352206965623948,71.38
ID,2023-05-15T10:00:00Z,6.44,173442.09580968862,0.13521416765935396,71.92
ID,2023-05-15T11:00:00Z,7.04,173434.25219106133,0.13520805283262072,72.72
ID,2023-05-15T12:00:00Z,7.52,173427.0600811069,0.13520244591720226,73.4
ID,2023-05-15T13:00:00Z,7.97,173420.63984398977,0.13519744074810583,73.65
ID,2023-05-15T14:00:00Z,8.32,173415.11184387445,0.13519313116033865,74.34
ID,2023-05-15T15:00:00Z,8.48,173410.59644492526,0.1351896109889079,74.73
ID,2023-05-15T16:00:00Z,8.33,173407.21401130673,0.13518697406882077,74.98
ID,2023-05-15T17:00:00Z,7.89,173405.08490718322,0.13518531423508445,75.16
ID,2023-05-15T18:00:00Z,7.39,173404.32949671926,0.13518472532270623,74.8
ID,2023-05-15T19:00:00Z,6.85,173405.06814407918,0.13518530116669325,74.37
ID,2023-05-15T20:00:00Z,6.32,173407.42121342756,0.13518713560205278,73.94
ID,2023-05-15T21:00:00Z,5.79,173411.50906892872,0.13519032246379198,73.22
ID,2023-05-15T22:00:00Z,NA,173417.4520747471,0.13519495558691805,NA
ID,2023-05-15T23:00:00Z,NA,173425.37059504725,0.13520112880643825,NA
ID,2023-05-16T00:00:00Z,NA,173629.0901336738,0.13520893595735975,NA
ID,2023-05-16T01:00:00Z,NA,173641.3344354929,0.13521847087468974,NA
ID,2023-05-16T02:00:00Z,NA,173618.37201387432,0.13520058951280697,NA
ID,2023-05-16T03:00:00Z,NA,173526.43156647956,0.1351289933876754,NA
ID,2023-05-16T04:00:00Z,NA,173371.11480065886,0.13500804467668012,NA
ID,2023-05-16T05:00:00Z,NA,173158.02342376247,0.13484210555720613,NA
ID,2023-05-16T06:00:00Z,NA,172892.75914314078,0.13463553820663868,NA
ID,2023-05-16T07:00:00Z,NA,172580.92366614388,0.13439270480236265,NA
ID,2023-05-16T08:00:00Z,NA,172228.11870012214,0.13411796752176328,NA
ID,2023-05-16T09:00:00Z,5.84,171839.94595242586,0.1338156885422256,71.56
ID,2023-05-16T10:00:00Z,6.44,171422.00713040517,0.13349023004113467,72.36
ID,2023-05-16T11:00:00Z,6.97,170979.90394141045,0.1331459541958756,73.04
ID,2023-05-16T12:00:00Z,7.4,170519.2380927919,0.13278722318383346,73.33
ID,2023-05-16T13:00:00Z,7.6,170045.61129189978,0.13241839918239334,73.36
ID,2023-05-16T14:00:00Z,8.23,169564.6252460844,0.13204384436894032,74.34
ID,2023-05-16T15:00:00Z,8.09,169081.881662696,0.1316679209208595,74.44
ID,2023-05-16T16:00:00Z,8.32,168602.98224908486,0.1312949910155359,74.98
ID,2023-05-16T17:00:00Z,8.13,168133.5287126012,0.1309294168303547,75.13
ID,2023-05-16T18:00:00Z,7.55,167679.1227605953,0.1305755605427009,74.84
ID,2023-05-16T19:00:00Z,6.89,167245.36610041748,0.13023778432995964,74.26
ID,2023-05-16T20:00:00Z,6.29,166837.86043941788,0.12992045036951594,73.44
ID,2023-05-16T21:00:00Z,5.83,166462.20748494682,0.1296279208387549,72.75
ID,2023-05-16T22:00:00Z,NA,166124.0089443547,0.1293645579150617,NA
ID,2023-05-16T23:00:00Z,NA,165828.86652499164,0.12913472377582136,NA
ID,2023-05-17T00:00:00Z,NA,165582.38193420792,0.1289427805984189,NA
ID,2023-05-17T01:00:00Z,NA,165390.15687935374,0.12879309056023944,NA
ID,2023-05-17T02:00:00Z,NA,165257.79306777948,0.12869001583866807,NA
ID,2023-05-17T03:00:00Z,NA,165190.89220683541,0.12863791861108995,NA
ID,2023-05-17T04:00:00Z,NA,165195.0560038717,0.12864116105489,NA
ID,2023-05-17T05:00:00Z,NA,165275.88616623866,0.12870410534745347,NA
ID,2023-05-17T06:00:00Z,NA,165438.98440128655,0.12883111366616531,NA
ID,2023-05-17T07:00:00Z,NA,165689.95241636565,0.12902654818841072,NA
ID,2023-05-17T08:00:00Z,NA,166034.39191882618,0.12929477109157467,NA
ID,2023-05-17T09:00:00Z,5.66,166419.87769002677,0.12959495766117893,71.53
ID,2023-05-17T10:00:00Z,6.14,166793.43715025307,0.1298858569401829,72.14
ID,2023-05-17T11:00:00Z,6.18,167159.85096524583,0.13017119174212827,72
ID,2023-05-17T12:00:00Z,6.93,167523.89980074592,0.13045468488055678,72.82
ID,2023-05-17T13:00:00Z,7.52,167890.36432249405,0.13074005916901008,73
ID,2023-05-17T14:00:00Z,7.99,168264.02519623114,0.1310310374210299,73.94
ID,2023-05-17T15:00:00Z,8.2,168649.66308769802,0.13133134245015798,74.3
ID,2023-05-17T16:00:00Z,8.13,169052.05866263542,0.13164469706993598,74.3
ID,2023-05-17T17:00:00Z,8.06,169475.99258678412,0.13197482409390557,74.34
ID,2023-05-17T18:00:00Z,7.76,169926.24552588505,0.1323254463356085,74.41
ID,2023-05-17T19:00:00Z,7.18,170407.5981456789,0.13270028660858643,74.08
ID,2023-05-17T20:00:00Z,6.56,170924.83111190662,0.1331030677263811,73.51
ID,2023-05-17T21:00:00Z,6.09,171482.72509030887,0.1335375125025342,72.9
ID,2023-05-17T22:00:00Z,5.69,172086.06074662658,0.13400734375058743,72.32
ID,2023-05-17T23:00:00Z,NA,172739.6187466005,0.1345162842840825,NA
ID,2023-05-18T00:00:00Z,NA,173641.68306731776,0.13506805691656107,NA
ID,2023-05-18T01:00:00Z,NA,174410.8849371883,0.13566638446156487,NA
ID,2023-05-18T02:00:00Z,NA,175244.72317759943,0.13631498973263562,NA
ID,2023-05-18T03:00:00Z,NA,176147.9837877273,0.13701759554331497,NA
ID,2023-05-18T04:00:00Z,NA,177125.45276674817,0.1377779247071447,NA
ID,2023-05-18T05:00:00Z,NA,178181.916113838,0.1385997000376664,NA
ID,2023-05-18T06:00:00Z,NA,179322.15982817308,0.13948664434842187,NA
ID,2023-05-18T07:00:00Z,NA,180550.96990892946,0.14044248045295274,NA
ID,2023-05-18T08:00:00Z,NA,181873.13235528345,0.1414709311648008,NA
ID,2023-05-18T09:00:00Z,5.8,183293.433166411,0.14257571929750765,71.46
ID,2023-05-18T10:00:00Z,6.24,184816.65834148836,0.143760567664615,71.92
ID,2023-05-18T11:00:00Z,5.99,186447.59387969173,0.14502919907966466,71.56
ID,2023-05-18T12:00:00Z,6.31,188191.02578019712,0.1463853363561982,71.78
ID,2023-05-18T13:00:00Z,6.74,190051.74004218084,0.1478327023077574,72
ID,2023-05-18T14:00:00Z,7.43,192034.5226648189,0.14937501974788395,72.82
ID,2023-05-18T15:00:00Z,7.86,194144.1596472875,0.1510160114901195,73.54
ID,2023-05-18T16:00:00Z,7.62,196385.43698876287,0.15275940034800584,73.58
ID,2023-05-18T17:00:00Z,7.44,198892.14522253233,0.1547092559610773,73.44
ID,2023-05-18T18:00:00Z,7.26,201776.63673714115,0.15695297220010662,73.36
ID,2023-05-18T19:00:00Z,6.97,205011.54031465252,0.15946925822549318,73.47
ID,2023-05-18T20:00:00Z,6.52,208569.48473712936,0.16223682319763613,73.51
ID,2023-05-18T21:00:00Z,6.07,212423.09878663463,0.1652343762769348,73.29
ID,2023-05-18T22:00:00Z,5.64,216545.01124523144,0.16844062662378842,72.75
ID,2023-05-18T23:00:00Z,NA,220907.8508949828,0.17183428339859633,NA
ID,2023-05-19T00:00:00Z,NA,225986.79806648442,0.1753940557617577,NA
ID,2023-05-19T01:00:00Z,NA,230759.99312039776,0.17909865287367183,NA
ID,2023-05-19T02:00:00Z,NA,235692.3556698152,0.18292678389473804,NA
ID,2023-05-19T03:00:00Z,NA,240756.4534927688,0.18685715798535552,NA
ID,2023-05-19T04:00:00Z,NA,245924.85436729057,0.1908684843059236,NA
ID,2023-05-19T05:00:00Z,NA,251170.1260714126,0.1949394720168415,NA
ID,2023-05-19T06:00:00Z,NA,256464.83638316678,0.19904883027850845,NA
ID,2023-05-19T07:00:00Z,NA,261781.55308058538,0.20317526825132384,NA
ID,2023-05-19T08:00:00Z,NA,267092.8439417003,0.2072974950956868,NA
ID,2023-05-19T09:00:00Z,NA,272371.2767445436,0.21139421997199673,NA
ID,2023-05-19T10:00:00Z,6.15,277589.4192671473,0.2154441520406528,71.56
ID,2023-05-19T11:00:00Z,6.81,282719.8392875435,0.2194260004620543,72.5
ID,2023-05-19T12:00:00Z,7.26,287735.1045837642,0.22331847439660044,72.97
ID,2023-05-19T13:00:00Z,7.71,292607.78293384146,0.2271002830046906,73.72
ID,2023-05-19T14:00:00Z,8.1,297310.4421158073,0.230750135446724,74.12
ID,2023-05-19T15:00:00Z,8.31,301815.64990769385,0.23424674088309988,74.73
ID,2023-05-19T16:00:00Z,8.16,306095.97408753296,0.2375688084742175,74.84
ID,2023-05-19T17:00:00Z,7.93,310123.9824333569,0.24069504738047617,75.13
ID,2023-05-19T18:00:00Z,7.46,313872.24272319756,0.24360416676227512,75.16
ID,2023-05-19T19:00:00Z,7.03,317313.32273508713,0.24627487578001367,74.98
ID,2023-05-19T20:00:00Z,6.44,320419.79024705745,0.248685883594091,74.41
ID,2023-05-19T21:00:00Z,5.92,323164.21303714067,0.25081589936490645,73.69
ID,2023-05-19T22:00:00Z,NA,325519.1588833689,0.2526436322528593,NA
ID,2023-05-19T23:00:00Z,NA,327457.19556377403,0.2541477914183487,NA
ID,2023-05-20T00:00:00Z,NA,329316.6528854215,0.25530708602177404,NA
ID,2023-05-20T01:00:00Z,NA,330500.2669109184,0.256224698432736,NA
ID,2023-05-20T02:00:00Z,NA,331526.32878990384,0.25702016646056436,NA
ID,2023-05-20T03:00:00Z,NA,332399.02074067894,0.25769673242525176,NA
ID,2023-05-20T04:00:00Z,NA,333122.524981545,0.25825763864679097,NA
ID,2023-05-20T05:00:00Z,NA,333701.02373080305,0.2587061274451746,NA
ID,2023-05-20T06:00:00Z,NA,334138.69920675445,0.25904544114039557,NA
ID,2023-05-20T07:00:00Z,NA,334439.73362770025,0.2592788220524464,NA
ID,2023-05-20T08:00:00Z,NA,334608.30921194167,0.25940951250131983,NA
ID,2023-05-20T09:00:00Z,5.83,334648.60817777994,0.2594407548070086,71.35
ID,2023-05-20T10:00:00Z,6.46,334564.81274351623,0.2593757912895055,72.18
ID,2023-05-20T11:00:00Z,7.01,334361.10512745165,0.25921786426880306,73
ID,2023-05-20T12:00:00Z,7.33,334041.6675478875,0.2589702160648942,73.11
ID,2023-05-20T13:00:00Z,7.68,333610.6822231249,0.2586360889977714,73.65
ID,2023-05-20T14:00:00Z,8,333072.33137146506,0.2582187253874276,74.34
ID,2023-05-20T15:00:00Z,8.19,332430.7972112092,0.25772136755385533,74.98
ID,2023-05-20T16:00:00Z,7.92,331690.2619606585,0.25714725781704745,75.2
ID,2023-05-20T17:00:00Z,7.69,330854.9078381141,0.25649963849699653,75.2
ID,2023-05-20T18:00:00Z,7.19,329928.91706187715,0.2557817519136954,74.95
ID,2023-05-20T19:00:00Z,6.69,328916.471850249,0.2549968403871367,74.59
ID,2023-05-20T20:00:00Z,6.26,327821.7544215307,0.25414814623731324,74.16
ID,2023-05-20T21:00:00Z,5.82,326648.9469940234,0.25323891178421754,73.51
ID,2023-05-20T22:00:00Z,NA,325402.2317860285,0.2522723793478425,NA
ID,2023-05-20T23:00:00Z,NA,324085.79101584695,0.25125179124818076,NA
ID,2023-05-21T00:00:00Z,NA,320911.72019503446,0.250180389805225,NA
ID,2023-05-21T01:00:00Z,NA,319476.39035452623,0.24906141733896797,NA
ID,2023-05-21T02:00:00Z,NA,317984.1991411348,0.24789811616940235,NA
ID,2023-05-21T03:00:00Z,NA,316439.3055478457,0.24669372861652092,NA
ID,2023-05-21T04:00:00Z,NA,314845.86856764427,0.24545149700031635,NA
ID,2023-05-21T05:00:00Z,NA,313208.0471935157,0.24417466364078128,NA
ID,2023-05-21T06:00:00Z,NA,311530.0004184457,0.24286647085790855,NA
ID,2023-05-21T07:00:00Z,NA,309815.8872354195,0.2415301609716908,NA
ID,2023-05-21T08:00:00Z,NA,308069.86663742247,0.2401689763021207,NA
ID,2023-05-21T09:00:00Z,5.69,306095.1326535878,0.238629488378348,71.28
ID,2023-05-21T10:00:00Z,6.34,303710.5151813137,0.23677045833610677,72
ID,2023-05-21T11:00:00Z,6.94,300943.62701598334,0.2346134129052664,72.82
ID,2023-05-21T12:00:00Z,7.46,297822.0809529799,0.2321798788156964,73.54
ID,2023-05-21T13:00:00Z,7.76,294373.4897876864,0.22949138279726605,74.01
ID,2023-05-21T14:00:00Z,8.14,290625.4663154859,0.2265694515798447,74.52
ID,2023-05-21T15:00:00Z,8.23,286605.6233317617,0.2234356118933019,74.91
ID,2023-05-21T16:00:00Z,8.17,282341.5736318969,0.22011139046750705,75.2
